range_start,range_end,AS_number,country_code,AS_description
86.0.0.0,86.31.255.255,5089,GB,NTL
86.32.0.0,86.33.255.255,205714,HR,TELE2HR Telemach Hrvatska d.o.o
86.34.0.0,86.35.10.255,9050,RO,RTD Bucharest, Romania
86.35.11.0,86.35.14.255,9050,RO,RTD Bucharest, Romania
86.35.15.0,86.35.255.255,9050,RO,RTD Bucharest, Romania
86.36.0.0,86.36.19.255,29384,QA,QATAR-FOUNDATION
86.36.20.0,86.36.23.255,34945,QA,QF-HBKU-ASN
86.36.24.0,86.36.51.255,29384,QA,QATAR-FOUNDATION
86.36.52.0,86.36.63.255,29384,QA,QATAR-FOUNDATION
86.36.64.0,86.36.95.255,198499,QA,QUNIV
86.36.96.0,86.36.150.255,29384,QA,QATAR-FOUNDATION
86.36.151.0,86.37.255.255,29384,QA,QATAR-FOUNDATION
86.38.0.0,86.38.0.255,212046,LT,MEZON-
86.38.1.0,86.38.1.255,13194,LT,BITE Bite IP Network
86.38.2.0,86.38.2.255,210906,LT,BITE-US
86.38.3.0,86.38.3.255,15419,LT,LRTC-AS
86.38.4.0,86.38.4.255,0,None,Not routed
86.38.5.0,86.38.5.255,29802,US,HVC-AS
86.38.6.0,86.38.6.255,212046,LT,MEZON-
86.38.7.0,86.38.7.255,209260,DE,KOVAC
86.38.8.0,86.38.15.255,15419,LT,LRTC-AS
86.38.16.0,86.38.23.255,212046,LT,MEZON-
86.38.24.0,86.38.24.255,29802,US,HVC-AS
86.38.25.0,86.38.25.255,212046,LT,MEZON-
86.38.26.0,86.38.26.255,210906,LT,BITE-US
86.38.27.0,86.38.31.255,212046,LT,MEZON-
86.38.32.0,86.38.32.255,8100,US,ASN-QUADRANET-GLOBAL
86.38.33.0,86.38.35.255,212046,LT,MEZON-
86.38.36.0,86.38.36.255,210906,LT,BITE-US
86.38.37.0,86.38.37.255,3320,DE,DTAG Internet service provider operations
86.38.38.0,86.38.40.255,212046,LT,MEZON-
86.38.41.0,86.38.41.255,13194,LT,BITE Bite IP Network
86.38.42.0,86.38.71.255,212046,LT,MEZON-
86.38.72.0,86.38.75.255,13194,LT,BITE Bite IP Network
86.38.76.0,86.38.127.255,212046,LT,MEZON-
86.38.128.0,86.38.130.255,210906,LT,BITE-US
86.38.131.0,86.38.150.255,212046,LT,MEZON-
86.38.151.0,86.38.151.255,211975,DE,WOHLERT
86.38.152.0,86.38.153.255,13194,LT,BITE Bite IP Network
86.38.154.0,86.38.154.255,210906,LT,BITE-US
86.38.155.0,86.38.155.255,212046,LT,MEZON-
86.38.156.0,86.38.156.255,0,None,Not routed
86.38.157.0,86.38.160.255,210906,LT,BITE-US
86.38.161.0,86.38.174.255,212046,LT,MEZON-
86.38.175.0,86.38.175.255,61317,GB,ASDETUK www.heficed.com
86.38.176.0,86.38.176.255,212046,LT,MEZON-
86.38.177.0,86.38.179.255,61317,GB,ASDETUK www.heficed.com
86.38.180.0,86.38.181.255,834,US,IPXO
86.38.182.0,86.38.183.255,29802,US,HVC-AS
