range_start,range_end,AS_number,country_code,AS_description
149.0.0.0,149.0.23.255,8386,TR,KOCNET
149.0.24.0,149.0.39.255,0,None,Not routed
149.0.40.0,149.0.59.255,8386,TR,KOCNET
149.0.60.0,149.0.66.255,0,None,Not routed
149.0.67.0,149.0.72.255,8386,TR,KOCNET
149.0.73.0,149.0.75.255,0,None,Not routed
149.0.76.0,149.0.76.255,15924,TR,BORUSANTELEKOM-AS
149.0.77.0,149.0.77.255,0,None,Not routed
149.0.78.0,149.0.107.255,8386,TR,KOCNET
149.0.108.0,149.0.109.255,0,None,Not routed
149.0.110.0,149.0.139.255,8386,TR,KOCNET
149.0.140.0,149.0.140.255,0,None,Not routed
149.0.141.0,149.0.141.255,8386,TR,KOCNET
149.0.142.0,149.0.142.255,0,None,Not routed
149.0.143.0,149.0.207.255,8386,TR,KOCNET
149.0.208.0,149.0.209.255,0,None,Not routed
149.0.210.0,149.0.218.255,8386,TR,KOCNET
149.0.219.0,149.0.219.255,0,None,Not routed
149.0.220.0,149.0.220.255,8386,TR,KOCNET
149.0.221.0,149.0.221.255,0,None,Not routed
149.0.222.0,149.0.222.255,8386,TR,KOCNET
149.0.223.0,149.0.223.255,0,None,Not routed
149.0.224.0,149.0.255.255,8386,TR,KOCNET
149.1.0.0,149.1.255.255,0,None,Not routed
149.2.0.0,149.2.81.255,174,US,COGENT-174
149.2.82.0,149.2.85.255,20115,US,CHARTER-20115
149.2.86.0,149.2.88.255,174,US,COGENT-174
149.2.89.0,149.2.89.255,19313,US,DATACOR
149.2.90.0,149.2.255.255,174,US,COGENT-174
149.3.0.0,149.3.0.1,35805,GE,SILKNET-AS Silknet Autonomous System
149.3.0.2,149.3.1.1,35805,GE,SILKNET-AS Silknet Autonomous System
149.3.1.2,149.3.22.255,35805,GE,SILKNET-AS Silknet Autonomous System
149.3.23.0,149.3.127.255,35805,GE,SILKNET-AS Silknet Autonomous System
149.3.128.0,149.3.143.255,20860,GB,IOMART-AS
149.3.144.0,149.3.151.255,12637,IT,SEEWEB Web hosting, colocation and cloud services
149.3.152.0,149.3.159.255,42852,LB,BCDBBN-AS Solidere Beyrouth Downtown Metro Ethernet
149.3.160.0,149.3.163.255,61205,FR,INFOMIL
149.3.164.0,149.3.167.255,0,None,Not routed
149.3.168.0,149.3.168.255,213050,NL,NEDAP-AS
149.3.169.0,149.3.169.255,213013,IT,SICURSAT
149.3.170.0,149.3.170.255,213373,SC,IPCONNECT
149.3.171.0,149.3.171.255,209371,TR,TECHNOX PRIVATE NETWORK
149.3.172.0,149.3.173.255,209497,SA,SRCA
149.3.174.0,149.3.174.255,0,None,Not routed
149.3.175.0,149.3.175.255,209497,SA,SRCA
149.3.176.0,149.3.183.255,6762,IT,SEABONE-NET TELECOM ITALIA SPARKLE S.p.A.
149.3.184.0,149.3.184.255,211531,MD,ASULTRANORDNET
149.3.185.0,149.3.187.255,43870,MD,ASDANIS
149.3.188.0,149.3.188.255,208062,MD,PROFI_CONSTRUCT_
149.3.189.0,149.3.191.255,209640,MD,ZEONTEHNO
149.3.192.0,149.3.239.255,29355,KZ,KCELL-AS
149.3.240.0,149.3.247.255,0,None,Not routed
149.3.248.0,149.3.255.255,29355,KZ,KCELL-AS
149.4.0.0,149.4.255.255,31822,US,CITY-UNIVERSITY-OF-NEW-YORK
149.5.0.0,149.5.1.255,174,US,COGENT-174
149.5.2.0,149.5.2.255,209561,NL,DVGLOBALBV
149.5.3.0,149.5.3.255,174,US,COGENT-174
149.5.4.0,149.5.4.255,399275,US,SOLID
149.5.5.0,149.5.6.255,174,US,COGENT-174
149.5.7.0,149.5.7.255,62715,US,CODE42
149.5.8.0,149.5.9.255,209561,NL,DVGLOBALBV
149.5.10.0,149.5.20.255,174,US,COGENT-174
149.5.21.0,149.5.24.255,174,US,COGENT-174
149.5.25.0,149.5.26.255,174,US,COGENT-174
149.5.27.0,149.5.27.255,59943,BE,LEVEL27-AS
149.5.28.0,149.5.31.255,174,US,COGENT-174
149.5.32.0,149.5.32.255,60110,IE,MODELTELECOM
149.5.33.0,149.5.33.255,174,US,COGENT-174
149.5.34.0,149.5.34.255,398808,US,ACS-PUBLIC-01
149.5.35.0,149.5.35.255,174,US,COGENT-174
149.5.36.0,149.5.39.255,60110,IE,MODELTELECOM
149.5.40.0,149.5.65.255,174,US,COGENT-174
149.5.66.0,149.5.66.255,51297,VC,ALPARI
149.5.67.0,149.5.71.255,174,US,COGENT-174
149.5.72.0,149.5.72.255,6220,US,AS6220
149.5.73.0,149.5.73.255,19860,US,OPTIV-US-AS1
149.5.74.0,149.5.75.255,174,US,COGENT-174
149.5.76.0,149.5.76.255,174,US,COGENT-174
149.5.77.0,149.5.78.255,18919,US,STT-GLOBAL
149.5.79.0,149.5.79.255,394122,US,DEBEVOISE
149.5.80.0,149.5.81.255,174,US,COGENT-174
149.5.82.0,149.5.83.255,202102,IL,LEVERATE-AS
149.5.84.0,149.5.84.255,206934,GB,BFC-UK
149.5.85.0,149.5.85.255,174,US,COGENT-174
149.5.86.0,149.5.86.255,196736,CY,EUROORIENT
149.5.87.0,149.5.91.255,174,US,COGENT-174
149.5.92.0,149.5.92.255,206704,IE,EDN1
149.5.93.0,149.5.93.255,63142,US,LOGICMONITOR-NET-AS
149.5.94.0,149.5.94.255,62313,GB,PROACT-AS
149.5.95.0,149.5.99.255,174,US,COGENT-174
149.5.100.0,149.5.101.255,41354,GB,ITS-TG
149.5.102.0,149.5.103.255,174,US,COGENT-174
149.5.104.0,149.5.107.255,41354,GB,ITS-TG
149.5.108.0,149.5.117.255,174,US,COGENT-174
149.5.118.0,149.5.118.255,44308,GB,VAPOURMEDIA-AS
149.5.119.0,149.5.124.255,174,US,COGENT-174
149.5.125.0,149.5.126.255,174,US,COGENT-174
149.5.127.0,149.5.127.255,6220,US,AS6220
149.5.128.0,149.5.135.255,174,US,COGENT-174
149.5.136.0,149.5.147.255,174,US,COGENT-174
149.5.148.0,149.5.169.255,174,US,COGENT-174
149.5.170.0,149.5.171.255,174,US,COGENT-174
149.5.172.0,149.5.175.255,25198,RO,ZETSERVERS
149.5.176.0,149.5.176.255,174,US,COGENT-174
149.5.177.0,149.5.177.255,197936,PL,ADB-AS
149.5.178.0,149.5.185.255,174,US,COGENT-174
149.5.186.0,149.5.186.255,43009,GB,INFOBIP-AS
149.5.187.0,149.5.187.255,51577,HR,STYRIA_AS
149.5.188.0,149.5.188.255,174,US,COGENT-174
149.5.189.0,149.5.189.255,204808,HR,INFLX-AS
149.5.190.0,149.5.193.255,174,US,COGENT-174
149.5.194.0,149.5.194.255,47787,US,EDGOO EDGOO NETWORKS
149.5.195.0,149.5.195.255,203020,IN,HOSTROYALE
149.5.196.0,149.5.207.255,174,US,COGENT-174
149.5.208.0,149.5.208.255,47787,US,EDGOO EDGOO NETWORKS
149.5.209.0,149.5.211.255,202376,EE,ARVID-LOGICUM
149.5.212.0,149.5.212.255,209153,EE,ARVID
149.5.213.0,149.5.213.255,47787,US,EDGOO EDGOO NETWORKS
149.5.214.0,149.5.227.255,174,US,COGENT-174
149.5.228.0,149.5.228.255,200589,FR,FORTINET-FR_AS
149.5.229.0,149.5.231.255,174,US,COGENT-174
149.5.232.0,149.5.234.255,40934,US,FORTINET
149.5.235.0,149.5.241.255,174,US,COGENT-174
149.5.242.0,149.5.242.255,51571,FI,ALPIT-NORDIC-AS
149.5.243.0,149.5.247.255,174,US,COGENT-174
149.5.248.0,149.6.2.7,174,US,COGENT-174
149.6.2.8,149.6.2.11,8553,GB,AVENSYS 180 Attercliffe Road
149.6.2.12,149.6.16.255,174,US,COGENT-174
149.6.17.0,149.6.127.255,174,US,COGENT-174
149.6.128.0,149.6.191.255,174,US,COGENT-174
149.6.192.0,149.6.192.255,49835,ES,GUIFINET-AS Fundacio guifi.net
149.6.193.0,149.6.196.255,174,US,COGENT-174
149.6.197.0,149.6.197.255,209589,ES,VOITICSL
149.6.198.0,149.6.199.255,174,US,COGENT-174
149.6.200.0,149.6.200.255,203503,ES,TICAE
149.6.201.0,149.6.201.255,49835,ES,GUIFINET-AS Fundacio guifi.net
