range_start,range_end,AS_number,country_code,AS_description
179.0.0.0,179.0.1.255,262174,AR,NEURALSOFT S.R.L.
179.0.2.0,179.0.3.255,52460,CL,CAPITAL S.A
179.0.4.0,179.0.7.255,52459,AR,Instituto Social para Jubilados y Pensionados I.N.S.S.J.P
179.0.8.0,179.0.8.255,52460,CL,CAPITAL S.A
179.0.9.0,179.0.9.255,52464,CO,Super Giros
179.0.10.0,179.0.10.255,52467,CO,Universidad de Ibague
179.0.11.0,179.0.11.255,52480,AR,IMPSA IND.METALUR.PESCARMONA SAICYF
179.0.12.0,179.0.13.255,52472,SV,FOCUS EL SALVADOR S.A DE C.V
179.0.14.0,179.0.14.255,52275,AR,Anura S.A.
179.0.15.0,179.0.15.255,262261,CO,Banco GNB Sudameris
179.0.16.0,179.0.16.255,0,None,Not routed
179.0.17.0,179.0.17.255,16509,US,AMAZON-02
179.0.18.0,179.0.19.255,0,None,Not routed
179.0.20.0,179.0.22.255,52470,CR,CONARE
179.0.23.0,179.0.23.255,0,None,Not routed
179.0.24.0,179.0.24.255,271235,BR,Orbix Telecom LTDA ME
179.0.25.0,179.0.25.255,262265,AR,Fundacion Universidad Empresarial Siglo 21
179.0.26.0,179.0.26.255,263169,PY,Vision Banco
179.0.27.0,179.0.27.255,27989,CO,BANCOLOMBIA S.A
179.0.28.0,179.0.28.255,27665,TT,Columbus Communications Trinidad Limited.
179.0.29.0,179.0.29.255,27817,CO,Red Nacional Academica de Tecnologia Avanzada - RENATA
179.0.30.0,179.0.30.255,0,None,Not routed
179.0.31.0,179.0.31.255,263193,HN,INVESTMENT LL CONTACT CENTER S.A DE CV
179.0.32.0,179.0.35.255,271307,BR,ZETTA TELECOMUNICACOES E SERVICOS LTDA
179.0.36.0,179.0.38.255,271362,BR,BLUEIT SERVICOS PROFISSIONAIS DE TECNOLOGIA DA INF
179.0.39.0,179.0.39.255,0,None,Not routed
179.0.40.0,179.0.40.255,23031,EC,PIOVESAN AMPUERO EMILIO TELECU UNILINKMASTER
179.0.41.0,179.0.41.255,266728,EC,INTER&INTER S.A.
179.0.42.0,179.0.43.255,271929,EC,INTERCOMMERCE S.A.
179.0.44.0,179.0.47.255,271408,BR,JOSE MARCOS DA SILVA INFORMATICA ME
179.0.48.0,179.0.51.255,271415,BR,S3 Net Solucoes Inteligentes Ltda
179.0.52.0,179.0.55.255,271318,BR,MEGA FIBERLINK
179.0.56.0,179.0.59.255,271498,BR,ZEN INTERNET E TELECOMUNICACAO EIRELI
179.0.60.0,179.0.60.255,271368,BR,i9 Telecom LTDA
179.0.61.0,179.0.61.255,0,None,Not routed
179.0.62.0,179.0.63.255,271368,BR,i9 Telecom LTDA
179.0.64.0,179.0.67.255,271459,BR,PROVEDOR POWERNET
179.0.68.0,179.0.71.255,271319,BR,PLUSNET BRASIL DIGITAL PROVEDOR DE INTERNET LTDA
179.0.72.0,179.0.75.255,271443,BR,Blink Telecom
179.0.76.0,179.0.79.255,271361,BR,IJSAT INTERNET LTDA
179.0.80.0,179.0.83.255,271331,BR,MASTER CONNECT
179.0.84.0,179.0.87.255,271633,BR,EZRA RANIERY DE CARVALHO MACEDO
179.0.88.0,179.0.91.255,271317,BR,FORTI COMERCIO E TECNOLOGIA LTDA
179.0.92.0,179.0.95.255,271364,BR,EXY SERVICOS DE TELECOMUNICOES LTDA
179.0.96.0,179.0.99.255,271876,PE,LANINVERSAT E.I.R.L.
179.0.100.0,179.0.103.255,270140,MX,OK HOSTING SC
179.0.104.0,179.0.107.255,271909,VE,TELECOMUNICACIONES, MANTENIMIENTO Y SERVICIOS P&C, C.A.
179.0.108.0,179.0.111.255,271634,BR,A2B TELECOM LTDA
179.0.112.0,179.0.115.255,271306,BR,F ROMARIO GOMES DA SILVA
179.0.116.0,179.0.119.255,271325,BR,LACKNET SERVICOS DE TELECOMUNICACOES
179.0.120.0,179.0.123.255,271478,BR,Interlink Solucoes Em Telecomunicacoes Ltda - ME
179.0.124.0,179.0.127.255,271299,BR,Portal Timbiras Eireli
179.0.128.0,179.0.128.255,271048,BR,DegaHosting Informatica Ltda - ME
179.0.129.0,179.0.129.255,267907,EC,CORPORACION FAVORITA C.A.
179.0.130.0,179.0.131.255,27894,AR,PODER JUDICIAL DE MENDOZA
179.0.132.0,179.0.143.255,27875,AR,Universidad Nacional de Cuyo
179.0.144.0,179.0.145.255,263186,AR,Universidad Nacional de General Sarmiento
179.0.146.0,179.0.146.255,14080,CO,Telmex Colombia S.A.
179.0.147.0,179.0.147.255,263200,AR,Edenor S.A.
179.0.148.0,179.0.148.255,263204,AR,UNIVERSIDAD NACIONAL DEL NORDESTE
179.0.149.0,179.0.149.255,271794,AR,UNITY NETWORK S.A.S.
179.0.150.0,179.0.150.255,263206,AR,COFARMEN COOPERATIVA FARMACEUTICA MENDOZA
179.0.151.0,179.0.151.255,263217,AR,PROVINCIA NET
179.0.152.0,179.0.155.255,52494,CL,MULTI ASSIST S.A.
179.0.156.0,179.0.159.255,28000,UY,LACNIC - Latin American and Caribbean IP address
179.0.160.0,179.0.163.255,270832,BR,E K DO CARMO SANTOS LTDA
179.0.164.0,179.0.167.255,270833,BR,DMS COMUNICACAO LTDA
179.0.168.0,179.0.171.255,270840,BR,Estado Virtual Solucoes em Tecnologia
179.0.172.0,179.0.175.255,270839,BR,WM INTERNET LTDA
