range_start,range_end,AS_number,country_code,AS_description
103.0.0.0,103.0.255.255,4608,AU,APNIC-SERVICES Asia Pacific Network Information Centre
103.1.0.0,103.1.4.255,0,None,Not routed
103.1.5.0,103.1.5.255,56172,SG,AGORACOMMS-AS-AP Agora Communications Pte Ltd
103.1.6.0,103.1.6.255,0,None,Not routed
103.1.7.0,103.1.7.255,55567,AU,AZZURRI-AU Suite 2, Level 9
103.1.8.0,103.1.9.255,0,None,Not routed
103.1.10.0,103.1.11.255,56048,CN,CMNET-BEIJING-AP China Mobile Communicaitons Corporation
103.1.12.0,103.1.15.255,131188,HK,READYSPACE-HK Global Gateway, Tsuen Wan, New Territories, Hong Kong
103.1.16.0,103.1.19.255,17924,HK,SMARTONE-MB-AS-AP SmarTone Mobile Communications Ltd
103.1.20.0,103.1.27.255,0,None,Not routed
103.1.28.0,103.1.31.255,131267,LA,UNITEL-LA PO box T511 Phonexay road - Xaysettha district
103.1.32.0,103.1.35.255,58627,HK,ONEASIA-NET-AS OneAsia Network Limited
103.1.36.0,103.1.39.255,0,None,Not routed
103.1.40.0,103.1.40.255,38197,HK,SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone
103.1.41.0,103.1.41.255,64050,SG,BCPL-SG BGPNET Global ASN
103.1.42.0,103.1.43.255,38197,HK,SUNHK-DATA-AS-AP Sun Network Hong Kong Limited - HongKong Backbone
103.1.44.0,103.1.51.255,0,None,Not routed
103.1.52.0,103.1.55.255,24233,AU,SUPERLOOP-AS-AP SUPERLOOP BigAir
103.1.56.0,103.1.59.255,7545,AU,TPG-INTERNET-AP TPG Telecom Limited
103.1.60.0,103.1.63.255,17978,AU,SERVCORP SERVCORP AUSTRALIAN HOLDINGS LTD
103.1.64.0,103.1.67.255,10099,Unknown,AS10099
103.1.68.0,103.1.71.255,45960,MY,YTLCOMMS-AS-AP YTL COMMUNICATIONS SDN BHD
103.1.72.0,103.1.79.255,0,None,Not routed
103.1.80.0,103.1.83.255,38571,IN,SBS-ISP-AS Star Broadband Services
103.1.84.0,103.1.91.255,0,None,Not routed
103.1.92.0,103.1.95.255,55915,NP,CLASSIC-NP Classic Tech Pvt. Ltd.
103.1.96.0,103.1.99.255,7131,MP,PTIPACIFICAINC-AS-AP PTI Pacifica Inc.
103.1.100.0,103.1.103.255,45916,IN,GTPL-AS-AP Gujarat Telelink Pvt Ltd
103.1.104.0,103.1.107.255,4788,MY,TMNET-AS-AP TM Net, Internet Service Provider
103.1.108.0,103.1.111.255,55707,AU,SIMTRONIC-AS-AP Simtronic
103.1.112.0,103.1.115.255,18229,IN,CTRLS-AS-IN CtrlS Datacenters Ltd.
103.1.116.0,103.1.119.255,7629,PH,EPLDT-AS-AP 5F L.V. Locsin Bldg
103.1.120.0,103.1.123.255,7514,JP,MEX Computer Engineering & Consulting, Ltd.
103.1.124.0,103.1.127.255,0,None,Not routed
103.1.128.0,103.1.128.255,38306,IN,FISERVIN-ASN-IN FISERV
103.1.129.0,103.1.129.255,0,None,Not routed
103.1.130.0,103.1.131.255,38306,IN,FISERVIN-ASN-IN FISERV
103.1.132.0,103.1.135.255,0,None,Not routed
103.1.136.0,103.1.137.255,4773,SG,MOBILEONELTD-AS-AP MobileOne Ltd. MobileInternet Service Provider Singapore
103.1.138.0,103.1.139.255,4773,SG,MOBILEONELTD-AS-AP MobileOne Ltd. MobileInternet Service Provider Singapore
103.1.140.0,103.1.143.255,23720,JP,RMNI-AS-AP Rakuten Mobile Network, Inc.
103.1.144.0,103.1.147.255,38466,MY,UMOBILE-AS-AP U Mobile Sdn Bhd
103.1.148.0,103.1.151.255,45945,MY,WEBSERVER-MY Acme Commerce Sdb Bhd, Malayia, Network
103.1.152.0,103.1.155.255,55799,MY,IPTELECOM-AP IPTELECOM ASIA
103.1.156.0,103.1.157.255,4800,ID,LINTASARTA-AS-AP PT Aplikanusa Lintasarta
103.1.158.0,103.1.158.255,209584,HK,THUNDER-AS
103.1.159.0,103.1.159.255,150318,Unknown,AS150318
103.1.160.0,103.1.163.255,4621,TH,UNINET-AS-AP UNINET-
103.1.164.0,103.1.167.255,0,None,Not routed
103.1.168.0,103.1.171.255,4847,CN,CNIX-AP China Networks Inter-Exchange
103.1.172.0,103.1.175.255,26496,US,AS-26496-GO-DADDY-COM-LLC
103.1.176.0,103.1.177.255,5087,LK,LANKA-COM Lanka Communication Services
103.1.178.0,103.1.179.255,5087,LK,LANKA-COM Lanka Communication Services
103.1.180.0,103.1.183.255,45355,FJ,DIGICELPACIFIC-1-AP Digicel Fiji Limited
103.1.184.0,103.1.187.255,133159,AU,MAMMOTHMEDIA-AS-AP Mammoth Media Pty Ltd
103.1.188.0,103.1.191.255,58507,AU,WL-AS-AP Wireline
103.1.192.0,103.1.195.255,55532,AU,SQUIZ-AS-AP Squiz Pty Ltd
103.1.196.0,103.1.199.255,0,None,Not routed
103.1.200.0,103.1.203.255,149129,VN,AS149129
103.1.204.0,103.1.207.255,45570,AU,NETPRES-AS-AP Network Presence
103.1.208.0,103.1.211.255,38731,VN,VTDC-AS-VN Vietel - CHT Compamy Ltd
