range_start,range_end,AS_number,country_code,AS_description
185.1.69.0,185.1.69.255,42953,IE,INEX-CORK
185.1.70.0,185.1.131.255,0,None,Not routed
185.1.132.0,185.1.132.255,208425,CY,YONCU
185.1.133.0,185.1.146.255,0,None,Not routed
185.1.147.0,185.1.147.255,41051,CH,FREETRANSIT FREETRANSIT Project
185.1.148.0,185.1.149.255,0,None,Not routed
185.1.150.0,185.1.150.255,43431,RO,IX-AS
185.1.151.0,185.1.165.255,0,None,Not routed
185.1.166.0,185.1.167.255,41051,CH,FREETRANSIT FREETRANSIT Project
185.1.168.0,185.1.255.255,0,None,Not routed
185.2.0.0,185.2.3.255,197745,DE,FEEL3-AS
185.2.4.0,185.2.7.255,203461,IT,REGISTER_UK-AS
185.2.8.0,185.2.11.255,35366,DE,ISPPRO-AS ISPPRO-AS covers the networks of ISPpro
185.2.12.0,185.2.15.255,57497,IR,FARASOSAMANEHPASARGAD
185.2.16.0,185.2.19.255,199645,DE,INTEGRATE-IT
185.2.20.0,185.2.23.255,199229,CH,EXONIK-AS Lausanne, Switzerland
185.2.24.0,185.2.27.255,25542,NL,DENIT-AS Amsterdam
185.2.28.0,185.2.31.255,51430,NL,ALTUS
185.2.32.0,185.2.32.255,48219,RU,THREEDATA-AS
185.2.33.0,185.2.33.255,206385,RU,SPETSTELECOM-YUG-AS
185.2.34.0,185.2.34.255,60062,RU,THREEDATA-AS
185.2.35.0,185.2.35.255,48219,RU,THREEDATA-AS
185.2.36.0,185.2.39.255,43939,PL,INTERNETIA_ETTH2-AS Noc-Bialystok
185.2.40.0,185.2.43.255,49025,CZ,PROZETA-NET
185.2.44.0,185.2.47.255,198485,NL,DIRECTVPS
185.2.48.0,185.2.48.255,63023,US,AS-GLOBALTELEHOST
185.2.49.0,185.2.51.255,0,None,Not routed
185.2.52.0,185.2.55.255,34762,BE,COMBELL-AS
185.2.56.0,185.2.59.255,34219,DE,ARCHE-AS
185.2.60.0,185.2.63.255,0,None,Not routed
185.2.64.0,185.2.67.255,39122,IE,BLACKNIGHT-AS
185.2.68.0,185.2.69.255,16371,ES,ACENS_AS Spain Hosting, housing and VPN services
185.2.70.0,185.2.71.255,16371,ES,ACENS_AS Spain Hosting, housing and VPN services
185.2.72.0,185.2.75.255,0,None,Not routed
185.2.76.0,185.2.79.255,31472,GB,VOICEHOST
185.2.80.0,185.2.83.255,49981,NL,WORLDSTREAM
185.2.84.0,185.2.87.255,3243,PT,MEO-RESIDENCIAL
185.2.88.0,185.2.89.255,12772,RU,ENFORTA-AS Enforta Autonomous System
185.2.90.0,185.2.90.255,209796,RU,RUSHYDRO
185.2.91.0,185.2.91.255,39435,RU,EVOLGOGRAD-AS
185.2.92.0,185.2.95.255,0,None,Not routed
185.2.96.0,185.2.99.255,6866,CY,CYTA-NETWORK Internet Services
185.2.100.0,185.2.103.255,51167,DE,CONTABO
185.2.104.0,185.2.107.255,0,None,Not routed
185.2.108.0,185.2.111.255,61297,UA,DATACENTER-UA LIMITED LIABILITY COMPANY ANTE MEDIAM
185.2.112.0,185.2.115.255,34342,PL,ATMAN
185.2.116.0,185.2.117.255,8649,DE,WEBTRAFFIC
185.2.118.0,185.2.123.255,0,None,Not routed
185.2.124.0,185.2.125.255,25513,RU,ASN-MGTS-USPD
185.2.126.0,185.2.127.255,57681,RU,ASN-MGTS-USPD2
185.2.128.0,185.2.135.255,0,None,Not routed
185.2.136.0,185.2.139.255,13213,GB,UK2NET-AS
185.2.140.0,185.2.143.255,3209,DE,VODANET International IP-Backbone of Vodafone
185.2.144.0,185.2.145.255,205005,IT,MICSO_SRL_TORINO_BRANCH
185.2.146.0,185.2.147.255,21034,IT,MICSO-SRL-AS Via Tiburtina Valeria, 3183
185.2.148.0,185.2.151.255,29119,ES,SERVIHOSTING-AS AireNetworks
185.2.152.0,185.2.155.255,42695,SE,CLEURA fka City Network
185.2.156.0,185.2.159.255,44453,AT,INTERNEX-AS
185.2.160.0,185.2.161.255,268581,BR,QNAX LTDA
185.2.162.0,185.2.163.255,834,US,IPXO
185.2.164.0,185.2.167.255,15830,GB,EQUINIX
185.2.168.0,185.2.171.255,34119,GB,WILDCARD-AS Wildcard UK Limited
185.2.172.0,185.2.173.255,49562,NL,XMS
185.2.174.0,185.2.175.255,2043,NL,CIS-NET
185.2.176.0,185.2.176.255,199159,AT,DATASIX powered by ANX
185.2.177.0,185.2.177.255,42473,AT,AS-ANEXIA ANEXIA Internetdienstleistungs GmbH
185.2.178.0,185.2.178.255,0,None,Not routed
185.2.179.0,185.2.179.255,42473,AT,AS-ANEXIA ANEXIA Internetdienstleistungs GmbH
185.2.180.0,185.2.183.255,43509,DE,BV-ZAHLUNGSSYSYSTEME-AS
185.2.184.0,185.2.187.255,21191,RU,ASN-SEVERTTK
185.2.188.0,185.2.195.255,0,None,Not routed
185.2.196.0,185.2.199.255,51048,GB,NEXT-CONNEX
185.2.200.0,185.2.203.255,58222,CH,SERVERBASE
185.2.204.0,185.2.207.255,51059,GB,BRIGHTBOX-AS
185.2.208.0,185.2.211.255,25374,BG,ESCOMBG-AS Local Internet Service Provider Bulgaria
185.2.212.0,185.2.215.255,25071,UA,RADIOCOM-AS 69000, Ukraine, Zaporozhye
185.2.216.0,185.2.219.255,29611,GB,ELITE-AS
185.2.220.0,185.2.223.255,2906,US,AS-SSI
185.2.224.0,185.2.227.255,29355,KZ,KCELL-AS
185.2.228.0,185.2.231.255,1257,EU,TELE2
185.2.232.0,185.2.235.255,25019,SA,SAUDINETSTC-AS
185.2.236.0,185.2.239.255,34790,GB,AS34790
185.2.240.0,185.2.243.255,39647,NL,REDHOSTING-AS
185.2.244.0,185.2.247.255,60185,QA,QP-ICT
185.2.248.0,185.2.251.255,31147,DE,INLINE-AS
185.2.252.0,185.2.255.255,34863,FR,HEXANET
185.3.0.0,185.3.3.255,61275,NO,ASN-NEAS
185.3.4.0,185.3.6.255,2116,NO,GLOBALCONNECT-
185.3.7.0,185.3.7.255,25400,NO,TELIA-NORWAY-AS Telia Norway Core Networks
185.3.8.0,185.3.11.255,43614,CZ,ECONOMIA-
185.3.12.0,185.3.12.255,0,None,Not routed
185.3.13.0,185.3.15.255,25384,DK,DMDATA-AS Denmark
185.3.16.0,185.3.19.255,43314,RU,DIANET-AS
185.3.20.0,185.3.21.255,24634,LB,CYBERIA-AS Cyberia
185.3.22.0,185.3.22.255,9051,LB,Beirut-Lebanon
185.3.23.0,185.3.23.255,24634,LB,CYBERIA-AS Cyberia
185.3.24.0,185.3.27.255,15830,GB,EQUINIX
185.3.28.0,185.3.29.255,0,None,Not routed
185.3.30.0,185.3.31.255,3257,US,GTT-BACKBONE GTT
185.3.32.0,185.3.35.255,31163,RU,MF-KAVKAZ-AS
185.3.36.0,185.3.39.255,203489,IT,CLOUDFIRE
185.3.40.0,185.3.43.255,34788,DE,NMM-AS D - 02742 Friedersdorf  Hauptstrasse 68
185.3.44.0,185.3.47.255,56665,LU,TANGO-TELINDUS
185.3.48.0,185.3.51.255,29024,SE,BALLOU-AS
185.3.52.0,185.3.55.255,8681,GB,JT
185.3.56.0,185.3.59.255,61132,TR,TGS-ASN
185.3.60.0,185.3.63.255,39507,PL,IPIVISION-AS
185.3.64.0,185.3.65.255,15401,FR,EOLAS-AS
185.3.66.0,185.3.67.255,15401,FR,EOLAS-AS
185.3.68.0,185.3.71.255,50923,RU,METRO-SET-AS Metroset Autonomous System
185.3.72.0,185.3.75.255,8190,US,MDNX
185.3.76.0,185.3.79.255,5413,GB,AS5413
185.3.80.0,185.3.83.255,41998,DE,NETCOMBW-AS
185.3.84.0,185.3.87.255,42689,GB,GLIDE
185.3.88.0,185.3.91.255,0,None,Not routed
185.3.92.0,185.3.95.255,63949,US,LINODE-AP Linode, LLC
185.3.96.0,185.3.98.255,12466,DE,BICOS
185.3.99.0,185.3.99.255,12466,DE,BICOS
185.3.100.0,185.3.103.255,8680,GB,SURE-INTERNATIONAL-LIMITED
185.3.104.0,185.3.107.255,39591,NL,GLOBAL-E
185.3.108.0,185.3.111.255,30848,IT,IT-TWT-AS
185.3.112.0,185.3.115.255,59686,PL,GEMINI-
185.3.116.0,185.3.119.255,50563,ES,ONLYCABLE-AS
185.3.120.0,185.3.121.255,0,None,Not routed
185.3.122.0,185.3.122.255,25233,SA,AWALNET-ASN
185.3.123.0,185.3.123.255,35753,SA,ITC ITC AS number
185.3.124.0,185.3.127.255,25184,IR,AFRANET from AS58267 accept AS58267
185.3.128.0,185.3.131.255,59689,FR,KEYADE-AS
185.3.132.0,185.3.135.255,57858,US,AS57858
185.3.136.0,185.3.139.255,8462,HU,TARR1
185.3.140.0,185.3.143.255,49063,RU,DTLN
185.3.144.0,185.3.145.255,50463,IL,TRIPLEC-ASN
185.3.146.0,185.3.147.255,50463,IL,TRIPLEC-ASN
185.3.148.0,185.3.149.255,25133,UA,MCLAUT-AS
185.3.150.0,185.3.150.255,0,None,Not routed
185.3.151.0,185.3.151.255,25133,UA,MCLAUT-AS
185.3.152.0,185.3.155.255,5384,AE,EMIRATES-INTERNET Emirates Internet
185.3.156.0,185.3.159.255,210306,CZ,ADVNET
185.3.160.0,185.3.163.255,12392,BE,ASBRUTELE VOO
185.3.164.0,185.3.167.255,57168,GB,ICH-AS
185.3.168.0,185.3.169.255,25540,FR,ALPHALINK-AS
185.3.170.0,185.3.171.255,0,None,Not routed
185.3.172.0,185.3.175.255,42038,RU,VLADLINK-AS
185.3.176.0,185.3.179.255,50554,NL,NCBV-BACKBONE
185.3.180.0,185.3.183.255,8749,RU,REDCOM-AS Redcom, Khabarovsk, Russia
185.3.184.0,185.3.187.255,8426,GB,CLARANET-AS ClaraNET LTD
185.3.188.0,185.3.188.255,201639,AM,INECOBANK-AS
185.3.189.0,185.3.189.255,201063,AM,AMERIA-AS
185.3.190.0,185.3.190.255,204241,AM,BYBLOS-AS
185.3.191.0,185.3.191.255,204194,AM,SCR-AS
185.3.192.0,185.3.195.255,199244,HR,ALTUS-AS CIX IPv6 Upstream
185.3.196.0,185.3.199.255,50796,FR,CLEVERNETWORK-ASN
185.3.200.0,185.3.200.255,39650,IR,ATRINCOMMUNICATION
185.3.201.0,185.3.203.255,198357,IR,PADIDAR
185.3.204.0,185.3.207.255,50399,NL,OPENLINE-AS
185.3.208.0,185.3.211.255,35470,NL,XL-AS
185.3.212.0,185.3.215.255,59691,IR,PCOMTELECOM
185.3.216.0,185.3.217.255,59943,BE,LEVEL27-AS
185.3.218.0,185.3.219.255,59943,BE,LEVEL27-AS
185.3.220.0,185.3.223.255,25472,GR,WIND-AS
185.3.224.0,185.3.227.255,197480,PL,SERCZERNET
185.3.228.0,185.3.231.255,43811,LT,TELIA-LIETUVA
185.3.232.0,185.3.235.255,45012,DE,CLOUDPIT
185.3.236.0,185.3.239.255,25369,GB,BANDWIDTH-AS
185.3.240.0,185.3.240.255,206156,RU,RU-RADUGA-NEXTTELL
185.3.241.0,185.3.243.255,199945,RU,RU-DINET-F-KASAT3
185.3.244.0,185.3.247.255,212910,HU,OROS
185.3.248.0,185.3.251.255,203842,GB,ACORAAPC-AS
185.3.252.0,185.3.255.255,13113,IT,ISILINE-AS Via Marconi, 2
185.4.0.0,185.4.0.255,0,None,Not routed
185.4.1.0,185.4.3.255,21419,IR,PISHTAZEJADIDINFOMRATION
185.4.4.0,185.4.7.255,15533,GB,SASEUROPE
185.4.8.0,185.4.11.255,34244,SE,TELESERVICE
185.4.12.0,185.4.13.255,41678,GB,TIBUS
185.4.14.0,185.4.14.255,14127,US,ILAND
185.4.15.0,185.4.15.255,0,None,Not routed
