range_start,range_end,AS_number,country_code,AS_description
142.0.0.0,142.0.14.255,399439,US,ATV-PUBLIC
142.0.15.0,142.0.15.255,62959,US,INNOVSYS-1
142.0.16.0,142.0.31.255,54139,CA,CONNEXIO
142.0.32.0,142.0.47.255,0,None,Not routed
142.0.48.0,142.0.63.255,33725,US,WCM-EVANSVILLE
142.0.64.0,142.0.67.255,270631,BR,Totvs S.A.
142.0.68.0,142.0.79.255,0,None,Not routed
142.0.80.0,142.0.91.255,394396,US,LISTRAK-AS1
142.0.92.0,142.0.95.255,394396,US,LISTRAK-AS1
142.0.96.0,142.0.111.255,33247,US,COASTAL-BGP
142.0.112.0,142.0.114.255,10461,US,EZE-CASTLE-SOFTWARE-LLC
142.0.115.0,142.0.117.255,0,None,Not routed
142.0.118.0,142.0.118.255,10461,US,EZE-CASTLE-SOFTWARE-LLC
142.0.119.0,142.0.127.255,0,None,Not routed
142.0.128.0,142.0.143.255,54600,US,PEGTECHINC
142.0.144.0,142.0.159.255,812,CA,ROGERS-COMMUNICATIONS
142.0.160.0,142.0.175.255,7160,US,NETDYNAMICS
142.0.176.0,142.0.179.255,7381,US,SRS-6-Z-7381
142.0.180.0,142.0.183.255,53658,US,SOCKETLABS
142.0.184.0,142.0.187.255,27357,US,RACKSPACE
142.0.188.0,142.0.188.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
142.0.189.0,142.0.190.255,16509,US,AMAZON-02
142.0.191.0,142.0.191.255,14618,US,AMAZON-AES
142.0.192.0,142.0.207.255,7979,US,SERVERS-COM
142.0.208.0,142.0.222.255,40266,US,SQN-NET
142.0.223.0,142.0.223.255,40266,US,SQN-NET
142.0.224.0,142.0.239.255,0,None,Not routed
142.0.240.0,142.0.255.255,19016,CA,WCG-AS
142.1.0.0,142.1.255.255,239,CA,UTORONTO-AS
142.2.0.0,142.2.255.255,0,None,Not routed
142.3.0.0,142.3.255.255,26206,CA,ASN-UREGINA
142.4.0.0,142.4.6.255,46606,US,UNIFIEDLAYER-AS-1
142.4.7.0,142.4.31.255,46606,US,UNIFIEDLAYER-AS-1
142.4.32.0,142.4.34.255,18450,US,WEBNX
142.4.35.0,142.4.35.255,18450,US,WEBNX
142.4.36.0,142.4.45.255,18450,US,WEBNX
142.4.46.0,142.4.63.255,18450,US,WEBNX
142.4.64.0,142.4.95.255,18690,US,MEDIDATA
142.4.96.0,142.4.127.255,54600,US,PEGTECHINC
142.4.128.0,142.4.154.255,36327,US,VINAKOM
142.4.155.0,142.4.155.255,397694,US,SMG
142.4.156.0,142.4.156.255,396831,US,QG-MORTONGROVE
142.4.157.0,142.4.157.255,36327,US,VINAKOM
142.4.158.0,142.4.158.255,394860,US,MERCOLA-3200
142.4.159.0,142.4.159.255,36327,US,VINAKOM
142.4.160.0,142.4.163.255,16509,US,AMAZON-02
142.4.164.0,142.4.191.255,0,None,Not routed
142.4.192.0,142.4.223.255,16276,FR,OVH
142.4.224.0,142.4.255.255,14164,US,BGP-INTC
142.5.0.0,142.8.255.255,0,None,Not routed
142.9.0.0,142.9.255.255,16802,CA,AS16802
142.10.0.0,142.10.255.255,0,None,Not routed
142.11.0.0,142.11.63.255,3663,US,NETNET-NET
142.11.64.0,142.11.119.255,20001,US,TWC-20001-PACWEST
142.11.120.0,142.11.121.255,10838,US,OCEANIC-INTERNET-RR
