range_start,range_end,AS_number,country_code,AS_description
124.0.0.0,124.0.28.159,18302,KR,SKG_NW-AS-KR SK Telecom
124.0.28.160,124.0.28.175,38417,KR,GOEGP-AS-KR Gyeonggi Province Gapyeong office of Education
124.0.28.176,124.0.31.15,18302,KR,SKG_NW-AS-KR SK Telecom
124.0.31.16,124.0.31.39,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.0.31.40,124.1.20.151,18302,KR,SKG_NW-AS-KR SK Telecom
124.1.20.152,124.1.20.159,38417,KR,GOEGP-AS-KR Gyeonggi Province Gapyeong office of Education
124.1.20.160,124.1.20.207,18302,KR,SKG_NW-AS-KR SK Telecom
124.1.20.208,124.1.20.215,38417,KR,GOEGP-AS-KR Gyeonggi Province Gapyeong office of Education
124.1.20.216,124.1.23.199,18302,KR,SKG_NW-AS-KR SK Telecom
124.1.23.200,124.1.23.207,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.1.23.208,124.1.26.79,18302,KR,SKG_NW-AS-KR SK Telecom
124.1.26.80,124.1.26.111,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.1.26.112,124.1.36.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.1.37.0,124.1.37.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.1.38.0,124.1.47.127,18302,KR,SKG_NW-AS-KR SK Telecom
124.1.47.128,124.1.47.255,38410,KR,GOEPC-AS-KR Pocheon Office of Education
124.1.48.0,124.2.13.79,18302,KR,SKG_NW-AS-KR SK Telecom
124.2.13.80,124.2.13.87,38417,KR,GOEGP-AS-KR Gyeonggi Province Gapyeong office of Education
124.2.13.88,124.2.13.95,18302,KR,SKG_NW-AS-KR SK Telecom
124.2.13.96,124.2.13.119,38417,KR,GOEGP-AS-KR Gyeonggi Province Gapyeong office of Education
124.2.13.120,124.2.189.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.2.190.0,124.2.190.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.2.191.0,124.2.242.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.2.243.0,124.2.243.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.2.244.0,124.3.26.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.3.27.0,124.3.27.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.3.28.0,124.3.73.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.3.74.0,124.3.74.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.3.75.0,124.3.77.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.3.78.0,124.3.79.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.3.80.0,124.3.84.255,18302,KR,SKG_NW-AS-KR SK Telecom
124.3.85.0,124.3.85.255,38398,KR,GOEUJB-AS-KR Gyeonggi Uijeongbu office of Education
124.3.86.0,124.3.86.255,18302,KR,SKG_NW-AS-KR SK Telecom
