range_start,range_end,AS_number,country_code,AS_description
67.0.0.0,67.4.255.255,209,US,CENTURYLINK-US-LEGACY-QWEST
67.5.0.0,67.7.127.255,209,US,CENTURYLINK-US-LEGACY-QWEST
67.7.128.0,67.7.131.255,393789,US,CENTURYLINK-CHIA
67.7.132.0,67.7.132.255,209,US,CENTURYLINK-US-LEGACY-QWEST
67.7.133.0,67.7.136.255,393789,US,CENTURYLINK-CHIA
67.7.137.0,67.7.140.255,393789,US,CENTURYLINK-CHIA
67.7.141.0,67.7.141.255,209,US,CENTURYLINK-US-LEGACY-QWEST
67.7.142.0,67.7.143.255,393789,US,CENTURYLINK-CHIA
67.7.144.0,67.7.255.255,209,US,CENTURYLINK-US-LEGACY-QWEST
67.8.0.0,67.9.47.255,33363,US,BHN-33363
67.9.48.0,67.9.63.255,0,None,Not routed
67.9.64.0,67.9.255.255,33363,US,BHN-33363
67.10.0.0,67.11.255.255,11427,US,TWC-11427-TEXAS
67.12.0.0,67.13.167.255,0,None,Not routed
67.13.168.0,67.13.175.255,3909,US,CENTURYLINK-LEGACY-QWEST-VDOC
67.13.176.0,67.13.191.255,0,None,Not routed
67.13.192.0,67.13.199.255,3909,US,CENTURYLINK-LEGACY-QWEST-VDOC
67.13.200.0,67.13.227.255,0,None,Not routed
67.13.228.0,67.13.228.255,3909,US,CENTURYLINK-LEGACY-QWEST-VDOC
67.13.229.0,67.13.250.255,0,None,Not routed
67.13.251.0,67.13.253.255,3909,US,CENTURYLINK-LEGACY-QWEST-VDOC
67.13.254.0,67.13.255.255,0,None,Not routed
67.14.0.0,67.14.159.255,209,US,CENTURYLINK-US-LEGACY-QWEST
67.14.160.0,67.14.161.255,0,None,Not routed
67.14.162.0,67.14.163.255,1421,US,WANSECURITY
67.14.164.0,67.14.189.255,0,None,Not routed
67.14.190.0,67.14.191.255,1421,US,WANSECURITY
67.14.192.0,67.14.201.255,6528,US,SOUTH-TELEP
67.14.202.0,67.14.202.255,0,None,Not routed
67.14.203.0,67.14.203.255,6528,US,SOUTH-TELEP
67.14.204.0,67.14.204.255,0,None,Not routed
67.14.205.0,67.14.217.255,6528,US,SOUTH-TELEP
67.14.218.0,67.14.218.255,0,None,Not routed
67.14.219.0,67.14.223.255,6528,US,SOUTH-TELEP
67.14.224.0,67.14.229.255,23089,US,HOTWIRE-COMMUNICATIONS
67.14.230.0,67.14.240.255,23089,US,HOTWIRE-COMMUNICATIONS
67.14.241.0,67.14.241.255,0,None,Not routed
67.14.242.0,67.14.255.255,23089,US,HOTWIRE-COMMUNICATIONS
