range_start,range_end,AS_number,country_code,AS_description
174.0.0.0,174.0.95.255,6327,CA,SHAW
174.0.96.0,174.1.91.255,6327,CA,SHAW
174.1.92.0,174.7.87.255,6327,CA,SHAW
174.7.88.0,174.7.255.255,6327,CA,SHAW
174.8.0.0,174.15.255.255,0,None,Not routed
174.16.0.0,174.21.255.255,209,US,CENTURYLINK-US-LEGACY-QWEST
174.22.0.0,174.31.255.255,209,US,CENTURYLINK-US-LEGACY-QWEST
174.32.0.0,174.32.75.255,0,None,Not routed
174.32.76.0,174.32.76.255,6621,US,HNS-DIRECPC
174.32.77.0,174.32.80.255,0,None,Not routed
174.32.81.0,174.32.81.255,6621,US,HNS-DIRECPC
174.32.82.0,174.32.91.255,0,None,Not routed
174.32.92.0,174.32.92.255,6621,US,HNS-DIRECPC
174.32.93.0,174.32.106.255,0,None,Not routed
174.32.107.0,174.32.127.255,6621,US,HNS-DIRECPC
174.32.128.0,174.32.128.255,0,None,Not routed
174.32.129.0,174.32.131.255,6621,US,HNS-DIRECPC
174.32.132.0,174.32.132.255,0,None,Not routed
174.32.133.0,174.32.145.255,6621,US,HNS-DIRECPC
174.32.146.0,174.32.159.255,0,None,Not routed
174.32.160.0,174.32.175.255,6621,US,HNS-DIRECPC
174.32.176.0,174.33.0.255,0,None,Not routed
174.33.1.0,174.33.8.255,6621,US,HNS-DIRECPC
174.33.9.0,174.33.9.255,0,None,Not routed
174.33.10.0,174.33.17.255,6621,US,HNS-DIRECPC
174.33.18.0,174.33.42.255,0,None,Not routed
174.33.43.0,174.33.43.255,6621,US,HNS-DIRECPC
174.33.44.0,174.33.91.255,0,None,Not routed
174.33.92.0,174.33.94.255,6621,US,HNS-DIRECPC
174.33.95.0,174.33.105.255,0,None,Not routed
174.33.106.0,174.33.106.255,6621,US,HNS-DIRECPC
174.33.107.0,174.33.128.255,0,None,Not routed
174.33.129.0,174.33.131.255,6621,US,HNS-DIRECPC
174.33.132.0,174.33.132.255,0,None,Not routed
174.33.133.0,174.33.143.255,6621,US,HNS-DIRECPC
174.33.144.0,174.33.175.255,0,None,Not routed
174.33.176.0,174.33.231.255,6621,US,HNS-DIRECPC
174.33.232.0,174.33.255.255,0,None,Not routed
174.34.0.0,174.34.21.255,4581,US,SOCKET
174.34.22.0,174.34.47.255,4581,US,SOCKET
174.34.48.0,174.34.63.255,14742,US,INTERNAP-BLOCK-4
174.34.64.0,174.34.70.255,7829,US,GEOLINKS-AS
174.34.71.0,174.34.71.255,14265,US,US-TELEPACIFIC
174.34.72.0,174.34.74.255,7829,US,GEOLINKS-AS
174.34.75.0,174.34.75.255,14265,US,US-TELEPACIFIC
174.34.76.0,174.34.77.255,7829,US,GEOLINKS-AS
174.34.78.0,174.34.78.255,40872,US,BERNARDS-NETWORK
174.34.79.0,174.34.89.255,7829,US,GEOLINKS-AS
174.34.90.0,174.34.91.255,14265,US,US-TELEPACIFIC
174.34.92.0,174.34.94.255,7829,US,GEOLINKS-AS
174.34.95.0,174.34.97.255,14265,US,US-TELEPACIFIC
174.34.98.0,174.34.127.255,14265,US,US-TELEPACIFIC
174.34.128.0,174.34.131.255,27411,US,LEASEWEB-USA-CHI
174.34.132.0,174.34.135.255,394380,US,LEASEWEB-USA-DAL
174.34.136.0,174.34.137.255,0,None,Not routed
174.34.138.0,174.34.139.255,396362,US,LEASEWEB-USA-NYC
174.34.140.0,174.34.143.255,395954,US,LEASEWEB-USA-LAX
