range_start,range_end,AS_number,country_code,AS_description
168.0.0.0,168.0.3.255,265240,BR,NET GUIBOR
168.0.4.0,168.0.7.255,28146,BR,MHNET TELECOM
168.0.8.0,168.0.11.255,265217,Unknown,AS265217
168.0.12.0,168.0.12.255,0,None,Not routed
168.0.13.0,168.0.15.255,61485,PE,GILAT TO HOME PERU S.A
168.0.16.0,168.0.19.255,52651,BR,DeltaAtiva Telecomunicacoes
168.0.20.0,168.0.22.255,265242,BR,FIGUEIREDO E SILVA - EPP
168.0.23.0,168.0.23.255,265242,BR,FIGUEIREDO E SILVA - EPP
168.0.24.0,168.0.27.255,265243,BR,Meganet Internet SJ
168.0.28.0,168.0.31.255,0,None,Not routed
168.0.32.0,168.0.35.255,265222,BR,Monte Santo Informatica ltda
168.0.36.0,168.0.39.255,265244,BR,Mafra Telecom
168.0.40.0,168.0.43.255,265228,BR,SAINT CLAIR PEREIRA DE CARVALHO
168.0.44.0,168.0.47.255,263077,BR,RazaoInfo Internet Ltda
168.0.48.0,168.0.51.255,265223,BR,PATRICIA OLIVIERA SILVA DE BROTAS
168.0.52.0,168.0.55.255,265229,BR,INTERLIGADOS FIBRA
168.0.56.0,168.0.59.255,61517,AR,Securitas Argentina S.A
168.0.60.0,168.0.63.255,19990,BR,ZetaNET Telecom
168.0.64.0,168.0.67.255,52864,BR,Fillnet Com. e Ser. LTDA
168.0.68.0,168.0.71.255,265230,BR,MEGA NET SERVICOS DE TELECOMUNICACOES EIRELI - ME
168.0.72.0,168.0.75.255,265245,BR,UP Fibra - PB
168.0.76.0,168.0.79.255,263010,BR,Ricardo Adolfo Martins ME
168.0.80.0,168.0.83.255,265225,BR,XINGU TELECOM
168.0.84.0,168.0.87.255,27781,SX,SMITCOMS N.V.
168.0.88.0,168.0.91.255,262907,BR,BRASIL TECNOLOGIA E PARTICIPACOES SA
168.0.92.0,168.0.95.255,265231,BR,MF TELECOM LTDA
168.0.96.0,168.0.99.255,265234,BR,N-MULTIMIDIA TELECOMUNICACOES LTDA - ME
168.0.100.0,168.0.103.255,265232,BR,WLAN SISTEMAS LTDA ME
168.0.104.0,168.0.107.255,262557,BR,VIA SUL TELECOMUNICACOES LTDA ME
168.0.108.0,168.0.111.255,262791,BR,EMI NET TELECOMUNICACOES LTDA
168.0.112.0,168.0.113.255,265249,BR,WOW SERVICOS DE TELECOMUNICACOES EIRELI
168.0.114.0,168.0.115.255,0,None,Not routed
168.0.116.0,168.0.119.255,265250,BR,NET MAX
168.0.120.0,168.0.123.255,28343,BR,Unifique Telecomunicacoes SA
168.0.124.0,168.0.127.255,263297,BR,RENOVARE TELECOM
168.0.128.0,168.0.131.255,263069,BR,BRT Comercio de Produtos de Informatica LTDA
168.0.132.0,168.0.135.255,265262,BR,Skymail Servicos de Computacao e Provimento de Inf
168.0.136.0,168.0.139.255,265259,BR,Busatto Internet e Suprimentos de Informatica LTDA
168.0.140.0,168.0.142.255,262565,BR,CYBER INTERNET LTDA ME
168.0.143.0,168.0.143.255,262565,BR,CYBER INTERNET LTDA ME
168.0.144.0,168.0.147.255,52560,BR,ATK Telecomunicacoes Ltda.
168.0.148.0,168.0.151.255,53184,BR,VERO S.A
168.0.152.0,168.0.155.255,265258,BR,PENTENET COMERCIO DE INFORMATICA EIRELI EPP
168.0.156.0,168.0.159.255,265256,BR,renovalog telecom ltda - me
168.0.160.0,168.0.163.255,262907,BR,BRASIL TECNOLOGIA E PARTICIPACOES SA
168.0.164.0,168.0.167.255,0,None,Not routed
168.0.168.0,168.0.171.255,265257,BR,GLOBAL INFO TELECOM
168.0.172.0,168.0.175.255,265303,BR,TV Alphaville Sistema de TV por Assinatura LTDA
168.0.176.0,168.0.176.255,0,None,Not routed
168.0.177.0,168.0.179.255,265286,BR,Megas Net Provedor de Internet
168.0.180.0,168.0.183.255,265274,BR,Fixa Telecomunicacoes do Brasil Ltda
168.0.184.0,168.0.187.255,27927,AR,Coop. Popular de Elec., Obras y Servicios Pub. de Santa Rosa LTDA
168.0.188.0,168.0.191.255,52829,BR,NEWLINE TELECOM
168.0.192.0,168.0.195.255,264359,BR,Start Telecomunicacoes EIRELI
168.0.196.0,168.0.199.255,265265,BR,S.D de Medeiros e Cia Ltda
168.0.200.0,168.0.203.255,264672,AR,INFRACOM OLAVARRIA SOCIEDAD ANONIMA
168.0.204.0,168.0.207.255,52481,AR,INFRACOM S.A.
168.0.208.0,168.0.211.255,265283,BR,IAGO NET TEL SERVICOS DE INTERNET EIRELI - EPP
168.0.212.0,168.0.215.255,52393,HN,Corporacion Dana S.A.
168.0.216.0,168.0.219.255,262387,BR,Intermicro Ltda
168.0.220.0,168.0.223.255,265504,MX,DIGITAL COMUNICATIONS DE MEXICO SA DE CV
168.0.224.0,168.0.227.255,265260,BR,JOSE APARECIDO PEREIRA DA SILVA TELNET - ME
168.0.228.0,168.0.231.255,265270,BR,Nova Solucoes em Tecnologia
168.0.232.0,168.0.235.255,265261,BR,Tely Banda Larga
168.0.236.0,168.0.239.255,52872,BR,VOANET Telecomunicacoes Ltda.
168.0.240.0,168.0.243.255,262408,BR,CEPAIN TELECOM
168.0.244.0,168.0.247.255,13489,CO,EPM Telecomunicaciones S.A. E.S.P.
168.0.248.0,168.0.250.255,262755,BR,AONET SERVICOS DE COMUNICACAO LTDA
168.0.251.0,168.0.251.255,262755,BR,AONET SERVICOS DE COMUNICACAO LTDA
168.0.252.0,168.0.255.255,262854,BR,AFINET SOLUCOES EM TECNOLOGIA DA INFORMACAO LTDA
168.1.0.0,168.1.127.255,36351,US,SOFTLAYER
168.1.128.0,168.1.191.255,0,None,Not routed
168.1.192.0,168.1.255.255,36351,US,SOFTLAYER
168.2.0.0,168.7.255.255,8,US,RICE-AS
168.8.0.0,168.8.55.255,3480,US,PEACHNET-AS3480
168.8.56.0,168.8.59.255,46745,US,GCSSK12NET
