range_start,range_end,AS_number,country_code,AS_description
213.0.0.0,213.0.20.255,3352,ES,TELEFONICA_DE_ESPANA
213.0.21.0,213.0.21.255,212230,ES,VIESGO
213.0.22.0,213.0.83.255,3352,ES,TELEFONICA_DE_ESPANA
213.0.84.0,213.0.186.255,3352,ES,TELEFONICA_DE_ESPANA
213.0.187.0,213.0.255.255,3352,ES,TELEFONICA_DE_ESPANA
213.1.0.0,213.1.255.255,2856,GB,BT-UK-AS BTnet UK Regional network
213.2.0.0,213.2.255.255,8426,GB,CLARANET-AS ClaraNET LTD
213.3.0.0,213.3.79.255,3303,CH,SWISSCOM Swisscom Switzerland Ltd
213.3.80.0,213.3.87.255,60633,CH,SWISSCOM-MPLS-TRANSIT Swisscom MPLSVPN Transit Network
213.3.88.0,213.3.255.255,3303,CH,SWISSCOM Swisscom Switzerland Ltd
213.4.0.0,213.4.27.255,3352,ES,TELEFONICA_DE_ESPANA
213.4.28.0,213.4.28.255,6813,ES,FLEXNET Telefonica Soluciones
213.4.29.0,213.4.81.255,3352,ES,TELEFONICA_DE_ESPANA
213.4.82.0,213.4.83.255,6813,ES,FLEXNET Telefonica Soluciones
213.4.84.0,213.4.97.255,3352,ES,TELEFONICA_DE_ESPANA
213.4.98.0,213.4.98.255,6813,ES,FLEXNET Telefonica Soluciones
213.4.99.0,213.4.125.255,3352,ES,TELEFONICA_DE_ESPANA
213.4.126.0,213.4.126.255,202233,ES,ASGTLSAT
213.4.127.0,213.4.209.255,3352,ES,TELEFONICA_DE_ESPANA
213.4.210.0,213.4.255.255,3352,ES,TELEFONICA_DE_ESPANA
213.5.0.0,213.5.3.255,199551,PL,MULTIPLAYPL-AS
213.5.4.0,213.5.7.255,200414,PL,MULTIPLAYPL-AS
213.5.8.0,213.5.15.255,49895,PL,DCENTER-AS
213.5.16.0,213.5.19.255,44724,RU,OCTOPUSNET-AS
213.5.20.0,213.5.23.255,49560,MD,LINKS-MD-AS
213.5.24.0,213.5.31.255,47156,RU,MALNET-AS
213.5.32.0,213.5.39.255,49974,DK,BODATA
213.5.40.0,213.5.47.255,35115,PL,BESTGOPL-WROCLAW ******** EPIX *************************************
213.5.48.0,213.5.55.255,35025,RU,TC-AS
213.5.56.0,213.5.63.255,6794,HR,ASN-HRTNET # AS-HRTNET CONVERTED TO ASN-HRTNET FOR RPSL COMPLIANCE
213.5.64.0,213.5.71.255,51430,NL,ALTUS
213.5.72.0,213.5.72.255,57063,EE,PUZL-AS
213.5.73.0,213.5.73.255,47407,RU,YUZHNOSAKHALINSK-AS
213.5.74.0,213.5.74.255,24680,RU,COMPNET-AS This AS intended for multihome routing of CompNet IP address space
213.5.75.0,213.5.75.255,211404,RU,RG-AS
213.5.76.0,213.5.79.255,39294,RU,LADA-MEDIA-AS
213.5.80.0,213.5.87.255,50141,RU,SKB-AS
213.5.88.0,213.5.95.255,8916,GB,PORTFAST
213.5.96.0,213.5.103.255,12714,RU,TI-AS Moscow, Russia
213.5.104.0,213.5.107.255,47775,RU,UBN-TRANSIT-AS
213.5.108.0,213.5.111.255,24955,RU,UBN-AS
213.5.112.0,213.5.119.255,196846,SI,ELKATV
213.5.120.0,213.5.127.255,50048,RU,NEWREAL-AS
213.5.128.0,213.5.128.255,210697,GR,SOMETHINGHOST
213.5.129.0,213.5.129.255,206092,GB,SECFIREWALLAS
213.5.130.0,213.5.130.255,0,None,Not routed
213.5.131.0,213.5.131.255,60928,UA,FIBERSERVICE-AS
