range_start,range_end,AS_number,country_code,AS_description
45.0.0.0,45.1.255.255,0,None,Not routed
45.2.0.0,45.2.2.255,7311,CA,FRONTIER
45.2.3.0,45.2.215.255,7311,CA,FRONTIER
45.2.216.0,45.2.228.255,7311,CA,FRONTIER
45.2.229.0,45.2.231.255,7311,CA,FRONTIER
45.2.232.0,45.2.236.255,7311,CA,FRONTIER
45.2.237.0,45.2.241.255,7311,CA,FRONTIER
45.2.242.0,45.2.249.255,7311,CA,FRONTIER
45.2.250.0,45.2.255.255,7311,CA,FRONTIER
45.3.0.0,45.3.31.255,40788,CA,START-
45.3.32.0,45.3.63.255,0,None,Not routed
45.3.64.0,45.3.95.255,1312,US,VA-TECH-AS
45.3.96.0,45.3.111.255,40220,US,MARIA
45.3.112.0,45.3.127.255,1312,US,VA-TECH-AS
45.3.128.0,45.3.255.255,33363,US,BHN-33363
45.4.0.0,45.4.3.255,265662,CL,TLINK SPA
45.4.4.0,45.4.7.255,266042,BR,GEIZA TEIXEIRA MARTINS IIDA - ME
45.4.8.0,45.4.9.255,266052,BR,Interviva Telecom e Servicos LTDA ME
45.4.10.0,45.4.11.255,266052,BR,Interviva Telecom e Servicos LTDA ME
45.4.12.0,45.4.15.255,266035,BR,ROGERIO FERREIRA ROSA & CIA LTDA
45.4.16.0,45.4.19.255,266053,BR,Desbravadora Internet e Comunicacao Eireli
45.4.20.0,45.4.23.255,266050,BR,TCHENET TELECOM
45.4.24.0,45.4.27.255,266043,BR,CANET INTERNET E TELECOM LTDA ME
45.4.28.0,45.4.31.255,266036,BR,J. DE LIMA FERNANDES E SILVA - ME
45.4.32.0,45.4.34.255,266044,BR,NICNET TELECOMUNICACOES LTDA
45.4.35.0,45.4.35.255,266044,BR,NICNET TELECOMUNICACOES LTDA
45.4.36.0,45.4.39.255,266045,BR,Art Compus Servicos de Comunicacao Multimidia Ltd
45.4.40.0,45.4.43.255,266054,BR,ALLREDE TELECOM SKILL
45.4.44.0,45.4.47.255,266055,BR,ITANET PONTO COM LTDA
45.4.48.0,45.4.51.255,266037,BR,OPENGATE INFORMATICA LTDA - ME
45.4.52.0,45.4.55.255,266040,BR,EBER DEJANI PEREIRA DE ALBERNAZ CIA LTDA
45.4.56.0,45.4.59.255,266038,BR,VN TELECOM PROVEDORES A.R.C EIRELI
45.4.60.0,45.4.63.255,266039,BR,GROUPOK SERVICOS DE COMUNICACAO LTDA
45.4.64.0,45.4.67.255,53059,BR,Center Prestadora Servicos SC Ltda
45.4.68.0,45.4.71.255,266069,BR,Banco BMG S.A.
45.4.72.0,45.4.75.255,266046,BR,INTERCONNECT TRANSMISSAO DE DADOS
45.4.76.0,45.4.78.255,266041,BR,Tw-solutions telecomunicacoes Eireli - ME
45.4.79.0,45.4.83.255,0,None,Not routed
45.4.84.0,45.4.87.255,262234,HN,ASOCIACION DE SERVICIO DE INTERNET S. DE RL.
45.4.88.0,45.4.91.255,264668,EC,NEDETEL S.A.
45.4.92.0,45.4.95.255,265674,AR,Ricardo Jorge Bertora
45.4.96.0,45.4.96.255,266077,BR,Associacao Educativa Evangelica
45.4.97.0,45.4.97.255,265658,AR,MUNICIPALIDAD DE PIL
45.4.98.0,45.4.99.255,265756,BO,BANCO PRODEM SA
45.4.100.0,45.4.103.255,265673,AR,LISANDRO POZZO ARDIZZI
45.4.104.0,45.4.107.255,266063,BR,G.W. DA SILVA SERVICOS DE COMUNICACAO MULTIMIDIA -
45.4.108.0,45.4.111.255,266047,BR,Chapnet Servicos de Comunicacao Ltda
45.4.112.0,45.4.115.255,266070,BR,Embracore Informatica LTDA ME
45.4.116.0,45.4.119.255,266048,BR,UM TELECOM SOLUCOES EM TECNOLOGIA LTDA
45.4.120.0,45.4.123.255,266071,BR,R3 INTERNET
45.4.124.0,45.4.127.255,266066,BR,I9VA TELECOM EIRELI
45.4.128.0,45.4.131.255,22869,HN,CABLECOLOR S.A.
45.4.132.0,45.4.135.255,266062,BR,R2 DADOS LTDA - ME
45.4.136.0,45.4.139.255,27884,HN,CABLECOLOR S.A.
45.4.140.0,45.4.143.255,266072,BR,GLOBAL TELECOMUNICACOES EIRELI - ME
45.4.144.0,45.4.147.255,266049,BR,Rede.com Telecom Ltda - ME
45.4.148.0,45.4.151.255,266073,BR,Fausto Silva de Almeida Servicos - ME
45.4.152.0,45.4.155.255,266074,BR,URSICH CONSULTORIA EM INFORMATICA
45.4.156.0,45.4.159.255,264457,BR,OXI TELECOMUNICACOES LTDA
45.4.160.0,45.4.163.255,265683,AR,GENOVESIO HUGO ALBERTO RAMON
45.4.164.0,45.4.167.255,266749,AR,RED WOLF SRL
45.4.168.0,45.4.171.255,265678,CL,W M Servicios y Gestiones Ltda.
45.4.172.0,45.4.175.255,55293,US,A2HOSTING
45.4.176.0,45.4.179.255,266097,BR,OKEY NET
45.4.180.0,45.4.183.255,266057,BR,X2 TELECOM LTDA
45.4.184.0,45.4.187.255,266051,BR,BSB TIC SOLUCOES LTDA - EPP
45.4.188.0,45.4.191.255,266089,BR,VIRTUA MAX COMUNICACAO LTDA - ME
45.4.192.0,45.4.195.255,266087,BR,Orbitel Telecomunicacoes e Informatica Ltda
45.4.196.0,45.4.199.255,398712,US,ISPCONNECTED
45.4.200.0,45.4.203.255,263238,EC,Eliana Vanessa Morocho Ona
45.4.204.0,45.4.205.255,204300,GB,IIL-NET
45.4.206.0,45.4.207.255,265671,HN,PODOJIL CONTRACTING, S.A.
45.4.208.0,45.4.211.255,266086,BR,NET BAIO PROVEDOR DE INTERNET EIRELI - ME
45.4.212.0,45.4.215.255,266061,BR,Radio Gaga Internet e Servicos Ltda
45.4.216.0,45.4.219.255,265679,AR,COOPERATIVA DE PROVISION DE SERVICIOS EVOLUCION LTDA.
45.4.220.0,45.4.223.255,266067,BR,TECHNOLOGY TELECOM
45.4.224.0,45.4.227.255,266060,BR,DIGIL 360 PROVEDORES DE ACESSO LTDA-ME
45.4.228.0,45.4.231.255,266075,BR,E. J. MACHADO DE SOUZA E CIA LTDA ME
45.4.232.0,45.4.235.255,266059,BR,HOSANNA PROV. DE SERV. DE INTERNET LTDA
45.4.236.0,45.4.239.255,266058,BR,NOVA FIBRA TELECOM S.A.
45.4.240.0,45.4.243.255,266076,BR,D-Net Solucoes e Fibra Optica
45.4.244.0,45.4.247.255,266065,BR,VANGUARDA TELECOMUNICACOES LTDA ME
45.4.248.0,45.4.251.255,266064,BR,SUPERNET INFORMATICA E SERVICOS
45.4.252.0,45.4.255.255,265661,AR,Fernando German Fischer FIBERNET TELECOM
45.5.0.0,45.5.2.255,265687,AR,ALTEC S.E. ALTA TECNOLOGIA SOCIEDAD DEL ESTADO
45.5.3.0,45.5.3.255,0,None,Not routed
45.5.4.0,45.5.7.255,266132,BR,V & R TELECOM LTDA EPP
45.5.8.0,45.5.11.255,265695,DO,ELIAS COMUNICACIONES, SRL
45.5.12.0,45.5.12.255,16906,SV,El Salvador Network, S. A.
45.5.13.0,45.5.13.255,265670,BO,BANCO NACIONAL DE BOLIVIA S.A.
45.5.14.0,45.5.14.255,266068,BR,Tribunal de Justica do Estado de Sergipe
45.5.15.0,45.5.15.255,265690,AR,FRAVEGA S A C I E I
45.5.16.0,45.5.18.255,266083,BR,BANDA A TELECOMUNICACOES EIRELI
45.5.19.0,45.5.19.255,266083,BR,BANDA A TELECOMUNICACOES EIRELI
45.5.20.0,45.5.23.255,265685,AR,USINA POPULAR Y MUNICIPAL DE TANDIL SEM
45.5.24.0,45.5.27.255,271061,BR,NETLINKPE.INFO LTDA
45.5.28.0,45.5.31.255,265706,HN,WIANET SOLUTIONS
45.5.32.0,45.5.35.255,266931,BR,RE Servicos de Comunicacao Multimidia
45.5.36.0,45.5.39.255,266080,BR,NOVA FIBRA
45.5.40.0,45.5.43.255,266093,BR,ARENA HI-TECH TECNOLOGIA LTDA
45.5.44.0,45.5.47.255,266107,BR,EVEN TELECOM
45.5.48.0,45.5.51.255,266081,BR,VIAVELOZ REDES
45.5.52.0,45.5.54.255,265530,MX,FIBRATV SA DE CV
45.5.55.0,45.5.55.255,0,None,Not routed
45.5.56.0,45.5.59.255,266757,PE,SATELITAL TELECOMUNICACIONES S.A.C
45.5.60.0,45.5.63.255,262184,CR,GRUPO KONECTIVA LATAM S.A
45.5.64.0,45.5.67.255,394474,US,WHITELABELCOLO393
45.5.68.0,45.5.71.255,265691,PE,WI-NET TELECOM S.A.C.
45.5.72.0,45.5.75.255,266082,BR,Powerserv Internet
45.5.76.0,45.5.79.255,265680,HN,HNTELCO S.A
45.5.80.0,45.5.83.255,266088,BR,FIBER7 TELECOMUNICACOES LTDA - EPP
45.5.84.0,45.5.87.255,266090,BR,H NEWS TELECOMUNICACOES E INFORMATICA LTDA - ME
45.5.88.0,45.5.91.255,266084,BR,F DOS S BEZERRA PONTES - ME
45.5.92.0,45.5.93.255,28419,MX,Senal Interactiva, S.A De C.V
45.5.94.0,45.5.95.255,28419,MX,Senal Interactiva, S.A De C.V
45.5.96.0,45.5.99.255,0,None,Not routed
45.5.100.0,45.5.103.255,266095,BR,SIM TELECOM EIRELI
45.5.104.0,45.5.107.255,266096,BR,NAVEGAR PROVEDOR
45.5.108.0,45.5.111.255,266092,BR,R. COSTA DO NASCIMENTO
45.5.112.0,45.5.115.255,266094,BR,CONEXAO MB E TELECOMUNICACOES LTDA - ME
45.5.116.0,45.5.119.255,265684,GT,INVERSIONES GRAJEDA ANDRADE S.A
45.5.120.0,45.5.123.255,0,None,Not routed
45.5.124.0,45.5.126.255,265644,CL,VOIP ANALYSIS S.A
45.5.127.0,45.5.127.255,0,None,Not routed
45.5.128.0,45.5.131.255,266111,BR,REDE SUPERNET
45.5.132.0,45.5.135.255,268238,BR,Clicknet Telecom. Provedor de Internet LTDA
