range_start,range_end,AS_number,country_code,AS_description
223.0.0.0,223.0.1.255,63555,CN,CNBIDCC Beijing Beilong Yunhai Network Data Technology Corporation
223.0.2.0,223.0.126.255,63555,CN,CNBIDCC Beijing Beilong Yunhai Network Data Technology Corporation
223.0.127.0,223.0.255.255,63555,CN,CNBIDCC Beijing Beilong Yunhai Network Data Technology Corporation
223.1.0.0,223.1.255.255,0,None,Not routed
223.2.0.0,223.2.95.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
223.2.96.0,223.3.255.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
223.2.179.0,223.2.183.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
223.2.184.0,223.2.231.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
223.2.232.0,223.2.255.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
223.3.0.0,223.3.255.255,24361,CN,CNGI-NJ-IX-AS-AP CERNET2 IX at Southeast University
223.4.0.0,223.5.4.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
223.5.5.0,223.5.5.255,45102,CN,ALIBABA-CN-NET Alibaba US Technology Co., Ltd.
223.5.6.0,223.6.5.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
223.6.6.0,223.6.6.255,45102,CN,ALIBABA-CN-NET Alibaba US Technology Co., Ltd.
223.6.7.0,223.7.255.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
223.8.0.0,223.15.223.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
223.15.224.0,223.15.247.255,132153,CN,CT-SHANXI-MAN-2 No.3,Shu-Ma Road
223.15.248.0,223.15.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
223.16.0.0,223.16.63.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
223.16.64.0,223.16.127.255,18116,HK,HGC-AS-AP HGC Global Communications Limited
223.16.128.0,223.17.87.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
223.17.88.0,223.17.191.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
223.17.192.0,223.17.235.255,18116,HK,HGC-AS-AP HGC Global Communications Limited
223.17.236.0,223.17.236.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
223.17.237.0,223.17.255.255,18116,HK,HGC-AS-AP HGC Global Communications Limited
223.18.0.0,223.19.149.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
223.19.150.0,223.19.255.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
223.20.0.0,223.21.255.255,0,None,Not routed
223.22.0.0,223.22.7.255,7482,TW,APOL-AS Asia Pacific On-line Service Inc.
223.22.8.0,223.22.8.255,131142,TW,APOL-AS-TW Asia Pacific On-Line Service Inc.
223.22.9.0,223.22.9.255,7482,TW,APOL-AS Asia Pacific On-line Service Inc.
223.22.10.0,223.22.10.255,131142,TW,APOL-AS-TW Asia Pacific On-Line Service Inc.
223.22.11.0,223.22.31.255,7482,TW,APOL-AS Asia Pacific On-line Service Inc.
223.22.32.0,223.22.33.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.34.0,223.22.62.255,7482,TW,APOL-AS Asia Pacific On-line Service Inc.
223.22.63.0,223.22.63.255,17709,TW,APT Asia Pacific Telecom
223.22.64.0,223.22.126.255,17709,TW,APT Asia Pacific Telecom
223.22.127.0,223.22.159.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.160.0,223.22.207.255,17709,TW,APT Asia Pacific Telecom
223.22.208.0,223.22.228.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.229.0,223.22.231.255,17709,TW,APT Asia Pacific Telecom
223.22.232.0,223.22.238.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.239.0,223.22.239.255,17709,TW,APT Asia Pacific Telecom
223.22.240.0,223.22.247.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.248.0,223.22.248.255,17709,TW,APT Asia Pacific Telecom
223.22.249.0,223.22.249.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.250.0,223.22.251.255,17709,TW,APT Asia Pacific Telecom
223.22.252.0,223.22.254.255,131591,TW,AMBIT-AS-TW Ambit Microsystem Corporation
223.22.255.0,223.23.63.255,17709,TW,APT Asia Pacific Telecom
223.23.64.0,223.23.255.255,17709,TW,APT Asia Pacific Telecom
223.24.0.0,223.24.59.255,7470,TH,TRUEINTERNET-AS-AP TRUE INTERNET Co.,Ltd.
223.24.60.0,223.24.63.255,132061,TH,REALMOVE-AS-AP Realmove Company Limited
223.24.64.0,223.24.91.255,7470,TH,TRUEINTERNET-AS-AP TRUE INTERNET Co.,Ltd.
223.24.92.0,223.24.95.255,132061,TH,REALMOVE-AS-AP Realmove Company Limited
223.24.96.0,223.24.143.255,7470,TH,TRUEINTERNET-AS-AP TRUE INTERNET Co.,Ltd.
223.24.144.0,223.24.171.255,132061,TH,REALMOVE-AS-AP Realmove Company Limited
223.24.172.0,223.24.183.255,7470,TH,TRUEINTERNET-AS-AP TRUE INTERNET Co.,Ltd.
223.24.184.0,223.24.191.255,132061,TH,REALMOVE-AS-AP Realmove Company Limited
223.24.192.0,223.24.255.255,7470,TH,TRUEINTERNET-AS-AP TRUE INTERNET Co.,Ltd.
