range_start,range_end,AS_number,country_code,AS_description
148.0.0.0,148.0.255.255,6400,DO,Compania Dominicana de Telefonos S. A.
148.1.0.0,148.1.255.255,749,US,DNIC-AS-00749
148.2.0.0,148.2.255.255,3301,SE,TELIANET-SWEDEN Telia Company
148.3.0.0,148.3.255.255,12430,ES,VODAFONE_ES
148.4.0.0,148.4.255.255,6074,US,LIUNET
148.5.0.0,148.5.63.255,0,None,Not routed
148.5.64.0,148.5.64.255,16509,US,AMAZON-02
148.5.65.0,148.5.71.255,0,None,Not routed
148.5.72.0,148.5.72.255,14618,US,AMAZON-AES
148.5.73.0,148.5.73.255,0,None,Not routed
148.5.74.0,148.5.74.255,16509,US,AMAZON-02
148.5.75.0,148.5.75.255,0,None,Not routed
148.5.76.0,148.5.77.255,16509,US,AMAZON-02
148.5.78.0,148.5.79.255,0,None,Not routed
148.5.80.0,148.5.80.255,16509,US,AMAZON-02
148.5.81.0,148.5.83.255,0,None,Not routed
148.5.84.0,148.5.84.255,16509,US,AMAZON-02
148.5.85.0,148.5.85.255,0,None,Not routed
148.5.86.0,148.5.88.255,16509,US,AMAZON-02
148.5.89.0,148.5.92.255,0,None,Not routed
148.5.93.0,148.5.93.255,16509,US,AMAZON-02
148.5.94.0,148.5.94.255,0,None,Not routed
148.5.95.0,148.5.95.255,16509,US,AMAZON-02
148.5.96.0,148.5.255.255,0,None,Not routed
148.6.0.0,148.6.255.255,3314,HU,KFKI-AS IP networks of KFKI
148.7.0.0,148.7.255.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
148.8.0.0,148.8.255.255,394673,US,9408
148.9.0.0,148.9.19.255,0,None,Not routed
148.9.20.0,148.9.21.255,3614,US,DELL-BLK
148.9.22.0,148.9.31.255,0,None,Not routed
148.9.32.0,148.9.32.255,1294,US,NTTDATA-SERVICES-AS1
148.9.33.0,148.9.63.255,0,None,Not routed
148.9.64.0,148.9.127.255,3745,US,NTTDATA-SERVICES-AS2
148.9.128.0,148.9.191.255,0,None,Not routed
148.9.192.0,148.9.215.255,1294,US,NTTDATA-SERVICES-AS1
148.9.216.0,148.9.231.255,0,None,Not routed
148.9.232.0,148.9.232.255,1294,US,NTTDATA-SERVICES-AS1
148.9.233.0,148.9.237.255,0,None,Not routed
148.9.238.0,148.9.241.255,1294,US,NTTDATA-SERVICES-AS1
148.9.242.0,148.9.245.255,3745,US,NTTDATA-SERVICES-AS2
148.9.246.0,148.9.246.255,1294,US,NTTDATA-SERVICES-AS1
148.9.247.0,148.9.247.255,0,None,Not routed
148.9.248.0,148.9.249.255,1294,US,NTTDATA-SERVICES-AS1
148.9.250.0,148.9.255.255,0,None,Not routed
148.10.0.0,148.15.255.255,749,US,DNIC-AS-00749
148.16.0.0,148.31.255.255,721,US,DNIC-ASBLK-00721-00726
148.32.0.0,148.47.255.255,749,US,DNIC-AS-00749
148.48.0.0,148.50.255.255,0,None,Not routed
148.51.0.0,148.51.127.255,6939,US,HURRICANE
148.51.128.0,148.51.130.255,12025,US,IMDC-AS12025
148.51.131.0,148.51.131.255,12025,US,IMDC-AS12025
148.51.132.0,148.51.132.255,396930,US,OPUS-INTERACTIVE-VA1
148.51.133.0,148.51.133.255,12025,US,IMDC-AS12025
148.51.134.0,148.51.134.255,62947,US,IMDC-AS1
148.51.135.0,148.51.135.255,12025,US,IMDC-AS12025
148.51.136.0,148.51.136.255,62947,US,IMDC-AS1
148.51.137.0,148.51.137.255,12025,US,IMDC-AS12025
148.51.138.0,148.51.139.255,62947,US,IMDC-AS1
148.51.140.0,148.51.142.255,12025,US,IMDC-AS12025
148.51.143.0,148.51.145.255,12025,US,IMDC-AS12025
148.51.146.0,148.51.146.255,62947,US,IMDC-AS1
148.51.147.0,148.51.154.255,12025,US,IMDC-AS12025
148.51.155.0,148.51.176.255,12025,US,IMDC-AS12025
148.51.177.0,148.51.197.255,12025,US,IMDC-AS12025
148.51.198.0,148.51.205.255,12025,US,IMDC-AS12025
148.51.206.0,148.51.221.255,12025,US,IMDC-AS12025
148.51.222.0,148.51.223.255,395174,US,IMDC-APAC
148.51.224.0,148.51.236.255,12025,US,IMDC-AS12025
148.51.237.0,148.51.238.255,12025,US,IMDC-AS12025
148.51.239.0,148.51.240.255,395174,US,IMDC-APAC
148.51.241.0,148.51.255.255,12025,US,IMDC-AS12025
148.52.0.0,148.52.255.255,0,None,Not routed
148.53.0.0,148.53.255.255,6591,US,INGR-ASN
148.54.0.0,148.55.255.255,0,None,Not routed
148.56.0.0,148.56.255.255,12430,ES,VODAFONE_ES
148.57.0.0,148.57.127.255,0,None,Not routed
148.57.128.0,148.57.129.255,3949,US,NTTA-3946
148.57.130.0,148.57.131.255,3949,US,NTTA-3946
148.57.132.0,148.57.145.255,0,None,Not routed
148.57.146.0,148.57.147.255,23498,Unknown,AS23498
148.57.148.0,148.57.255.255,0,None,Not routed
148.58.0.0,148.58.255.255,749,US,DNIC-AS-00749
148.59.0.0,148.59.23.255,2015,US,MSEN-SYSTEM
148.59.24.0,148.59.24.255,14618,US,AMAZON-AES
148.59.25.0,148.59.25.255,397900,US,FIRSTDAY
148.59.26.0,148.59.26.255,4906,US,FDS-01
148.59.27.0,148.59.27.255,0,None,Not routed
148.59.28.0,148.59.28.255,395911,US,MDLIVE-1
148.59.29.0,148.59.30.255,62887,US,WHITESKY-COMMUNICATIONS
