range_start,range_end,AS_number,country_code,AS_description
85.0.0.0,85.7.255.255,3303,CH,SWISSCOM Swisscom Switzerland Ltd
85.8.0.0,85.8.63.255,45011,SE,SE-A3 www.a3.se
85.8.64.0,85.8.127.255,9145,DE,EWETEL Cloppenburger Strasse 310
85.8.128.0,85.8.128.255,25091,CH,IP-MAX
85.8.129.0,85.8.130.255,0,None,Not routed
85.8.131.0,85.8.131.255,39563,NL,UCSYSTEMS
85.8.132.0,85.8.135.255,20676,DE,PLUSNET *****************
85.8.136.0,85.8.139.255,209087,ES,OD-AS
85.8.140.0,85.8.143.255,211554,ES,AMR-ELCORONIL
85.8.144.0,85.8.147.255,0,None,Not routed
85.8.148.0,85.8.151.255,46261,US,QUICKPACKET
85.8.152.0,85.8.152.255,0,None,Not routed
85.8.153.0,85.8.154.255,34984,TR,TELLCOM-AS
85.8.155.0,85.8.155.255,0,None,Not routed
85.8.156.0,85.8.159.255,22773,US,ASN-CXA-ALL-CCI-22773-RDC
85.8.160.0,85.8.167.255,0,None,Not routed
85.8.168.0,85.8.171.255,211432,LT,IMPROVIZUS
85.8.172.0,85.8.175.255,59862,IT,PLINK-AS
85.8.176.0,85.8.179.255,12552,SE,IPO-EU
85.8.180.0,85.8.181.255,55933,HK,CLOUDIE-AS-AP Cloudie Limited
85.8.182.0,85.8.183.255,136933,HK,GIGABITBANK-AS-AP Gigabitbank Global
85.8.184.0,85.8.184.255,57186,RU,ROSSTEL
85.8.185.0,85.8.185.255,35644,RU,IQMEN-AS
85.8.186.0,85.8.186.255,39113,RU,SERVERSPRO-AS
85.8.187.0,85.8.187.255,12722,RU,RECONN
85.8.188.0,85.8.191.255,9009,RO,M247
85.8.192.0,85.8.255.255,0,None,Not routed
85.9.0.0,85.9.19.255,5606,RO,GTS-BACKBONE GTS Telecom
85.9.20.0,85.9.26.255,5606,RO,GTS-BACKBONE GTS Telecom
85.9.27.0,85.9.35.255,5606,RO,GTS-BACKBONE GTS Telecom
85.9.36.0,85.9.45.255,5606,RO,GTS-BACKBONE GTS Telecom
85.9.46.0,85.9.47.255,5606,RO,GTS-BACKBONE GTS Telecom
85.9.48.0,85.9.63.255,5606,RO,GTS-BACKBONE GTS Telecom
85.9.64.0,85.9.85.255,49100,IR,IR-THR-PTE
85.9.86.0,85.9.87.255,3177,US,Web Gostaran Bandar Company PJS
85.9.88.0,85.9.115.255,49100,IR,IR-THR-PTE
85.9.116.0,85.9.119.255,3177,US,Web Gostaran Bandar Company PJS
85.9.120.0,85.9.127.255,49100,IR,IR-THR-PTE
85.9.128.0,85.9.133.255,34557,TJ,TACOM-AS 47a Lahuti st
85.9.134.0,85.9.142.255,34557,TJ,TACOM-AS 47a Lahuti st
85.9.143.0,85.9.191.255,34557,TJ,TACOM-AS 47a Lahuti st
85.9.192.0,85.9.255.255,48294,GB,CC-AS
85.10.0.0,85.10.47.255,21283,SI,A1SI-AS A1 Slovenija
85.10.48.0,85.10.63.255,29485,HR,AMIS
85.10.64.0,85.10.127.255,47377,BE,ORANGE_BELGIUM_SA New company name is Orange Belgium SA
85.10.128.0,85.10.155.255,20857,NL,TRANSIP-AS Amsterdam, the Netherlands
85.10.156.0,85.10.159.255,34762,BE,COMBELL-AS
85.10.160.0,85.10.171.255,28878,NL,SIGNET-AS
85.10.172.0,85.10.175.255,5524,NL,BREEDBANDNEDERLAND
85.10.176.0,85.10.179.255,35470,NL,XL-AS
85.10.180.0,85.10.183.255,28878,NL,SIGNET-AS
85.10.184.0,85.10.191.255,35470,NL,XL-AS
85.10.192.0,85.10.255.255,24940,DE,HETZNER-AS
85.11.0.0,85.11.53.255,34610,SE,RIKSNET
85.11.54.0,85.11.55.255,34610,SE,RIKSNET
85.11.56.0,85.11.63.255,34610,SE,RIKSNET
85.11.64.0,85.11.85.255,30851,PL,SILEMAN-RUDASL-AS
85.11.86.0,85.11.86.255,60189,PL,OEPD-AS
85.11.87.0,85.11.87.255,199965,PL,BETACOM-AS
85.11.88.0,85.11.111.255,30851,PL,SILEMAN-RUDASL-AS
85.11.112.0,85.11.112.255,199615,PL,GALLUP-AS
85.11.113.0,85.11.116.255,30851,PL,SILEMAN-RUDASL-AS
85.11.117.0,85.11.117.255,51931,PL,ARPNET-AS
85.11.118.0,85.11.118.255,199965,PL,BETACOM-AS
85.11.119.0,85.11.127.255,30851,PL,SILEMAN-RUDASL-AS
85.11.128.0,85.11.143.255,207144,BG,BG-SOFCOMPANY-AS
85.11.144.0,85.11.151.255,25147,BG,SOFIANET
85.11.152.0,85.11.155.255,48747,BG,LUKOVITNET
85.11.156.0,85.11.159.255,25147,BG,SOFIANET
85.11.160.0,85.11.160.255,207144,BG,BG-SOFCOMPANY-AS
85.11.161.0,85.11.161.255,25211,BG,TELECOMASET-AS
