range_start,range_end,AS_number,country_code,AS_description
200.0.0.0,200.0.7.255,0,None,Not routed
200.0.8.0,200.0.15.255,263251,BR,CONNECT WIRELESS LTDA
200.0.16.0,200.0.16.255,11960,CU,EMPRESA DE TELECOMUNICACIONES DE CUBA S.A. IXP CUBA
200.0.17.0,200.0.20.255,0,None,Not routed
200.0.21.0,200.0.21.255,28017,CW,AMS-IX Caribbean
200.0.22.0,200.0.22.255,0,None,Not routed
200.0.23.0,200.0.23.255,27781,SX,SMITCOMS N.V.
200.0.24.0,200.0.27.255,27725,CU,Empresa de Telecomunicaciones de Cuba, S.A.
200.0.28.0,200.0.30.255,27820,EC,Universidad Tecnica Particular de Loja
200.0.31.0,200.0.31.255,27820,EC,Universidad Tecnica Particular de Loja
200.0.32.0,200.0.40.255,61889,BR,BR Digital
200.0.41.0,200.0.42.255,61889,BR,BR Digital
200.0.43.0,200.0.45.255,61889,BR,BR Digital
200.0.46.0,200.0.47.255,61889,BR,BR Digital
200.0.48.0,200.0.53.255,262434,BR,WIIP TELECOM SERVICOS DE INTERNET LTDA
200.0.54.0,200.0.55.255,262434,BR,WIIP TELECOM SERVICOS DE INTERNET LTDA
200.0.56.0,200.0.59.255,52739,BR,PROVEDOR INTERSOUSA LTDA
200.0.60.0,200.0.61.255,263821,HN,Soluciones Favorables
200.0.62.0,200.0.62.255,61760,BR,JSL SA
200.0.63.0,200.0.63.255,198949,IL,VS-AS
200.0.64.0,200.0.64.255,270461,BR,SGBR SISTEMAS
200.0.65.0,200.0.65.255,0,None,Not routed
200.0.66.0,200.0.66.255,6429,CL,Telmex Chile Internet S.A.
200.0.67.0,200.0.67.255,19582,EC,GRUPO BRAVCO
200.0.68.0,200.0.68.255,61455,UY,LACTLD - LATIN AMERICAN AND CARIBBEAN TLD ASSOCIATION
200.0.69.0,200.0.69.255,0,None,Not routed
200.0.70.0,200.0.70.255,11097,BR,EMPRESA BRASILEIRA DE PESQUISA AGROPECUARIA
200.0.71.0,200.0.71.255,0,None,Not routed
200.0.72.0,200.0.72.255,61843,BR,ADP Brasil LTDA
200.0.73.0,200.0.74.255,23031,EC,PIOVESAN AMPUERO EMILIO TELECU UNILINKMASTER
200.0.75.0,200.0.80.255,0,None,Not routed
200.0.81.0,200.0.81.255,61656,BR,AGENCIA NACIONAL DE TELECOMUNICACOES - ANATEL
200.0.82.0,200.0.84.255,0,None,Not routed
200.0.85.0,200.0.85.255,264102,BR,Tribunal Regional do Trabalho 9a Regiao
200.0.86.0,200.0.87.255,0,None,Not routed
200.0.88.0,200.0.88.255,52224,UY,LACNIC - Latin American and Caribbean IP address
200.0.89.0,200.0.89.255,61571,BR,Metro Tecnologia
200.0.90.0,200.0.93.255,28394,MX,Bicentel SA de CV
200.0.94.0,200.0.99.255,0,None,Not routed
200.0.100.0,200.0.101.255,262559,BR,Aguia Branca Participacoes Ltda
200.0.102.0,200.0.102.255,264198,BR,M2E PREST DE SERV ESPECIALIZADOS EM INF LTDA - EPP
200.0.103.0,200.0.110.255,0,None,Not routed
200.0.111.0,200.0.113.255,8151,MX,Uninet S.A. de C.V.
200.0.114.0,200.0.114.255,264185,BR,FUNDACAO REGIONAL INTEGRADA - CAMPUS DE ERECHIM
200.0.115.0,200.0.115.255,0,None,Not routed
200.0.116.0,200.0.116.255,16629,CL,CTC. CORP S.A. TELEFONICA EMPRESAS
