range_start,range_end,AS_number,country_code,AS_description
166.0.0.0,166.0.127.255,1239,US,SPRINTLINK
166.0.128.0,166.0.128.255,61317,GB,ASDETUK www.heficed.com
166.0.129.0,166.0.129.255,44486,DE,SYNLINQ synlinq.de
166.0.130.0,166.0.130.255,35913,US,DEDIPATH-LLC
166.0.131.0,166.0.132.255,61317,GB,ASDETUK www.heficed.com
166.0.133.0,166.0.133.255,133973,IN,NETCONNECTWIFI-AS Net Connect Wifi Pvt Ltd
166.0.134.0,166.0.134.255,400536,US,NODESTOP-LLC
166.0.135.0,166.0.135.255,61317,GB,ASDETUK www.heficed.com
166.0.136.0,166.0.136.255,23352,US,SERVERCENTRAL
166.0.137.0,166.0.137.255,210439,TR,VISLOM
166.0.138.0,166.0.138.255,32748,US,STEADFAST
166.0.139.0,166.0.139.255,212238,GB,CDNEXT
166.0.140.0,166.0.140.255,0,None,Not routed
166.0.141.0,166.0.141.255,271729,BR,Brasil Wifi LTDA - EPP
166.0.142.0,166.0.142.255,32931,US,PEAKTERA
166.0.143.0,166.0.143.255,0,None,Not routed
166.0.144.0,166.0.146.255,400377,US,AS-DC
166.0.147.0,166.0.147.255,0,None,Not routed
166.0.148.0,166.0.148.255,23005,US,SWITCH-LTD
166.0.149.0,166.0.149.255,211432,LT,IMPROVIZUS
166.0.150.0,166.0.150.255,25369,GB,BANDWIDTH-AS
166.0.151.0,166.0.151.255,399968,US,TKS-DFW-ASN01
166.0.152.0,166.0.153.255,61317,GB,ASDETUK www.heficed.com
166.0.154.0,166.0.154.255,35916,US,MULTA-ASN1
166.0.155.0,166.0.155.255,61317,GB,ASDETUK www.heficed.com
166.0.156.0,166.0.157.255,60721,TR,BURSABIL
166.0.158.0,166.0.158.255,35916,US,MULTA-ASN1
166.0.159.0,166.0.159.255,61317,GB,ASDETUK www.heficed.com
166.0.160.0,166.0.160.255,62579,US,VIRTUALSHIELD
166.0.161.0,166.0.161.255,147287,IN,DATAPARA1-AS-IN DATAPARADISE
166.0.162.0,166.0.162.255,49392,RU,ASBAXETN
166.0.163.0,166.0.163.255,212669,LT,IPROYAL
166.0.164.0,166.0.164.255,207459,TR,AS-TEKNOSOS-INT
166.0.165.0,166.0.165.255,19437,US,SS-ASH
166.0.166.0,166.0.167.255,62579,US,VIRTUALSHIELD
166.0.168.0,166.0.168.255,210703,TR,TR-MARKAHOST
166.0.169.0,166.0.169.255,61317,GB,ASDETUK www.heficed.com
166.0.170.0,166.0.170.255,0,None,Not routed
166.0.171.0,166.0.171.255,61317,GB,ASDETUK www.heficed.com
166.0.172.0,166.0.172.255,834,US,IPXO
166.0.173.0,166.0.173.255,398465,US,RACKDOG-LLC
166.0.174.0,166.0.174.255,61317,GB,ASDETUK www.heficed.com
166.0.175.0,166.0.175.255,40676,US,AS40676
166.0.176.0,166.0.176.255,61317,GB,ASDETUK www.heficed.com
166.0.177.0,166.0.177.255,212238,GB,CDNEXT
166.0.178.0,166.0.178.255,140947,IN,SNTHOSTINGS-AS-AP SnTHostings
166.0.179.0,166.0.179.255,61317,GB,ASDETUK www.heficed.com
166.0.180.0,166.0.180.255,210703,TR,TR-MARKAHOST
166.0.181.0,166.0.181.255,0,None,Not routed
166.0.182.0,166.0.183.255,6939,US,HURRICANE
166.0.184.0,166.0.184.255,834,US,IPXO
166.0.185.0,166.0.185.255,210654,NL,DEDIKING-AS
166.0.186.0,166.0.186.255,834,US,IPXO
166.0.187.0,166.0.187.255,61317,GB,ASDETUK www.heficed.com
