range_start,range_end,AS_number,country_code,AS_description
210.0.0.0,210.0.31.255,0,None,Not routed
210.0.32.0,210.0.63.255,17839,KR,DREAMPLUS-AS-KR LG HelloVision Corp.
210.0.64.0,210.0.111.255,2764,AU,AAPT AAPT Limited
210.0.112.0,210.0.119.255,63850,AU,ENTRUSTICT-AS-AP QRHUB PTY LTD TA Entrust ICT
210.0.120.0,210.0.127.255,2764,AU,AAPT AAPT Limited
210.0.128.0,210.0.134.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.0.135.0,210.0.153.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.0.154.0,210.0.223.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.0.224.0,210.0.224.255,24462,HK,HKJC-AS-HK-AP Network Management Section
210.0.225.0,210.0.225.255,133929,HK,TWOWINCOLIMITED-AS-AP TWOWIN CO., LIMITED
210.0.226.0,210.0.227.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.0.228.0,210.0.233.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.0.234.0,210.0.235.255,10032,Unknown,AS10032
210.0.236.0,210.0.237.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.0.238.0,210.0.255.255,9304,HK,HUTCHISON-AS-AP HGC Global Communications Limited
210.1.0.0,210.1.1.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.2.0,210.1.2.255,7630,TH,KASIKORNBANK-AS-AP KASIKORNBANK PUBLIC COMPANY LIMITED
210.1.3.0,210.1.9.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.10.0,210.1.10.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.11.0,210.1.11.255,9891,Unknown,AS9891
210.1.12.0,210.1.21.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.22.0,210.1.22.255,7630,TH,KASIKORNBANK-AS-AP KASIKORNBANK PUBLIC COMPANY LIMITED
210.1.23.0,210.1.29.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.30.0,210.1.30.255,55476,TH,CPALL-AS-AP CP All Public Co., Ltd.
210.1.31.0,210.1.31.255,9891,Unknown,AS9891
210.1.32.0,210.1.37.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.38.0,210.1.38.255,24465,TH,KSEC-AP Kasikorn Securities PCL
210.1.39.0,210.1.48.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.49.0,210.1.50.255,4750,TH,CSLOXINFO-AS-AP CS LOXINFO PUBLIC COMPANY LIMITED
210.1.51.0,210.1.51.146,9891,Unknown,AS9891
