range_start,range_end,AS_number,country_code,AS_description
118.0.0.0,118.23.255.255,4713,JP,OCN NTT Communications Corporation
118.24.0.0,118.24.192.255,45090,CN,TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited
118.24.193.0,118.25.255.255,45090,CN,TENCENT-NET-AP Shenzhen Tencent Computer Systems Company Limited
118.26.0.0,118.26.1.255,59050,CN,CLOUD-ARK Beijing Cloud-Ark Technology Co.,Ltd.
118.26.2.0,118.26.3.255,59050,CN,CLOUD-ARK Beijing Cloud-Ark Technology Co.,Ltd.
118.26.4.0,118.26.9.255,59050,CN,CLOUD-ARK Beijing Cloud-Ark Technology Co.,Ltd.
118.26.10.0,118.26.31.255,59050,CN,CLOUD-ARK Beijing Cloud-Ark Technology Co.,Ltd.
118.26.32.0,118.26.35.255,133865,CN,IQIYI-AS-AP Beijing IQIYI Science & Technology Co., Ltd.
118.26.36.0,118.26.39.255,135377,HK,UCLOUD-HK-AS-AP UCLOUD INFORMATION TECHNOLOGY HK LIMITED
118.26.40.0,118.26.63.255,0,None,Not routed
118.26.64.0,118.26.71.255,4808,CN,CHINA169-BJ China Unicom Beijing Province Network
118.26.72.0,118.26.75.255,4847,CN,CNIX-AP China Networks Inter-Exchange
118.26.76.0,118.26.95.255,0,None,Not routed
118.26.96.0,118.26.103.255,133865,CN,IQIYI-AS-AP Beijing IQIYI Science & Technology Co., Ltd.
118.26.104.0,118.26.111.255,135377,HK,UCLOUD-HK-AS-AP UCLOUD INFORMATION TECHNOLOGY HK LIMITED
118.26.112.0,118.26.115.255,0,None,Not routed
118.26.116.0,118.26.119.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
118.26.120.0,118.26.120.255,133865,CN,IQIYI-AS-AP Beijing IQIYI Science & Technology Co., Ltd.
118.26.121.0,118.26.125.255,0,None,Not routed
118.26.126.0,118.26.127.255,133865,CN,IQIYI-AS-AP Beijing IQIYI Science & Technology Co., Ltd.
118.26.128.0,118.26.131.255,4847,CN,CNIX-AP China Networks Inter-Exchange
118.26.132.0,118.26.132.255,138699,Unknown,AS138699
118.26.133.0,118.26.135.255,0,None,Not routed
118.26.136.0,118.26.139.255,4847,CN,CNIX-AP China Networks Inter-Exchange
118.26.140.0,118.26.143.255,0,None,Not routed
118.26.144.0,118.26.148.255,10099,Unknown,AS10099
118.26.149.0,118.26.151.255,0,None,Not routed
118.26.152.0,118.26.152.255,10099,Unknown,AS10099
118.26.153.0,118.26.153.255,65171,Unknown,AS65171
118.26.154.0,118.26.158.255,10099,Unknown,AS10099
118.26.159.0,118.26.159.255,0,None,Not routed
118.26.160.0,118.26.175.255,4847,CN,CNIX-AP China Networks Inter-Exchange
118.26.176.0,118.26.191.255,0,None,Not routed
118.26.192.0,118.26.192.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
118.26.193.0,118.26.193.255,0,None,Not routed
118.26.194.0,118.26.195.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
118.26.196.0,118.26.207.255,0,None,Not routed
118.26.208.0,118.26.223.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
118.26.224.0,118.26.239.255,0,None,Not routed
118.26.240.0,118.26.242.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
118.26.243.0,118.26.255.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
118.27.0.0,118.27.93.255,7506,JP,INTERQ GMO Internet,Inc
118.27.94.0,118.27.94.255,58649,JP,GMO-REG-NET GMO Internet,Inc
118.27.95.0,118.27.122.255,7506,JP,INTERQ GMO Internet,Inc
118.27.123.0,118.27.127.255,7506,JP,INTERQ GMO Internet,Inc
118.27.128.0,118.27.159.255,135161,SG,GMO-Z-COM-TH GMO-Z com NetDesign Holdings Co., Ltd.
118.27.160.0,118.27.191.255,0,None,Not routed
118.27.192.0,118.27.223.255,131392,VN,RUNSYSTEM-AS-VN GMO-Z.com Runsystem Joint Stock Company
118.27.224.0,118.29.255.255,0,None,Not routed
118.30.0.0,118.30.30.255,17428,Unknown,AS17428
118.30.31.0,118.30.255.255,17428,Unknown,AS17428
118.31.0.0,118.31.255.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
118.32.0.0,118.32.39.255,4766,KR,KIXS-AS-KR Korea Telecom
118.32.40.0,118.32.40.255,38392,KR,GOEYP-AS-KR KYONGGI YANGPYEONG OFFICE OF EDUCATION
118.32.41.0,118.34.94.127,4766,KR,KIXS-AS-KR Korea Telecom
118.34.94.128,118.35.185.255,4766,KR,KIXS-AS-KR Korea Telecom
118.35.186.0,118.35.186.255,38671,KR,SOIL-AS-KR S-OIL Corp., Ltd
118.35.187.0,118.36.74.255,4766,KR,KIXS-AS-KR Korea Telecom
118.36.75.0,118.36.75.199,38414,KR,GOESH-AS-KR Gyeonggi siheung office of education
118.36.75.200,118.36.75.255,38414,KR,GOESH-AS-KR Gyeonggi siheung office of education
118.36.76.0,118.36.201.255,4766,KR,KIXS-AS-KR Korea Telecom
118.36.202.0,118.37.62.255,4766,KR,KIXS-AS-KR Korea Telecom
118.37.63.0,118.37.63.255,9526,KR,KOSCOM-AS-KR KOSCOM
118.37.64.0,118.40.167.255,4766,KR,KIXS-AS-KR Korea Telecom
118.40.168.0,118.46.137.255,4766,KR,KIXS-AS-KR Korea Telecom
118.46.138.0,118.46.183.255,4766,KR,KIXS-AS-KR Korea Telecom
118.46.184.0,118.46.191.255,4766,KR,KIXS-AS-KR Korea Telecom
118.46.192.0,118.47.73.255,4766,KR,KIXS-AS-KR Korea Telecom
118.47.74.0,118.47.74.255,4793,KR,HHIAS-AS-KR Hyundai Heavy Industries
118.47.75.0,118.63.255.255,4766,KR,KIXS-AS-KR Korea Telecom
118.64.0.0,118.64.3.255,9389,CN,CGWNET BEIJING SHENZHOU GREATWALL COMMUNICATION
118.64.4.0,118.64.251.255,0,None,Not routed
118.64.252.0,118.64.255.255,9389,CN,CGWNET BEIJING SHENZHOU GREATWALL COMMUNICATION
118.65.0.0,118.66.255.255,0,None,Not routed
118.67.0.0,118.67.6.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
118.67.7.0,118.67.14.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
118.67.15.0,118.67.17.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
118.67.18.0,118.67.38.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
118.67.39.0,118.67.47.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
118.67.48.0,118.67.63.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
118.67.64.0,118.67.111.255,17941,JP,BIT-ISLE Equinix Japan Enterprise K.K.
118.67.112.0,118.67.127.255,0,None,Not routed
118.67.128.0,118.67.159.255,135354,SG,NBPAP-AS-AP NAVER BUSINESS PLATFORM ASIA PACIFIC PTE. LTD.
118.67.160.0,118.67.191.255,4766,KR,KIXS-AS-KR Korea Telecom
118.67.192.0,118.67.193.255,64073,NZ,VETTA Vetta Online Ltd
118.67.194.0,118.67.199.255,0,None,Not routed
118.67.200.0,118.67.202.255,7712,KH,SABAY Sabay Digital Cambodia
118.67.203.0,118.67.207.255,7712,KH,SABAY Sabay Digital Cambodia
118.67.208.0,118.67.223.255,58923,Unknown,AS58923
118.67.224.0,118.67.255.255,8220,GB,COLT COLT Technology Services Group Limited
118.68.0.0,118.68.1.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.2.0,118.68.5.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.6.0,118.68.23.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.24.0,118.68.26.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.27.0,118.68.51.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.52.0,118.68.56.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.57.0,118.68.67.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.68.0,118.68.77.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.78.0,118.68.85.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.86.0,118.68.113.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.114.0,118.68.120.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.121.0,118.68.122.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.123.0,118.68.139.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.140.0,118.68.144.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.145.0,118.68.152.255,18403,VN,FPT-AS-AP FPT Telecom Company
118.68.153.0,118.68.165.255,18403,VN,FPT-AS-AP FPT Telecom Company
