range_start,range_end,AS_number,country_code,AS_description
203.0.1.0,203.0.1.255,1221,AU,ASN-TELSTRA Telstra Corporation Ltd
203.0.2.0,203.0.3.255,45226,AU,SANTOS-MULTIHOME-AS-AP AS for multi homing ISPs at Adelaide HO
203.0.4.0,203.0.7.255,0,None,Not routed
203.0.8.0,203.0.9.255,1239,US,SPRINTLINK
203.0.10.0,203.0.11.255,0,None,Not routed
203.0.12.0,203.0.12.255,7545,AU,TPG-INTERNET-AP TPG Telecom Limited
203.0.13.0,203.0.13.255,4739,AU,INTERNODE-AS Internode Pty Ltd
203.0.14.0,203.0.18.255,0,None,Not routed
203.0.19.0,203.0.19.255,7575,AU,AARNET-AS-AP Australian Academic and Research Network AARNet
203.0.20.0,203.0.24.255,0,None,Not routed
203.0.25.0,203.0.25.255,7545,AU,TPG-INTERNET-AP TPG Telecom Limited
203.0.26.0,203.0.26.255,9328,AU,DATACOM-AU DATACOM SYSTEMS AU PTY LTD
203.0.27.0,203.0.27.255,135668,AU,PSOPL-AS-AP Patrick Stevedores Operations Pty Ltd
203.0.28.0,203.0.30.255,0,None,Not routed
203.0.31.0,203.0.31.255,7545,AU,TPG-INTERNET-AP TPG Telecom Limited
203.0.32.0,203.0.34.255,0,None,Not routed
203.0.35.0,203.0.35.255,1221,AU,ASN-TELSTRA Telstra Corporation Ltd
203.0.36.0,203.0.36.255,158,US,ERI-AS
203.0.37.0,203.0.39.255,0,None,Not routed
203.0.40.0,203.0.40.255,10148,Unknown,AS10148
203.0.41.0,203.0.71.255,0,None,Not routed
203.0.72.0,203.0.72.255,64240,US,QBE-AMERICAS
203.0.73.0,203.0.73.255,137938,AU,QIGL-AS-AP QBE Insurance Group Ltd
203.0.74.0,203.0.79.255,0,None,Not routed
203.0.80.0,203.0.80.255,9913,Unknown,AS9913
203.0.81.0,203.0.88.255,0,None,Not routed
203.0.89.0,203.0.89.255,7575,AU,AARNET-AS-AP Australian Academic and Research Network AARNet
203.0.90.0,203.0.102.255,0,None,Not routed
203.0.103.0,203.0.103.255,59246,AU,MAZDA-AS-AP Mazda Australia Pty Ltd
203.0.104.0,203.0.111.255,58563,CN,CHINATELECOM-HUBEI-IDC CHINANET Hubei province network
203.0.112.0,203.0.113.255,0,None,Not routed
203.0.114.0,203.0.115.255,0,None,Not routed
203.0.116.0,203.0.119.255,18361,AU,AUSTOCKEXCHANGE-AU AUSTRALIAN STOCK EXCHANGE LIMITED
203.0.120.0,203.0.120.255,4764,AU,WIDEBAND-AS-AP Aussie Broadband
203.0.121.0,203.0.123.255,0,None,Not routed
203.0.124.0,203.0.127.255,23722,AU,NPBS-AS-AP Newcastle Permanent Building
203.0.128.0,203.0.128.255,0,None,Not routed
203.0.129.0,203.0.129.255,4739,AU,INTERNODE-AS Internode Pty Ltd
203.0.130.0,203.0.140.255,0,None,Not routed
203.0.141.0,203.0.141.255,56132,Unknown,AS56132
203.0.142.0,203.0.148.255,0,None,Not routed
203.0.149.0,203.0.149.255,24008,AU,HANSEN-AU Hansen Technologies Doncaster
203.0.150.0,203.0.152.255,0,None,Not routed
203.0.153.0,203.0.153.255,134347,AU,BASE64-AS-AP Base64 Pty Ltd
203.0.154.0,203.0.154.255,0,None,Not routed
203.0.155.0,203.0.155.255,45570,AU,NETPRES-AS-AP Network Presence
203.0.156.0,203.0.159.255,9408,AU,GJAMES-AS-AP G. James Australia Pty. Ltd.
203.0.160.0,203.0.169.255,0,None,Not routed
203.0.170.0,203.0.170.255,7545,AU,TPG-INTERNET-AP TPG Telecom Limited
203.0.171.0,203.0.171.255,9268,AU,OVERTHEWIRE-AS-AP Over The Wire Pty Ltd
203.0.172.0,203.0.175.255,136518,AU,WA-GOVERNMENT-AS-AP WA Government project
203.0.176.0,203.0.176.255,4739,AU,INTERNODE-AS Internode Pty Ltd
203.0.177.0,203.0.177.255,0,None,Not routed
203.0.178.0,203.0.178.255,4739,AU,INTERNODE-AS Internode Pty Ltd
203.0.179.0,203.0.192.255,0,None,Not routed
203.0.193.0,203.0.193.255,2764,AU,AAPT AAPT Limited
203.0.194.0,203.0.194.255,9435,AU,SUNCORP-AS-AU-AP SUNCORP
