range_start,range_end,AS_number,country_code,AS_description
39.0.0.0,39.0.31.255,0,None,Not routed
39.0.32.0,39.0.32.255,133741,NZ,WKNTA-AS-AP Waka Kotahi NZ Transport Agency
39.0.33.0,39.0.255.255,0,None,Not routed
39.1.0.0,39.1.88.255,18182,TW,SONET-TW Sony Network Taiwan Limited
39.1.89.0,39.1.147.255,18182,TW,SONET-TW Sony Network Taiwan Limited
39.1.148.0,39.1.168.255,18182,TW,SONET-TW Sony Network Taiwan Limited
39.1.169.0,39.1.198.255,18182,TW,SONET-TW Sony Network Taiwan Limited
39.1.199.0,39.1.243.255,18182,TW,SONET-TW Sony Network Taiwan Limited
39.1.244.0,39.1.255.255,18182,TW,SONET-TW Sony Network Taiwan Limited
39.2.0.0,39.2.127.255,0,None,Not routed
39.2.128.0,39.3.255.255,4725,JP,ODN SoftBank Corp.
39.4.0.0,39.7.255.255,4766,KR,KIXS-AS-KR Korea Telecom
39.8.0.0,39.8.255.255,0,None,Not routed
39.9.0.0,39.10.79.255,9674,TW,FET-TW Far EastTone Telecommunication Co., Ltd.
39.10.80.0,39.11.255.255,0,None,Not routed
39.12.0.0,39.12.79.255,9674,TW,FET-TW Far EastTone Telecommunication Co., Ltd.
39.12.80.0,39.12.255.255,0,None,Not routed
39.13.0.0,39.14.79.255,9674,TW,FET-TW Far EastTone Telecommunication Co., Ltd.
39.14.80.0,39.14.255.255,0,None,Not routed
39.15.0.0,39.15.79.255,9674,TW,FET-TW Far EastTone Telecommunication Co., Ltd.
39.15.80.0,39.15.255.255,0,None,Not routed
39.16.0.0,39.31.255.255,4766,KR,KIXS-AS-KR Korea Telecom
39.32.0.0,39.34.127.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.34.128.0,39.34.143.255,132165,PK,CONNECT-AS-AP Connect Communications
39.34.144.0,39.34.159.255,136525,PK,WANCOMPVTLTD-AS-AP Wancom Pvt Ltd.
39.34.160.0,39.34.167.255,141450,PK,CONNECT-ICT-AS-AP Connect Communication
39.34.168.0,39.34.175.255,141031,PK,CONNECT-AS-AP Connect Communication
39.34.176.0,39.34.183.255,136525,PK,WANCOMPVTLTD-AS-AP Wancom Pvt Ltd.
39.34.184.0,39.34.191.255,141031,PK,CONNECT-AS-AP Connect Communication
39.34.192.0,39.56.51.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.56.52.0,39.56.63.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.56.64.0,39.56.103.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.56.104.0,39.60.255.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.61.0.0,39.61.47.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.61.48.0,39.61.51.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.61.52.0,39.61.127.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.61.128.0,39.61.255.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.62.0.0,39.62.15.255,55714,PK,APNIC-FIBERLINK-PK Fiberlink Pvt.Ltd
39.62.16.0,39.62.16.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.62.17.0,39.62.20.255,55714,PK,APNIC-FIBERLINK-PK Fiberlink Pvt.Ltd
39.62.21.0,39.62.21.255,24105,PK,GB-AS-AP Green Broadband
39.62.22.0,39.62.31.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.62.32.0,39.62.47.255,55714,PK,APNIC-FIBERLINK-PK Fiberlink Pvt.Ltd
39.62.48.0,39.62.48.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.62.49.0,39.62.63.255,55714,PK,APNIC-FIBERLINK-PK Fiberlink Pvt.Ltd
39.62.64.0,39.62.127.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.62.128.0,39.62.191.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.62.192.0,39.63.191.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.63.192.0,39.63.255.255,17557,PK,PKTELECOM-AS-PK Pakistan Telecommunication Company Limited
39.64.0.0,39.95.255.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
39.96.0.0,39.108.255.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
39.109.0.0,39.109.24.255,140224,SG,SGPL-AS-AP STARCLOUD GLOBAL PTE., LTD.
39.109.25.0,39.109.31.255,0,None,Not routed
39.109.32.0,39.109.32.255,140224,SG,SGPL-AS-AP STARCLOUD GLOBAL PTE., LTD.
39.109.33.0,39.109.33.255,0,None,Not routed
39.109.34.0,39.109.44.255,140224,SG,SGPL-AS-AP STARCLOUD GLOBAL PTE., LTD.
39.109.45.0,39.109.52.255,0,None,Not routed
39.109.53.0,39.109.54.255,140224,SG,SGPL-AS-AP STARCLOUD GLOBAL PTE., LTD.
39.109.55.0,39.109.65.255,0,None,Not routed
39.109.66.0,39.109.66.255,132585,HK,SIA-HK-AS SkyExchange Internet Access
39.109.67.0,39.109.67.255,149175,HK,UFWDTL-AS-AP UNION FU WAH DIGITAL TECHNOLOGY LIMITED
39.109.68.0,39.109.70.255,137969,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.71.0,39.109.71.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.72.0,39.109.72.255,0,None,Not routed
39.109.73.0,39.109.74.255,137969,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.75.0,39.109.75.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.76.0,39.109.76.255,149175,HK,UFWDTL-AS-AP UNION FU WAH DIGITAL TECHNOLOGY LIMITED
39.109.77.0,39.109.77.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.78.0,39.109.78.255,0,None,Not routed
39.109.79.0,39.109.79.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.80.0,39.109.80.255,137969,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.81.0,39.109.81.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.82.0,39.109.82.255,149175,HK,UFWDTL-AS-AP UNION FU WAH DIGITAL TECHNOLOGY LIMITED
39.109.83.0,39.109.83.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.84.0,39.109.85.255,149175,HK,UFWDTL-AS-AP UNION FU WAH DIGITAL TECHNOLOGY LIMITED
39.109.86.0,39.109.87.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.88.0,39.109.89.255,137969,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.90.0,39.109.90.255,0,None,Not routed
39.109.91.0,39.109.93.255,141768,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.94.0,39.109.94.255,149175,HK,UFWDTL-AS-AP UNION FU WAH DIGITAL TECHNOLOGY LIMITED
39.109.95.0,39.109.95.255,0,None,Not routed
39.109.96.0,39.109.99.255,8796,US,FD-298-8796
39.109.100.0,39.109.103.255,0,None,Not routed
39.109.104.0,39.109.104.255,142403,HK,YISUCLOUDLTD-HK YISU CLOUD LTD
39.109.105.0,39.109.111.255,0,None,Not routed
39.109.112.0,39.109.117.255,142403,HK,YISUCLOUDLTD-HK YISU CLOUD LTD
39.109.118.0,39.109.121.255,0,None,Not routed
39.109.122.0,39.109.123.255,142403,HK,YISUCLOUDLTD-HK YISU CLOUD LTD
39.109.124.0,39.109.125.255,137969,HK,HKBIL-AS-AP HONG KONG BRIDGE INFO-TECH LIMITED
39.109.126.0,39.109.127.255,142403,HK,YISUCLOUDLTD-HK YISU CLOUD LTD
39.109.128.0,39.109.255.255,55430,SG,STARHUB-NGNBN Starhub Ltd
39.110.0.0,39.111.255.255,2527,JP,SO-NET Sony Network Communications Inc.
39.112.0.0,39.114.115.255,9318,KR,SKB-AS SK Broadband Co Ltd
39.114.116.0,39.115.1.255,9318,KR,SKB-AS SK Broadband Co Ltd
39.115.2.0,39.115.2.255,9958,Unknown,AS9958
39.115.3.0,39.115.135.255,9318,KR,SKB-AS SK Broadband Co Ltd
39.115.136.0,39.115.136.255,38708,KR,KOREAEXIM-AS-KR EXPORT-IMPORT BANK OF KOREA
39.115.137.0,39.115.146.255,9318,KR,SKB-AS SK Broadband Co Ltd
39.115.147.0,39.115.147.255,38089,KR,KBANK-AS-KR kbank
