range_start,range_end,AS_number,country_code,AS_description
108.0.54.0,108.0.55.255,5650,US,FRONTIER-FRTR
108.0.56.0,108.0.127.255,0,None,Not routed
108.0.128.0,108.0.129.255,5650,US,FRONTIER-FRTR
108.0.130.0,108.0.145.255,0,None,Not routed
108.0.146.0,108.0.147.255,5650,US,FRONTIER-FRTR
108.0.148.0,108.0.183.255,0,None,Not routed
108.0.184.0,108.0.187.255,5650,US,FRONTIER-FRTR
108.0.188.0,108.0.193.255,0,None,Not routed
108.0.194.0,108.0.197.255,5650,US,FRONTIER-FRTR
108.0.198.0,108.0.215.255,0,None,Not routed
108.0.216.0,108.0.217.255,5650,US,FRONTIER-FRTR
108.0.218.0,108.0.235.255,0,None,Not routed
108.0.236.0,108.0.237.255,5650,US,FRONTIER-FRTR
108.0.238.0,108.0.245.255,0,None,Not routed
108.0.246.0,108.0.247.255,5650,US,FRONTIER-FRTR
108.0.248.0,108.0.251.255,0,None,Not routed
108.0.252.0,108.0.253.255,5650,US,FRONTIER-FRTR
108.0.254.0,108.1.63.255,0,None,Not routed
108.1.64.0,108.1.159.255,701,US,UUNET
108.1.160.0,108.1.191.255,0,None,Not routed
108.1.192.0,108.1.198.255,701,US,UUNET
108.1.199.0,108.1.199.255,5650,US,FRONTIER-FRTR
108.1.200.0,108.1.210.255,701,US,UUNET
108.1.211.0,108.1.211.255,5650,US,FRONTIER-FRTR
108.1.212.0,108.1.213.255,701,US,UUNET
108.1.214.0,108.1.214.255,5650,US,FRONTIER-FRTR
108.1.215.0,108.1.220.255,701,US,UUNET
108.1.221.0,108.1.221.255,5650,US,FRONTIER-FRTR
108.1.222.0,108.2.255.255,701,US,UUNET
108.3.0.0,108.3.63.255,0,None,Not routed
108.3.64.0,108.8.127.255,701,US,UUNET
108.8.128.0,108.8.191.255,0,None,Not routed
108.8.192.0,108.8.255.255,701,US,UUNET
108.9.0.0,108.9.27.255,0,None,Not routed
108.9.28.0,108.9.29.255,5650,US,FRONTIER-FRTR
108.9.30.0,108.9.67.255,0,None,Not routed
108.9.68.0,108.9.69.255,5650,US,FRONTIER-FRTR
108.9.70.0,108.9.79.255,0,None,Not routed
108.9.80.0,108.9.81.255,5650,US,FRONTIER-FRTR
108.9.82.0,108.9.83.255,0,None,Not routed
108.9.84.0,108.9.85.255,5650,US,FRONTIER-FRTR
108.9.86.0,108.9.89.255,0,None,Not routed
108.9.90.0,108.9.93.255,5650,US,FRONTIER-FRTR
108.9.94.0,108.9.107.255,0,None,Not routed
108.9.108.0,108.9.111.255,5650,US,FRONTIER-FRTR
108.9.112.0,108.9.129.255,0,None,Not routed
108.9.130.0,108.9.131.255,5650,US,FRONTIER-FRTR
108.9.132.0,108.9.139.255,0,None,Not routed
108.9.140.0,108.9.145.255,5650,US,FRONTIER-FRTR
108.9.146.0,108.9.161.255,0,None,Not routed
108.9.162.0,108.9.163.255,5650,US,FRONTIER-FRTR
108.9.164.0,108.9.165.255,0,None,Not routed
108.9.166.0,108.9.167.255,5650,US,FRONTIER-FRTR
108.9.168.0,108.9.169.255,0,None,Not routed
108.9.170.0,108.9.171.255,5650,US,FRONTIER-FRTR
108.9.172.0,108.9.179.255,0,None,Not routed
108.9.180.0,108.9.183.255,5650,US,FRONTIER-FRTR
108.9.184.0,108.9.185.255,0,None,Not routed
108.9.186.0,108.9.189.255,5650,US,FRONTIER-FRTR
108.9.190.0,108.9.193.255,0,None,Not routed
108.9.194.0,108.9.195.255,5650,US,FRONTIER-FRTR
108.9.196.0,108.9.225.255,0,None,Not routed
108.9.226.0,108.9.227.255,5650,US,FRONTIER-FRTR
108.9.228.0,108.9.239.255,0,None,Not routed
108.9.240.0,108.9.241.255,5650,US,FRONTIER-FRTR
108.9.242.0,108.10.127.255,0,None,Not routed
108.10.128.0,108.10.159.255,701,US,UUNET
108.10.160.0,108.10.255.255,0,None,Not routed
108.11.0.0,108.11.63.255,701,US,UUNET
108.11.64.0,108.11.127.255,0,None,Not routed
108.11.128.0,108.12.63.255,701,US,UUNET
108.12.64.0,108.12.127.255,0,None,Not routed
108.12.128.0,108.12.255.255,701,US,UUNET
108.13.0.0,108.13.21.255,0,None,Not routed
108.13.22.0,108.13.23.255,5650,US,FRONTIER-FRTR
108.13.24.0,108.13.41.255,0,None,Not routed
108.13.42.0,108.13.45.255,5650,US,FRONTIER-FRTR
108.13.46.0,108.13.63.255,0,None,Not routed
