range_start,range_end,AS_number,country_code,AS_description
202.0.1.0,202.0.15.255,136518,AU,WA-GOVERNMENT-AS-AP WA Government project
202.0.16.0,202.0.31.255,0,None,Not routed
202.0.32.0,202.0.51.255,4768,NZ,VFNZ-INET-AS Vodafone NZ Ltd
202.0.52.0,202.0.63.255,4768,NZ,VFNZ-INET-AS Vodafone NZ Ltd
202.0.64.0,202.0.64.255,0,None,Not routed
202.0.65.0,202.0.66.255,2516,JP,KDDI KDDI CORPORATION
202.0.67.0,202.0.68.255,0,None,Not routed
202.0.69.0,202.0.70.255,9555,AU,VZB-AU-AS Verizon Australia PTY Limited
202.0.71.0,202.0.72.255,0,None,Not routed
202.0.73.0,202.0.73.255,4690,JP,WIDE-SFO WIDE Project
202.0.74.0,202.0.74.255,1221,AU,ASN-TELSTRA Telstra Corporation Ltd
202.0.75.0,202.0.76.255,0,None,Not routed
202.0.77.0,202.0.77.255,198321,US,EU-VIST-NET
202.0.78.0,202.0.78.255,58418,AU,COUNSELS-CHAMBERS-AS-AP Counsels Chambers Limited
202.0.79.0,202.0.79.255,55324,VN,POVO-AS-VN Premier Oil Viet Nam Offshore B.V
202.0.80.0,202.0.84.255,0,None,Not routed
202.0.85.0,202.0.85.255,1221,AU,ASN-TELSTRA Telstra Corporation Ltd
202.0.86.0,202.0.86.255,4826,AU,VOCUS-BACKBONE-AS Vocus Connect International Backbone
202.0.87.0,202.0.91.255,0,None,Not routed
202.0.92.0,202.0.93.255,55695,ID,UIN-AS-ID Universitas Islam Negeri Sunan Kalijaga Yogyakarta
202.0.94.0,202.0.94.255,63914,BD,STEL-BD SB TEL ENTERPRISES LIMITED
202.0.95.0,202.0.95.255,10234,Unknown,AS10234
202.0.96.0,202.0.96.255,0,None,Not routed
202.0.97.0,202.0.97.255,134267,IN,MATRIXTECHLABS-AS-IN Matrix Tech Labs
202.0.98.0,202.0.98.255,0,None,Not routed
202.0.99.0,202.0.99.255,7474,AU,OPTUSCOM-AS01-AU SingTel Optus Pty Ltd
202.0.100.0,202.0.102.255,0,None,Not routed
202.0.103.0,202.0.103.255,56110,Unknown,AS56110
202.0.104.0,202.0.105.255,0,None,Not routed
202.0.106.0,202.0.106.255,132868,Unknown,AS132868
202.0.107.0,202.0.107.255,55697,ID,USU-AS-ID Universitas Sumatera Utara
202.0.108.0,202.0.108.255,9328,AU,DATACOM-AU DATACOM SYSTEMS AU PTY LTD
202.0.109.0,202.0.109.255,0,None,Not routed
202.0.110.0,202.0.110.255,56192,PK,KICTL-PK KICT Customer Services Building
202.0.111.0,202.0.111.255,0,None,Not routed
202.0.112.0,202.0.112.255,9498,IN,BBIL-AP BHARTI Airtel Ltd.
202.0.113.0,202.0.114.255,0,None,Not routed
202.0.115.0,202.0.115.255,56283,IN,FLSMIDTHINDIA-IN 34 Egatoor Kelambakkam
202.0.116.0,202.0.116.255,0,None,Not routed
202.0.117.0,202.0.118.255,7693,TH,COMNET-TH KSC Commercial Internet Co. Ltd.
202.0.119.0,202.0.123.255,0,None,Not routed
202.0.124.0,202.0.124.255,4049,NZ,CELLO-AS-AP CELLO GROUP LIMITED
202.0.125.0,202.0.126.255,0,None,Not routed
202.0.127.0,202.0.127.255,17617,SG,NYP-AS-AP Nanyang Polytechnic
202.0.128.0,202.0.143.255,0,None,Not routed
202.0.144.0,202.0.147.255,24079,PH,DATAONE-PH-AS-AP DATAONE ASIA PHILIPPINES, INTERNET DATA
202.0.148.0,202.0.148.255,133279,IN,SPEED4NET-AS SPEED4NET
202.0.149.0,202.0.149.255,139617,SG,ISEAS-AS-AP ISEAS Yusof Ishak Institute
202.0.150.0,202.0.150.255,132394,AU,OPUSV-AU OpusV Technology Group
202.0.151.0,202.0.151.255,17492,NZ,VECTOR-COMMUNICATIONS-AS Vector Communications LTD.
202.0.152.0,202.0.152.255,0,None,Not routed
202.0.153.0,202.0.153.255,55359,AU,FLUCCS-AS-AP Fluccs Australia Australian Cloud Provider
202.0.154.0,202.0.154.255,4739,AU,INTERNODE-AS Internode Pty Ltd
202.0.155.0,202.0.155.255,24395,AU,CLEAR-AS-AP Clear Networks Pty Ltd
202.0.156.0,202.0.156.255,141695,Unknown,AS141695
202.0.157.0,202.0.157.255,56089,NC,OFFRATEL-AS-AP OFFRATEL
202.0.158.0,202.0.158.255,141695,Unknown,AS141695
202.0.159.0,202.0.159.255,141197,NC,PACIFICCOMMUNITY-AS-AP Pacific Community
202.0.160.0,202.0.163.255,0,None,Not routed
202.0.164.0,202.0.164.255,17814,HK,COMNET-AP-ASN2 ComNet Telecom International Ltd. AS number.
202.0.165.0,202.0.166.255,0,None,Not routed
202.0.167.0,202.0.168.255,17554,HK,CITIC-HK-AP Citic Telecom International Data Limited.
202.0.169.0,202.0.171.255,0,None,Not routed
202.0.172.0,202.0.172.255,17554,HK,CITIC-HK-AP Citic Telecom International Data Limited.
202.0.173.0,202.0.173.255,0,None,Not routed
202.0.174.0,202.0.175.255,17554,HK,CITIC-HK-AP Citic Telecom International Data Limited.
202.0.176.0,202.0.178.255,0,None,Not routed
202.0.179.0,202.0.179.255,17554,HK,CITIC-HK-AP Citic Telecom International Data Limited.
202.0.180.0,202.0.180.255,24058,HK,ITPARTNERS-AS-HK-AP IT Partners Limited
202.0.181.0,202.0.181.255,9289,HK,ASMPT-HK-AP ASM PACIFIC TECHNOLOGY LIMITED
202.0.182.0,202.0.182.255,9520,HK,DAOHENG-AS-AP DaoHeng Bank
202.0.183.0,202.0.183.255,133852,HK,DBS-AS-AP DBS Bank Hong Kong Limited
202.0.184.0,202.0.187.255,0,None,Not routed
202.0.188.0,202.0.191.255,56182,Unknown,AS56182
202.0.192.0,202.1.1.255,0,None,Not routed
202.1.2.0,202.1.2.255,56195,HK,IST-HK 5F Mei Ah Center
202.1.3.0,202.1.5.255,0,None,Not routed
202.1.6.0,202.1.6.255,9468,HK,IBLLC-HK INTERACTIVE BROKERS LLC
202.1.7.0,202.1.31.255,0,None,Not routed
202.1.32.0,202.1.51.255,17828,PG,PNGDATACOLIMITED-AS-PG PNG DATACO LTD
202.1.52.0,202.1.52.255,45924,PG,GLOBAL-AS-AP Global Technologies Limited
202.1.53.0,202.1.53.255,17828,PG,PNGDATACOLIMITED-AS-PG PNG DATACO LTD
202.1.54.0,202.1.55.255,58460,Unknown,AS58460
202.1.56.0,202.1.63.255,17828,PG,PNGDATACOLIMITED-AS-PG PNG DATACO LTD
202.1.64.0,202.1.65.255,0,None,Not routed
202.1.66.0,202.1.67.255,10100,Unknown,AS10100
202.1.68.0,202.1.69.255,0,None,Not routed
202.1.70.0,202.1.71.255,10100,Unknown,AS10100
202.1.72.0,202.1.85.255,0,None,Not routed
202.1.86.0,202.1.87.255,10100,Unknown,AS10100
202.1.88.0,202.1.89.255,0,None,Not routed
202.1.90.0,202.1.91.255,10100,Unknown,AS10100
202.1.92.0,202.1.97.255,0,None,Not routed
202.1.98.0,202.1.99.255,10100,Unknown,AS10100
202.1.100.0,202.1.105.255,0,None,Not routed
202.1.106.0,202.1.106.255,10100,Unknown,AS10100
202.1.107.0,202.1.107.255,0,None,Not routed
202.1.108.0,202.1.113.255,10100,Unknown,AS10100
202.1.114.0,202.1.115.255,23964,PH,GLOBALSTRIDE-AS-AP Globalstride
202.1.116.0,202.1.119.255,9266,HK,FIVEWAYS-HK Fiveways International Limited
202.1.120.0,202.1.127.255,0,None,Not routed
202.1.128.0,202.1.159.255,51964,US,ORANGE-BUSINESS-SERVICES-IPSN-ASN
202.1.160.0,202.1.170.255,45891,SB,SBT-AS-AP Solomon Telekom Co Ltd
202.1.171.0,202.1.171.255,134525,SB,SBT-AS-AP Solomon Telekom Co Ltd
202.1.172.0,202.1.178.255,45891,SB,SBT-AS-AP Solomon Telekom Co Ltd
202.1.179.0,202.1.179.255,134525,SB,SBT-AS-AP Solomon Telekom Co Ltd
202.1.180.0,202.1.181.255,45891,SB,SBT-AS-AP Solomon Telekom Co Ltd
202.1.182.0,202.1.191.255,45891,SB,SBT-AS-AP Solomon Telekom Co Ltd
202.1.192.0,202.1.207.255,7642,MV,DHIRAAGU-MV-AP DHIVEHI RAAJJEYGE GULHUN PLC
202.1.208.0,202.1.231.255,0,None,Not routed
202.1.232.0,202.1.232.255,45908,HK,WISERS-HK 25F TungWai Commercial Building
202.1.233.0,202.1.233.255,131225,AU,CSENERGY-AU Level 21
202.1.234.0,202.1.235.255,58683,HK,RACKSPACE-AS Rackspace.com Sydney
202.1.236.0,202.1.236.255,45723,Unknown,AS45723
202.1.237.0,202.1.237.255,133105,AU,DCEO-AS-AP Roman Catholic Trust Corp. Diocese of Rockhampton
202.1.238.0,202.1.238.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
202.1.239.0,202.1.239.255,55426,SG,FCIASIA-AS-AP Amphenol FCI Asia Pte Ltd
202.1.240.0,202.1.241.255,1221,AU,ASN-TELSTRA Telstra Corporation Ltd
202.1.242.0,202.1.255.255,1221,AU,ASN-TELSTRA Telstra Corporation Ltd
202.2.0.0,202.2.3.255,9328,AU,DATACOM-AU DATACOM SYSTEMS AU PTY LTD
202.2.4.0,202.2.7.255,0,None,Not routed
202.2.8.0,202.2.14.255,45787,NZ,WHITIREIA-AC-AS-AP Whitireia Community Polytechnic
202.2.15.0,202.2.15.255,132596,NZ,HPES-NZCS-NST New Zealand Cloud Service NZCS
202.2.16.0,202.2.51.255,0,None,Not routed
202.2.52.0,202.2.55.255,9416,TW,MULTIMEDIA-AS-AP Hoshin Multimedia Center Inc.
202.2.56.0,202.2.59.255,9564,AU,ANZ-BANK-AP Australia and New Zealand Banking Group Limited
