range_start,range_end,AS_number,country_code,AS_description
181.0.0.0,181.10.26.255,7303,AR,Telecom Argentina S.A.
181.10.27.0,181.10.55.255,7303,AR,Telecom Argentina S.A.
181.10.56.0,181.10.139.255,7303,AR,Telecom Argentina S.A.
181.10.140.0,181.10.142.255,52444,AR,Pogliotti & Pogliotti Construcciones S.A.
181.10.143.0,181.10.179.255,7303,AR,Telecom Argentina S.A.
181.10.180.0,181.10.180.255,27875,AR,Universidad Nacional de Cuyo
181.10.181.0,181.10.186.255,7303,AR,Telecom Argentina S.A.
181.10.187.0,181.10.188.255,264753,AR,Banco de Santiago del Estero S.A.
181.10.189.0,181.10.235.255,7303,AR,Telecom Argentina S.A.
181.10.236.0,181.10.236.255,52436,AR,Cable Televisora Color
181.10.237.0,181.13.49.255,7303,AR,Telecom Argentina S.A.
181.13.50.0,181.13.51.255,264808,AR,Gobierno de Mendoza - Ministerio de Hacienda
181.13.52.0,181.13.55.255,265737,AR,NOANET S.A
181.13.56.0,181.13.56.255,52436,AR,Cable Televisora Color
181.13.57.0,181.13.150.255,7303,AR,Telecom Argentina S.A.
181.13.151.0,181.13.151.255,264767,AR,SAN GABRIEL VIDEO CABLE COLOR S.A.
181.13.152.0,181.13.152.255,7303,AR,Telecom Argentina S.A.
181.13.153.0,181.13.153.255,264767,AR,SAN GABRIEL VIDEO CABLE COLOR S.A.
181.13.154.0,181.13.170.255,7303,AR,Telecom Argentina S.A.
181.13.171.0,181.13.179.255,7303,AR,Telecom Argentina S.A.
181.13.180.0,181.13.180.255,265704,AR,COOPERATIVA ARBOLITO
181.13.181.0,181.13.181.255,7303,AR,Telecom Argentina S.A.
181.13.182.0,181.13.182.255,265704,AR,COOPERATIVA ARBOLITO
181.13.183.0,181.13.184.255,7303,AR,Telecom Argentina S.A.
181.13.185.0,181.13.186.255,264767,AR,SAN GABRIEL VIDEO CABLE COLOR S.A.
181.13.187.0,181.13.216.255,7303,AR,Telecom Argentina S.A.
181.13.217.0,181.13.217.255,271984,AR,AGENCIA CONECTIVIDAD CORDOBA SOCIEDAD DEL ESTADO
181.13.218.0,181.13.238.255,7303,AR,Telecom Argentina S.A.
181.13.239.0,181.13.239.255,264767,AR,SAN GABRIEL VIDEO CABLE COLOR S.A.
181.13.240.0,181.13.243.255,7303,AR,Telecom Argentina S.A.
181.13.244.0,181.13.244.255,27823,AR,Dattatec.com
181.13.245.0,181.14.238.255,7303,AR,Telecom Argentina S.A.
181.14.239.0,181.14.239.255,265663,AR,BOCA ROJA S.A.
181.14.240.0,181.15.16.255,7303,AR,Telecom Argentina S.A.
181.15.17.0,181.15.96.255,7303,AR,Telecom Argentina S.A.
181.15.97.0,181.15.100.255,52444,AR,Pogliotti & Pogliotti Construcciones S.A.
181.15.101.0,181.15.194.255,7303,AR,Telecom Argentina S.A.
181.15.195.0,181.15.195.255,52444,AR,Pogliotti & Pogliotti Construcciones S.A.
181.15.196.0,181.15.255.255,7303,AR,Telecom Argentina S.A.
181.16.0.0,181.16.127.255,27984,AR,Ver Tv S.A.
181.16.128.0,181.16.128.255,0,None,Not routed
181.16.129.0,181.16.131.255,52323,AR,Colsecor Cooperativa Limitada
181.16.132.0,181.16.136.255,0,None,Not routed
181.16.137.0,181.16.140.255,52323,AR,Colsecor Cooperativa Limitada
181.16.141.0,181.16.143.255,0,None,Not routed
181.16.144.0,181.16.144.255,7303,AR,Telecom Argentina S.A.
181.16.145.0,181.16.146.255,52323,AR,Colsecor Cooperativa Limitada
181.16.147.0,181.16.147.255,28023,AR,COOPERATIVA DE OBRAS, SERV. PUBL. Y SOCIALES DE HERNANDO LTDA.
181.16.148.0,181.16.148.255,52323,AR,Colsecor Cooperativa Limitada
181.16.149.0,181.16.150.255,0,None,Not routed
181.16.151.0,181.16.151.255,52323,AR,Colsecor Cooperativa Limitada
181.16.152.0,181.16.155.255,270021,AR,LA PARA COOPERATIVA DE ELECTRICIDAD, VIVIENDA Y SERVICIOS PUBLICOS LIMITADA
181.16.156.0,181.16.159.255,0,None,Not routed
181.16.160.0,181.16.160.255,52323,AR,Colsecor Cooperativa Limitada
181.16.161.0,181.16.163.255,0,None,Not routed
181.16.164.0,181.16.167.255,52323,AR,Colsecor Cooperativa Limitada
181.16.168.0,181.16.169.255,0,None,Not routed
181.16.170.0,181.16.170.255,269752,AR,Colsecor Cooperativa Limitada
181.16.171.0,181.16.171.255,52323,AR,Colsecor Cooperativa Limitada
181.16.172.0,181.16.172.255,0,None,Not routed
181.16.173.0,181.16.173.255,52323,AR,Colsecor Cooperativa Limitada
181.16.174.0,181.16.174.255,0,None,Not routed
181.16.175.0,181.16.178.255,52323,AR,Colsecor Cooperativa Limitada
181.16.179.0,181.16.179.255,0,None,Not routed
181.16.180.0,181.16.181.255,52323,AR,Colsecor Cooperativa Limitada
181.16.182.0,181.16.182.255,0,None,Not routed
181.16.183.0,181.16.186.255,52323,AR,Colsecor Cooperativa Limitada
181.16.187.0,181.16.190.255,0,None,Not routed
181.16.191.0,181.16.191.255,52323,AR,Colsecor Cooperativa Limitada
181.16.192.0,181.16.193.255,0,None,Not routed
181.16.194.0,181.16.197.255,52323,AR,Colsecor Cooperativa Limitada
181.16.198.0,181.16.199.255,7303,AR,Telecom Argentina S.A.
181.16.200.0,181.16.200.255,0,None,Not routed
181.16.201.0,181.16.202.255,52323,AR,Colsecor Cooperativa Limitada
181.16.203.0,181.16.203.255,0,None,Not routed
181.16.204.0,181.16.215.255,52323,AR,Colsecor Cooperativa Limitada
181.16.216.0,181.16.223.255,52271,AR,Coop. Energia Elect. y Otros Servicios Las Varillas
181.16.224.0,181.16.231.255,52323,AR,Colsecor Cooperativa Limitada
181.16.232.0,181.16.233.255,0,None,Not routed
181.16.234.0,181.16.234.255,52323,AR,Colsecor Cooperativa Limitada
181.16.235.0,181.16.235.255,0,None,Not routed
181.16.236.0,181.16.240.255,52323,AR,Colsecor Cooperativa Limitada
181.16.241.0,181.16.253.255,0,None,Not routed
181.16.254.0,181.16.255.255,52323,AR,Colsecor Cooperativa Limitada
181.17.0.0,181.17.255.255,27889,VE,Telecomunicaciones MOVILNET
181.18.0.0,181.18.127.255,0,None,Not routed
181.18.128.0,181.18.255.255,27889,VE,Telecomunicaciones MOVILNET
181.19.0.0,181.19.127.255,0,None,Not routed
181.19.128.0,181.19.255.255,27889,VE,Telecomunicaciones MOVILNET
181.20.0.0,181.25.47.255,22927,AR,Telefonica de Argentina
181.25.48.0,181.27.255.255,22927,AR,Telefonica de Argentina
181.28.0.0,181.29.48.255,7303,AR,Telecom Argentina S.A.
181.29.49.0,181.30.131.255,7303,AR,Telecom Argentina S.A.
