range_start,range_end,AS_number,country_code,AS_description
141.0.0.0,141.0.7.255,197921,JO,HBTF
141.0.8.0,141.0.9.255,39832,NO,NO-OPERA
141.0.10.0,141.0.15.255,39832,NO,NO-OPERA
141.0.16.0,141.0.16.255,34011,DE,GD-EMEA-DC-CGN1
141.0.17.0,141.0.17.255,8972,DE,GD-EMEA-DC-SXB1
141.0.18.0,141.0.23.255,34011,DE,GD-EMEA-DC-CGN1
141.0.22.0,141.0.23.255,8972,DE,GD-EMEA-DC-SXB1
141.0.24.0,141.0.31.255,39647,NL,REDHOSTING-AS
141.0.32.0,141.0.63.255,8190,US,MDNX
141.0.64.0,141.0.127.255,29695,NO,ALTIBOX_AS Norway
141.0.128.0,141.0.143.255,2116,NO,GLOBALCONNECT-
141.0.144.0,141.0.159.255,56478,GB,BCUBE-AS
141.0.160.0,141.0.167.255,20860,GB,IOMART-AS
141.0.168.0,141.0.168.255,46652,US,SERVERSTACK-ASN
141.0.169.0,141.0.170.255,14061,US,DIGITALOCEAN-ASN
141.0.171.0,141.0.174.255,46652,US,SERVERSTACK-ASN
141.0.175.0,141.0.175.255,46652,US,SERVERSTACK-ASN
141.0.176.0,141.0.183.255,197235,RU,AVANTEL-SAMARA
141.0.184.0,141.0.191.255,30741,FR,DDO-AS
141.0.192.0,141.0.199.255,3257,US,GTT-BACKBONE GTT
141.0.200.0,141.0.202.255,39405,FR,FULLSAVE-AS
141.0.203.0,141.0.207.255,39405,FR,FULLSAVE-AS
141.0.208.0,141.0.223.255,21396,GB,NETCONNEX NetConnex Broadband Ltd.
141.0.224.0,141.0.255.255,29695,NO,ALTIBOX_AS Norway
141.1.0.0,141.1.255.255,1273,EU,CW Vodafone Group PLC
141.2.0.0,141.2.255.255,20633,DE,UNIFFM-NET cords@rz.uni-frankfurt.de 20101227
141.3.0.0,141.3.255.255,34878,DE,KIT Karlsruhe Institute of Technology
141.4.0.0,141.5.255.255,680,DE,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
141.6.0.0,141.6.8.255,15495,DE,BASF-IT-SERVICES
141.6.9.0,141.6.9.255,209781,DE,BASF-LUDWIGSHAFEN
141.6.10.0,141.6.10.255,15495,DE,BASF-IT-SERVICES
141.6.11.0,141.6.11.255,209781,DE,BASF-LUDWIGSHAFEN
141.6.12.0,141.6.255.255,15495,DE,BASF-IT-SERVICES
141.7.0.0,141.7.255.255,553,DE,BELWUE BelWue-Koordination
141.8.0.0,141.8.16.255,12709,MT,MELITACABLE
141.8.17.0,141.8.127.255,12709,MT,MELITACABLE
141.8.128.0,141.8.191.255,208722,FI,GLOBAL_DC
141.8.192.0,141.8.199.255,35278,RU,SPRINTHOST
141.8.200.0,141.8.207.255,47394,AL,ASC-AL-AS
141.8.208.0,141.8.215.255,56966,GE,FS-ASN
141.8.216.0,141.8.231.255,0,None,Not routed
141.8.232.0,141.8.239.255,57094,DE,DAENISCHES-BETTENLAGER-AS
141.8.240.0,141.8.255.255,0,None,Not routed
141.9.0.0,141.9.255.255,680,DE,DFN Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
141.10.0.0,141.10.255.255,553,DE,BELWUE BelWue-Koordination
141.11.0.0,141.11.0.255,211237,TR,FORTR-TELEKOMUNIKASYON
141.11.1.0,141.11.1.255,50225,TR,TECHNOX
141.11.2.0,141.11.3.255,64267,US,AS-SPRIO
141.11.4.0,141.11.4.255,60721,TR,BURSABIL
141.11.5.0,141.11.5.255,209260,DE,KOVAC
141.11.6.0,141.11.6.255,400040,US,WT-FRANK
141.11.7.0,141.11.7.255,40994,AT,ALWYZON Alwyzon, a trading name of Hohl IT e.U.
141.11.8.0,141.11.8.255,205817,FR,TECHNICOLOR-AS
141.11.9.0,141.11.9.255,0,None,Not routed
141.11.10.0,141.11.10.255,64267,US,AS-SPRIO
141.11.11.0,141.11.11.255,210937,DE,SHOWFOM
141.11.12.0,141.11.15.255,16509,US,AMAZON-02
141.11.16.0,141.11.16.255,8100,US,ASN-QUADRANET-GLOBAL
141.11.17.0,141.11.18.255,3320,DE,DTAG Internet service provider operations
141.11.19.0,141.11.19.255,399641,US,WT-DC2
141.11.20.0,141.11.20.255,60721,TR,BURSABIL
141.11.21.0,141.11.21.255,43350,NL,NFORCE
141.11.22.0,141.11.22.255,147293,HK,NEAROUTE-AS-AP Nearoute Limited.
141.11.23.0,141.11.25.255,64267,US,AS-SPRIO
141.11.26.0,141.11.26.255,209260,DE,KOVAC
141.11.27.0,141.11.27.255,203355,FR,AMAURY-DB
141.11.28.0,141.11.28.255,211237,TR,FORTR-TELEKOMUNIKASYON
141.11.29.0,141.11.29.255,64267,US,AS-SPRIO
141.11.30.0,141.11.30.255,399641,US,WT-DC2
141.11.31.0,141.11.31.255,49367,IT,ASSEFLOW
141.11.32.0,141.11.32.255,61317,GB,ASDETUK www.heficed.com
141.11.33.0,141.11.33.255,146996,TH,DEX-AS-AP DEXSERVER
141.11.34.0,141.11.34.255,211975,DE,WOHLERT
141.11.35.0,141.11.35.255,3320,DE,DTAG Internet service provider operations
141.11.36.0,141.11.36.255,17447,IN,NET4-IN Net4India Ltd
141.11.37.0,141.11.37.255,43350,NL,NFORCE
141.11.38.0,141.11.38.255,142430,IN,DIGIVPS-AS-AP DIGI VPS
141.11.39.0,141.11.39.255,400377,US,AS-DC
141.11.40.0,141.11.40.255,210439,TR,VISLOM
141.11.41.0,141.11.41.255,209181,GB,ZENEX5IVE-NL
141.11.42.0,141.11.42.255,39368,AE,SERVER
141.11.43.0,141.11.43.255,43043,DE,FASTPIPE fastpipe.io Cloud Infrastructure
141.11.44.0,141.11.44.255,400040,US,WT-FRANK
141.11.45.0,141.11.45.255,30823,DE,COMBAHTON combahton GmbH
141.11.46.0,141.11.47.255,64267,US,AS-SPRIO
141.11.48.0,141.11.63.255,205817,FR,TECHNICOLOR-AS
141.11.64.0,141.11.65.255,0,None,Not routed
141.11.66.0,141.11.67.255,64267,US,AS-SPRIO
141.11.68.0,141.11.69.255,60721,TR,BURSABIL
141.11.70.0,141.11.70.255,20473,US,AS-CHOOPA
141.11.71.0,141.11.71.255,0,None,Not routed
141.11.72.0,141.11.75.255,54641,US,IMH-IAD
141.11.76.0,141.11.79.255,64267,US,AS-SPRIO
141.11.80.0,141.11.81.255,20473,US,AS-CHOOPA
141.11.82.0,141.11.83.255,834,US,IPXO
141.11.84.0,141.11.87.255,49999,GB,BANDWIDTHTECH-AS
141.11.88.0,141.11.89.255,211975,DE,WOHLERT
141.11.90.0,141.11.91.255,209260,DE,KOVAC
141.11.92.0,141.11.95.255,54641,US,IMH-IAD
141.11.96.0,141.11.96.255,209260,DE,KOVAC
141.11.97.0,141.11.97.255,40065,US,CNSERVERS
141.11.98.0,141.11.98.255,36351,US,SOFTLAYER
