range_start,range_end,AS_number,country_code,AS_description
36.0.0.0,36.0.3.255,0,None,Not routed
36.0.4.0,36.0.7.255,45170,NP,NREN-AS-NP Nepal Research and Education Network
36.0.8.0,36.0.255.255,0,None,Not routed
36.1.0.0,36.1.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.2.0.0,36.3.255.255,2519,JP,VECTANT ARTERIA Networks Corporation
36.4.0.0,36.7.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.8.0.0,36.15.255.255,2516,JP,KDDI KDDI CORPORATION
36.16.0.0,36.20.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.21.0.0,36.21.127.255,140485,CN,CHINATELECOM-ZHEJIANG-HANGZHOU-5GC-NETWORK CHINATELECOM ZHEJIANG province HANGZHOU 5GC network
36.21.128.0,36.25.239.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.25.240.0,36.25.255.255,58461,CN,CT-HANGZHOU-IDC No.288,Fu-chun Road
36.26.0.0,36.26.63.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.26.64.0,36.26.95.255,58461,CN,CT-HANGZHOU-IDC No.288,Fu-chun Road
36.26.96.0,36.27.207.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.27.208.0,36.27.223.255,136190,CN,CHINATELECOM-ZHEJIANG-JINHUA-IDC JINHUA, ZHEJIANG Province, P.R.China.
36.27.224.0,36.27.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.28.0.0,36.28.127.255,140485,CN,CHINATELECOM-ZHEJIANG-HANGZHOU-5GC-NETWORK CHINATELECOM ZHEJIANG province HANGZHOU 5GC network
36.28.128.0,36.31.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
36.32.0.0,36.32.63.255,140726,CN,UNICOM-HEFEI-MAN UNICOM AnHui province network
36.32.64.0,36.32.255.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
