range_start,range_end,AS_number,country_code,AS_description
162.0.0.0,162.0.0.255,53732,CA,INNSYS
162.0.1.0,162.0.154.255,0,None,Not routed
162.0.155.0,162.0.155.255,397961,LC,GOVERNMENT-OF-SAINT-LUCIA
162.0.156.0,162.0.159.255,53507,US,MILLRY-TELCO
162.0.160.0,162.0.162.255,31775,US,GREENLIGHT-NETWORKS
162.0.163.0,162.0.175.255,0,None,Not routed
162.0.176.0,162.0.177.255,31775,US,GREENLIGHT-NETWORKS
162.0.178.0,162.0.179.255,0,None,Not routed
162.0.180.0,162.0.183.255,31775,US,GREENLIGHT-NETWORKS
162.0.184.0,162.0.191.255,0,None,Not routed
162.0.192.0,162.0.207.255,63448,US,HOLSTON-1
162.0.208.0,162.0.239.255,22612,US,NAMECHEAP-NET
162.0.240.0,162.0.247.255,23158,US,ETEX-COMMUNICATIONS
162.0.248.0,162.1.0.255,0,None,Not routed
162.1.1.0,162.1.2.255,27353,US,IUHEALTH-ASN
162.1.3.0,162.1.9.255,0,None,Not routed
162.1.10.0,162.1.10.255,27353,US,IUHEALTH-ASN
162.1.11.0,162.1.21.255,0,None,Not routed
162.1.22.0,162.1.22.255,27353,US,IUHEALTH-ASN
162.1.23.0,162.1.128.255,0,None,Not routed
162.1.129.0,162.1.129.255,27353,US,IUHEALTH-ASN
162.1.130.0,162.1.158.255,0,None,Not routed
162.1.159.0,162.1.160.255,27353,US,IUHEALTH-ASN
162.1.161.0,162.1.176.255,0,None,Not routed
162.1.177.0,162.1.177.255,27353,US,IUHEALTH-ASN
162.1.178.0,162.1.178.255,0,None,Not routed
162.1.179.0,162.1.179.255,27353,US,IUHEALTH-ASN
162.1.180.0,162.1.181.255,0,None,Not routed
162.1.182.0,162.1.182.255,27353,US,IUHEALTH-ASN
162.1.183.0,162.1.255.255,0,None,Not routed
162.2.0.0,162.2.255.255,1226,US,CTA-42-AS1226
162.3.0.0,162.4.255.255,0,None,Not routed
162.5.0.0,162.5.255.255,33348,US,PIERCE-COUNTY
162.6.0.0,162.6.41.255,7152,US,REDCROSS-ASN
162.6.42.0,162.6.55.255,7152,US,REDCROSS-ASN
162.6.56.0,162.6.97.255,7152,US,REDCROSS-ASN
162.6.98.0,162.6.101.255,7152,US,REDCROSS-ASN
162.6.102.0,162.6.207.255,7152,US,REDCROSS-ASN
162.6.208.0,162.6.255.255,7152,US,REDCROSS-ASN
162.7.0.0,162.8.63.255,0,None,Not routed
162.8.64.0,162.8.65.255,3145,US,RFT-AS
162.8.66.0,162.8.119.255,0,None,Not routed
162.8.120.0,162.8.120.255,10457,US,ILX-ASN
162.8.121.0,162.8.124.255,0,None,Not routed
162.8.125.0,162.8.125.255,10457,US,ILX-ASN
162.8.126.0,162.8.164.255,0,None,Not routed
162.8.165.0,162.8.165.255,32067,US,AS32067
162.8.166.0,162.8.166.255,3145,US,RFT-AS
162.8.167.0,162.8.167.255,0,None,Not routed
162.8.168.0,162.8.168.255,3145,US,RFT-AS
162.8.169.0,162.8.169.255,32067,US,AS32067
162.8.170.0,162.8.229.255,0,None,Not routed
162.8.230.0,162.8.230.255,3145,US,RFT-AS
162.8.231.0,162.8.231.255,32067,US,AS32067
162.8.232.0,162.8.232.255,3145,US,RFT-AS
162.8.233.0,162.8.233.255,32067,US,AS32067
162.8.234.0,162.8.255.255,0,None,Not routed
162.9.0.0,162.9.127.255,393256,US,DTE-ASN
162.9.128.0,162.9.139.255,0,None,Not routed
162.9.140.0,162.9.141.255,393256,US,DTE-ASN
162.9.142.0,162.10.59.255,0,None,Not routed
162.10.60.0,162.10.61.255,40685,US,ANACOMP-SD
162.10.62.0,162.10.69.255,0,None,Not routed
162.10.70.0,162.10.71.255,40685,US,ANACOMP-SD
162.10.72.0,162.10.74.255,0,None,Not routed
162.10.75.0,162.10.76.255,22773,US,ASN-CXA-ALL-CCI-22773-RDC
162.10.77.0,162.10.78.255,40685,US,ANACOMP-SD
162.10.79.0,162.10.121.255,0,None,Not routed
162.10.122.0,162.10.122.255,40685,US,ANACOMP-SD
162.10.123.0,162.10.240.255,0,None,Not routed
