range_start,range_end,AS_number,country_code,AS_description
100.0.0.0,100.1.0.255,701,US,UUNET
100.1.1.0,100.1.1.255,4755,IN,TATACOMM-AS TATA Communications formerly VSNL is Leading ISP
100.1.2.0,100.2.255.255,701,US,UUNET
100.3.0.0,100.3.9.255,0,None,Not routed
100.3.10.0,100.3.11.255,5650,US,FRONTIER-FRTR
100.3.12.0,100.3.23.255,0,None,Not routed
100.3.24.0,100.3.25.255,5650,US,FRONTIER-FRTR
100.3.26.0,100.3.27.255,0,None,Not routed
100.3.28.0,100.3.29.255,5650,US,FRONTIER-FRTR
100.3.30.0,100.3.45.255,0,None,Not routed
100.3.46.0,100.3.47.255,5650,US,FRONTIER-FRTR
100.3.48.0,100.3.59.255,0,None,Not routed
100.3.60.0,100.3.61.255,5650,US,FRONTIER-FRTR
100.3.62.0,100.3.67.255,0,None,Not routed
100.3.68.0,100.3.73.255,5650,US,FRONTIER-FRTR
100.3.74.0,100.3.91.255,0,None,Not routed
100.3.92.0,100.3.93.255,5650,US,FRONTIER-FRTR
100.3.94.0,100.3.99.255,0,None,Not routed
100.3.100.0,100.3.103.255,5650,US,FRONTIER-FRTR
100.3.104.0,100.3.107.255,0,None,Not routed
100.3.108.0,100.3.109.255,5650,US,FRONTIER-FRTR
100.3.110.0,100.3.113.255,0,None,Not routed
100.3.114.0,100.3.115.255,5650,US,FRONTIER-FRTR
100.3.116.0,100.3.127.255,0,None,Not routed
100.3.128.0,100.3.131.255,5650,US,FRONTIER-FRTR
100.3.132.0,100.3.137.255,0,None,Not routed
100.3.138.0,100.3.139.255,5650,US,FRONTIER-FRTR
100.3.140.0,100.3.211.255,0,None,Not routed
100.3.212.0,100.3.215.255,5650,US,FRONTIER-FRTR
100.3.216.0,100.3.255.255,0,None,Not routed
100.4.0.0,100.4.255.255,701,US,UUNET
100.5.0.0,100.5.63.255,0,None,Not routed
100.5.64.0,100.5.127.255,3371,US,MCI-ASN
100.5.128.0,100.5.255.255,0,None,Not routed
100.6.0.0,100.8.255.255,701,US,UUNET
100.9.0.0,100.9.9.255,0,None,Not routed
100.9.10.0,100.9.11.255,5650,US,FRONTIER-FRTR
100.9.12.0,100.9.17.255,0,None,Not routed
100.9.18.0,100.9.19.255,5650,US,FRONTIER-FRTR
100.9.20.0,100.9.29.255,0,None,Not routed
100.9.30.0,100.9.31.255,5650,US,FRONTIER-FRTR
100.9.32.0,100.9.35.255,0,None,Not routed
100.9.36.0,100.9.37.255,5650,US,FRONTIER-FRTR
100.9.38.0,100.9.55.255,0,None,Not routed
100.9.56.0,100.9.57.255,5650,US,FRONTIER-FRTR
100.9.58.0,100.9.61.255,0,None,Not routed
100.9.62.0,100.9.65.255,5650,US,FRONTIER-FRTR
100.9.66.0,100.9.67.255,0,None,Not routed
100.9.68.0,100.9.69.255,5650,US,FRONTIER-FRTR
100.9.70.0,100.9.83.255,0,None,Not routed
100.9.84.0,100.9.85.255,5650,US,FRONTIER-FRTR
100.9.86.0,100.9.89.255,0,None,Not routed
100.9.90.0,100.9.91.255,5650,US,FRONTIER-FRTR
100.9.92.0,100.9.97.255,0,None,Not routed
100.9.98.0,100.9.99.255,5650,US,FRONTIER-FRTR
100.9.100.0,100.9.101.255,0,None,Not routed
100.9.102.0,100.9.103.255,5650,US,FRONTIER-FRTR
100.9.104.0,100.9.161.255,0,None,Not routed
100.9.162.0,100.9.171.255,5650,US,FRONTIER-FRTR
100.9.172.0,100.9.233.255,0,None,Not routed
100.9.234.0,100.9.239.255,5650,US,FRONTIER-FRTR
100.9.240.0,100.9.241.255,0,None,Not routed
100.9.242.0,100.9.245.255,5650,US,FRONTIER-FRTR
100.9.246.0,100.9.255.255,0,None,Not routed
100.10.0.0,100.12.255.255,701,US,UUNET
100.13.0.0,100.13.71.255,0,None,Not routed
100.13.72.0,100.13.75.255,5650,US,FRONTIER-FRTR
100.13.76.0,100.13.101.255,0,None,Not routed
100.13.102.0,100.13.103.255,5650,US,FRONTIER-FRTR
100.13.104.0,100.13.129.255,0,None,Not routed
100.13.130.0,100.13.131.255,5650,US,FRONTIER-FRTR
100.13.132.0,100.13.135.255,0,None,Not routed
100.13.136.0,100.13.139.255,5650,US,FRONTIER-FRTR
100.13.140.0,100.13.253.255,0,None,Not routed
100.13.254.0,100.13.255.255,5650,US,FRONTIER-FRTR
100.14.0.0,100.19.255.255,701,US,UUNET
100.20.0.0,100.23.255.255,16509,US,AMAZON-02
100.24.0.0,100.31.255.255,14618,US,AMAZON-AES
100.32.0.0,100.32.1.255,0,None,Not routed
100.32.2.0,100.32.3.255,5650,US,FRONTIER-FRTR
100.32.4.0,100.32.11.255,0,None,Not routed
100.32.12.0,100.32.13.255,5650,US,FRONTIER-FRTR
100.32.14.0,100.32.17.255,0,None,Not routed
100.32.18.0,100.32.19.255,5650,US,FRONTIER-FRTR
100.32.20.0,100.32.23.255,0,None,Not routed
100.32.24.0,100.32.31.255,5650,US,FRONTIER-FRTR
100.32.32.0,100.32.41.255,0,None,Not routed
100.32.42.0,100.32.43.255,5650,US,FRONTIER-FRTR
100.32.44.0,100.32.47.255,0,None,Not routed
100.32.48.0,100.32.49.255,5650,US,FRONTIER-FRTR
100.32.50.0,100.32.87.255,0,None,Not routed
100.32.88.0,100.32.89.255,5650,US,FRONTIER-FRTR
100.32.90.0,100.32.91.255,0,None,Not routed
100.32.92.0,100.32.93.255,5650,US,FRONTIER-FRTR
100.32.94.0,100.32.99.255,0,None,Not routed
100.32.100.0,100.32.101.255,5650,US,FRONTIER-FRTR
100.32.102.0,100.32.133.255,0,None,Not routed
100.32.134.0,100.32.137.255,5650,US,FRONTIER-FRTR
100.32.138.0,100.32.169.255,0,None,Not routed
100.32.170.0,100.32.171.255,5650,US,FRONTIER-FRTR
100.32.172.0,100.32.175.255,0,None,Not routed
100.32.176.0,100.32.177.255,5650,US,FRONTIER-FRTR
100.32.178.0,100.32.183.255,0,None,Not routed
100.32.184.0,100.32.185.255,5650,US,FRONTIER-FRTR
100.32.186.0,100.32.189.255,0,None,Not routed
100.32.190.0,100.32.191.255,5650,US,FRONTIER-FRTR
100.32.192.0,100.32.199.255,0,None,Not routed
100.32.200.0,100.32.201.255,5650,US,FRONTIER-FRTR
100.32.202.0,100.32.245.255,0,None,Not routed
100.32.246.0,100.32.247.255,5650,US,FRONTIER-FRTR
100.32.248.0,100.32.253.255,0,None,Not routed
100.32.254.0,100.32.255.255,5650,US,FRONTIER-FRTR
100.33.0.0,100.38.255.255,701,US,UUNET
100.39.0.0,100.39.3.255,5650,US,FRONTIER-FRTR
100.39.4.0,100.39.17.255,0,None,Not routed
100.39.18.0,100.39.19.255,5650,US,FRONTIER-FRTR
100.39.20.0,100.39.35.255,0,None,Not routed
100.39.36.0,100.39.37.255,5650,US,FRONTIER-FRTR
100.39.38.0,100.39.43.255,0,None,Not routed
100.39.44.0,100.39.45.255,5650,US,FRONTIER-FRTR
100.39.46.0,100.39.47.255,0,None,Not routed
100.39.48.0,100.39.49.255,5650,US,FRONTIER-FRTR
100.39.50.0,100.39.253.255,0,None,Not routed
100.39.254.0,100.39.255.255,5650,US,FRONTIER-FRTR
100.40.0.0,100.41.255.255,701,US,UUNET
100.42.0.0,100.42.15.255,36426,US,ISOTRASN
100.42.16.0,100.42.16.255,46841,US,FORKNETWORKING
100.42.17.0,100.42.17.255,31834,US,TELA-ASN
100.42.18.0,100.42.18.255,46841,US,FORKNETWORKING
100.42.19.0,100.42.19.255,0,None,Not routed
100.42.20.0,100.42.23.255,13768,CA,COGECO-PEER1
100.42.24.0,100.42.25.255,46841,US,FORKNETWORKING
100.42.26.0,100.42.26.255,17676,JP,GIGAINFRA Softbank BB Corp.
100.42.27.0,100.42.28.255,46841,US,FORKNETWORKING
100.42.29.0,100.42.30.255,46841,US,FORKNETWORKING
100.42.31.0,100.42.31.255,46841,US,FORKNETWORKING
100.42.32.0,100.42.47.255,17004,US,BROADBANDONDEMAND
100.42.48.0,100.42.55.255,46606,US,UNIFIEDLAYER-AS-1
100.42.56.0,100.42.57.255,62729,US,ASMALLORANGE1
100.42.58.0,100.42.63.255,46606,US,UNIFIEDLAYER-AS-1
100.42.64.0,100.42.79.255,35916,US,MULTA-ASN1
100.42.80.0,100.42.95.255,62643,US,EVERTEK
100.42.96.0,100.42.98.255,33353,US,SIE-CGEI-ASN-1
100.42.99.0,100.42.99.255,0,None,Not routed
