range_start,range_end,AS_number,country_code,AS_description
113.9.4.0,113.9.6.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
113.9.7.0,113.9.195.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
113.9.196.0,113.9.196.255,45903,VN,CMCTELECOM-AS-VN CMC Telecom Infrastructure Company
113.9.197.0,113.9.255.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
113.10.0.0,113.10.6.255,9943,Unknown,AS9943
113.10.7.0,113.10.8.255,45996,KR,DAOU-AS-KR DAOU TECHNOLOGY
113.10.9.0,113.10.58.255,9943,Unknown,AS9943
113.10.59.0,113.10.60.255,45996,KR,DAOU-AS-KR DAOU TECHNOLOGY
113.10.61.0,113.10.63.255,9943,Unknown,AS9943
113.10.64.0,113.10.71.255,9874,Unknown,AS9874
113.10.72.0,113.10.95.255,4657,SG,STARHUB-INTERNET StarHub Ltd
113.10.96.0,113.10.127.255,138345,SG,STARHUB-MOBILE2 StarHub Ltd
113.10.128.0,113.10.163.255,17444,HK,HKBNESL-AS-AP HKBN Enterprise Solutions Limited
113.10.164.0,113.10.164.255,9381,HK,HKBNES-AS-AP HKBN Enterprise Solutions HK Limited
113.10.165.0,113.10.255.228,17444,HK,HKBNESL-AS-AP HKBN Enterprise Solutions Limited
113.10.255.229,113.10.255.229,9269,HK,HKBN-AS-AP Hong Kong Broadband Network Ltd.
113.10.255.230,113.10.255.255,17444,HK,HKBNESL-AS-AP HKBN Enterprise Solutions Limited
113.11.0.0,113.11.1.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.2.0,113.11.5.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.6.0,113.11.16.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.17.0,113.11.21.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.22.0,113.11.23.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.24.0,113.11.49.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.50.0,113.11.84.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.85.0,113.11.93.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.94.0,113.11.96.141,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.96.142,113.11.96.143,58717,BD,SUMMITCOMMUNICATIONS-BD Summit Communications Ltd
113.11.96.144,113.11.99.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.100.0,113.11.111.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.112.0,113.11.115.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.116.0,113.11.120.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.121.0,113.11.122.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.123.0,113.11.127.255,7565,BD,BDCOM-BD Rangs Nilu Square, 5th Floor, House 75, Road 5A, Dhanmondi RA, Dhaka 1209
113.11.128.0,113.11.133.255,9326,ID,CENTRIN-AS-AP PT Centrin Utama
113.11.134.0,113.11.136.255,9326,ID,CENTRIN-AS-AP PT Centrin Utama
113.11.137.0,113.11.138.255,9326,ID,CENTRIN-AS-AP PT Centrin Utama
113.11.139.0,113.11.156.255,9326,ID,CENTRIN-AS-AP PT Centrin Utama
113.11.157.0,113.11.159.255,9326,ID,CENTRIN-AS-AP PT Centrin Utama
113.11.160.0,113.11.175.255,18228,SG,NCSHUB-SG-AP NCS IDC in Singapore
113.11.176.0,113.11.181.255,17451,ID,BIZNET-AS-AP BIZNET NETWORKS
113.11.182.0,113.11.182.255,45493,ID,BIZNET-IXP-INA-AP Biznet NAP - International Internet Exchange Provider
113.11.183.0,113.11.183.255,17451,ID,BIZNET-AS-AP BIZNET NETWORKS
