range_start,range_end,AS_number,country_code,AS_description
84.0.0.0,84.1.43.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.44.0,84.1.44.255,51660,BG,SUVOROVO
84.1.45.0,84.1.47.255,44247,BG,VIDEOSAT
84.1.48.0,84.1.102.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.103.0,84.1.113.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.114.0,84.1.116.255,205285,HU,KAPULAN
84.1.117.0,84.1.157.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.158.0,84.1.158.255,203583,HU,DOM-P-AS
84.1.159.0,84.1.226.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.227.0,84.1.235.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.236.0,84.1.236.255,211595,HU,OTPHU-AS
84.1.237.0,84.1.245.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.1.246.0,84.1.246.255,41313,BG,NOVATEL-AS 2 Kukush str., floor 1, office 102
84.1.247.0,84.1.247.255,44247,BG,VIDEOSAT
84.1.248.0,84.2.24.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.25.0,84.2.31.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.32.0,84.2.34.255,15545,HU,MT-DC-AS EU. Hungary
84.2.35.0,84.2.35.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.36.0,84.2.38.255,15545,HU,MT-DC-AS EU. Hungary
84.2.39.0,84.2.39.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.40.0,84.2.42.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.43.0,84.2.43.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.44.0,84.2.45.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.46.0,84.2.47.255,15555,HU,MT-DC-AS
84.2.48.0,84.2.50.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.51.0,84.2.52.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.53.0,84.2.53.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.54.0,84.2.54.255,211595,HU,OTPHU-AS
84.2.55.0,84.2.55.255,204494,HU,COGNIZANT-HU-AS
84.2.56.0,84.2.62.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.63.0,84.2.63.255,205285,HU,KAPULAN
84.2.64.0,84.2.79.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
84.2.80.0,84.2.227.255,5483,HU,MAGYAR-TELEKOM-MAIN-AS Magyar Telekom Nyrt.
