range_start,range_end,AS_number,country_code,AS_description
115.0.0.0,115.20.127.255,4766,KR,KIXS-AS-KR Korea Telecom
115.20.128.0,115.21.7.255,4766,KR,KIXS-AS-KR Korea Telecom
115.21.8.0,115.21.8.255,10056,KR,HDMF-AS Hyundai Marin Fire Insurance
115.21.9.0,115.21.21.255,4766,KR,KIXS-AS-KR Korea Telecom
115.21.22.0,115.21.22.255,10196,Unknown,AS10196
115.21.23.0,115.21.130.255,4766,KR,KIXS-AS-KR Korea Telecom
115.21.131.0,115.21.131.255,23591,KR,LS-AS-KR LS ITC
115.21.132.0,115.22.31.255,4766,KR,KIXS-AS-KR Korea Telecom
115.22.32.0,115.22.33.255,9959,Unknown,AS9959
115.22.34.0,115.22.65.255,4766,KR,KIXS-AS-KR Korea Telecom
115.22.66.0,115.23.223.255,4766,KR,KIXS-AS-KR Korea Telecom
115.23.224.0,115.23.234.255,4766,KR,KIXS-AS-KR Korea Telecom
115.23.235.0,115.23.235.255,38402,KR,GOESW-AS-KR Gyeonggi Provincial Suwon Office of Education
115.23.236.0,115.23.255.255,4766,KR,KIXS-AS-KR Korea Telecom
115.24.0.0,115.24.23.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.24.24.0,115.24.159.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.24.160.0,115.25.63.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.25.64.0,115.25.87.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.25.88.0,115.27.255.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.26.16.0,115.26.63.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.26.64.0,115.26.95.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.26.89.0,115.26.111.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.26.112.0,115.27.254.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.27.255.0,115.27.255.255,4538,CN,ERX-CERNET-BKB China Education and Research Network Center
115.28.0.0,115.29.159.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
115.29.160.0,115.29.255.255,37963,CN,ALIBABA-CN-NET Hangzhou Alibaba Advertising Co.,Ltd.
115.30.0.0,115.30.31.255,17941,JP,BIT-ISLE Equinix Japan Enterprise K.K.
115.30.32.0,115.30.63.255,10113,AU,EFTEL-AS-AP Eftel Limited.
115.30.64.0,115.30.64.255,133747,HK,TRIUMPH-AS-AP TRIUMPH DYNASTY Limited
115.30.65.0,115.30.127.255,0,None,Not routed
115.30.128.0,115.31.63.255,7522,JP,STCN STNet, Incorporated
115.31.64.0,115.31.67.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
115.31.68.0,115.31.71.255,996,US,-Reserved AS-
115.31.72.0,115.31.79.255,0,None,Not routed
115.31.80.0,115.31.87.255,23827,Unknown,AS23827
115.31.88.0,115.31.95.255,139664,AU,SECURITON-EQUINIX-AS-AP Securiton Technologies
115.31.96.0,115.31.108.255,38120,KR,GBNTV-AS-KR LG HelloVision Corp.
115.31.109.0,115.31.127.255,38120,KR,GBNTV-AS-KR LG HelloVision Corp.
115.31.128.0,115.31.129.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.130.0,115.31.130.255,55325,TH,EASTWATER-TH-AS-AP Eastern Water Resources Development and Management Company
115.31.131.0,115.31.132.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.133.0,115.31.138.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.139.0,115.31.139.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.140.0,115.31.145.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.146.0,115.31.147.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.148.0,115.31.155.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.156.0,115.31.157.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.158.0,115.31.158.255,45796,TH,UIH-BBCONNECT-AS-AP UIH  BB Connect
115.31.159.0,115.31.160.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.161.0,115.31.163.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.164.0,115.31.164.255,45796,TH,UIH-BBCONNECT-AS-AP UIH  BB Connect
115.31.165.0,115.31.166.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.167.0,115.31.173.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.174.0,115.31.175.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.176.0,115.31.179.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.180.0,115.31.181.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.182.0,115.31.183.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.184.0,115.31.190.255,38794,TH,UIH-BBB-AS-AP UIH
115.31.191.0,115.31.191.255,55927,TH,UOB-KAY-HIAN-TH UOB Kay Hian Securities Thailand Co., Ltd.
115.31.192.0,115.31.207.255,37897,JP,ANW-NET-AS AXEL NETWORKS, INC.
115.31.208.0,115.35.255.255,0,None,Not routed
115.36.0.0,115.39.255.255,18126,JP,CTCX Chubu Telecommunications Company, Inc.
115.40.0.0,115.40.255.255,9845,KR,CJCKN-AS-KR LG HelloVision Corp.
115.41.0.0,115.41.127.255,10066,KR,GAYANET-AS-KR LG HelloVision Corp.
115.41.128.0,115.41.191.255,18313,KR,PCN-AS-KR LG HelloVision Corp.
115.41.192.0,115.41.207.255,17839,KR,DREAMPLUS-AS-KR LG HelloVision Corp.
115.41.208.0,115.41.217.255,38091,KR,HELLONET-AS-KR LG HelloVision Corp.
115.41.218.0,115.41.222.255,45996,KR,DAOU-AS-KR DAOU TECHNOLOGY
115.41.223.0,115.41.255.255,38091,KR,HELLONET-AS-KR LG HelloVision Corp.
115.42.0.0,115.42.31.255,7600,AU,ESCAPE-NET-AS Escape.net
