range_start,range_end,AS_number,country_code,AS_description
193.0.0.0,193.0.7.255,3333,NL,RIPE-NCC-AS Reseaux IP Europeens Network Coordination Centre RIPE NCC
193.0.8.0,193.0.8.255,0,None,Not routed
193.0.9.0,193.0.9.255,197000,NL,RIPE-NCC-AUTHDNS-AS Reseaux IP Europeens Network Coordination Centre RIPE NCC
193.0.10.0,193.0.13.255,3333,NL,RIPE-NCC-AS Reseaux IP Europeens Network Coordination Centre RIPE NCC
193.0.14.0,193.0.15.255,25152,NL,K-ROOT-SERVER Reseaux IP Europeens Network Coordination Centre RIPE NCC
193.0.16.0,193.0.17.255,0,None,Not routed
193.0.18.0,193.0.23.255,3333,NL,RIPE-NCC-AS Reseaux IP Europeens Network Coordination Centre RIPE NCC
193.0.24.0,193.0.31.255,2121,NL,RIPE-MEETING-AS
193.0.32.0,193.0.55.255,0,None,Not routed
193.0.56.0,193.0.60.255,25111,DK,COLOPLAST-AS
193.0.61.0,193.0.61.255,57167,UA,CITYHOST-AS
193.0.62.0,193.0.62.255,62240,GB,CLOUVIDER Clouvider - Global ASN
193.0.63.0,193.0.63.255,3320,DE,DTAG Internet service provider operations
193.0.64.0,193.0.127.255,8890,PL,UW-AS
193.0.128.0,193.0.128.255,198752,PL,WRO2012
193.0.129.0,193.0.129.255,0,None,Not routed
193.0.130.0,193.0.131.255,43741,RU,SITIRIT-AS
193.0.132.0,193.0.135.255,3203,RU,ASVIDEOKANAL
193.0.136.0,193.0.141.255,57223,LV,NOVA-ASN
193.0.142.0,193.0.143.255,198754,UA,WEBCRAFT-UA-ASN
193.0.144.0,193.0.144.255,198751,PL,MPT-TABO-AS
193.0.145.0,193.0.145.255,3191,RU,CENTRINFORM-AS
193.0.146.0,193.0.147.255,0,None,Not routed
193.0.148.0,193.0.151.255,48711,RU,ADLERNET-AS
193.0.152.0,193.0.155.255,198758,RU,MNT-SVYAZ
193.0.156.0,193.0.156.255,58169,IR,IGMC-AS
193.0.157.0,193.0.157.255,15589,IT,ASN-CLOUDITALIA
193.0.158.0,193.0.158.255,3257,US,GTT-BACKBONE GTT
193.0.159.0,193.0.159.255,30781,FR,JAGUAR-AS
193.0.160.0,193.0.160.255,54312,US,ROCKETFUEL
193.0.161.0,193.0.161.255,49010,DK,HERNING-KOMMUNE-AS ** IPv6 peerings - full tabel **
193.0.162.0,193.0.163.255,198787,KZ,NCOC-AS
193.0.164.0,193.0.165.255,0,None,Not routed
193.0.166.0,193.0.167.255,59596,RU,ASKNET
193.0.168.0,193.0.169.255,59475,RU,ELECTRON-SERVICE-AS
193.0.170.0,193.0.171.255,58116,RU,ASMAMBA
193.0.172.0,193.0.175.255,198784,CH,EASTERNPROPERTY-AS
193.0.176.0,193.0.177.255,25160,GB,VORBOSS_AS
193.0.178.0,193.0.179.255,202423,RU,MGNHOST-AS
193.0.180.0,193.0.180.255,134433,NZ,REDSHIELD-AS-AP REDSHIELD SECURITY LIMITED
193.0.181.0,193.0.181.255,16509,US,AMAZON-02
193.0.182.0,193.0.182.255,134433,NZ,REDSHIELD-AS-AP REDSHIELD SECURITY LIMITED
193.0.183.0,193.0.184.255,0,None,Not routed
193.0.185.0,193.0.185.255,45000,RU,SBER-EKB-AS
193.0.186.0,193.0.187.255,35003,DE,RAY-AS
193.0.188.0,193.0.188.255,8562,AT,LICPLUS-AS
193.0.189.0,193.0.189.255,41496,RO,RO-TVSAT-AS
193.0.190.0,193.0.190.255,9009,RO,M247
193.0.191.0,193.0.191.255,49485,GB,HAHOSTING High Availability Hosting Limited
193.0.192.0,193.0.197.255,199494,PL,ETTH-AS Bursztynowa 2B
193.0.198.0,193.0.198.255,0,None,Not routed
193.0.199.0,193.0.199.255,48918,DE,GLOBALWAYS
193.0.200.0,193.0.200.255,50113,CZ,SUPERSERVERSDATACENTER
193.0.201.0,193.0.201.255,14576,US,HOSTING-SOLUTIONS
193.0.202.0,193.0.203.255,50113,CZ,SUPERSERVERSDATACENTER
193.0.204.0,193.0.207.255,34814,UA,DYTYNETS-AS
193.0.208.0,193.0.208.12,30753,PL,COMPOWER Compower Internet Service Provider
193.0.208.13,193.0.211.255,30753,PL,COMPOWER Compower Internet Service Provider
193.0.212.0,193.0.212.255,0,None,Not routed
193.0.213.0,193.0.213.255,42831,GB,UKSERVERS-AS UK Dedicated Servers, Hosting and Co-Location
193.0.214.0,193.0.215.255,58097,RU,TAXCOM-AS
193.0.216.0,193.0.221.255,25521,UA,ASN-ASIPN
193.0.222.0,193.0.222.255,49788,NO,NEXTHOP
193.0.223.0,193.0.223.255,34259,UA,HIGHLOADSYSTEMS
193.0.224.0,193.0.224.255,9044,CH,SOLNET
193.0.225.0,193.0.225.255,24839,RO,UBB M.Kogalniceanu, No. 1
193.0.226.0,193.0.226.255,34489,HU,AIRPLANET-AS
193.0.227.0,193.0.227.255,34535,LV,RIGA
193.0.228.0,193.0.228.255,25150,UA,DCTEL-AS Nezavisimoy Ukraini
193.0.229.0,193.0.229.255,49063,RU,DTLN
193.0.230.0,193.0.230.255,49549,LV,JEKABPILS
193.0.231.0,193.0.231.255,15380,CZ,ANSCZ is czech national air traffic control organisation
193.0.232.0,193.0.233.255,24951,CH,EVERYWARE-NET
193.0.234.0,193.0.235.255,203020,IN,HOSTROYALE
193.0.236.0,193.0.236.255,42453,PL,ABG-AS
193.0.237.0,193.0.237.255,3303,CH,SWISSCOM Swisscom Switzerland Ltd
193.0.238.0,193.0.238.255,0,None,Not routed
193.0.239.0,193.0.239.255,24589,LV,TELENETSIA-AS Telenet AUT-NUM peering specification object
193.0.240.0,193.0.240.255,25133,UA,MCLAUT-AS
193.0.241.0,193.0.241.255,25544,ES,EROSKI Eroski Sociedad Cooperativa de Consumo
193.0.242.0,193.0.242.255,24756,PL,LUKAS-BANK-AS
193.0.243.0,193.0.243.255,34027,DK,FK-DISTRIBUTION FK-Distribution
193.0.244.0,193.0.244.255,25303,SI,KDD
193.0.245.0,193.0.246.255,49505,RU,SELECTEL
193.0.247.0,193.0.247.255,35213,UA,COMPNETUA-AS
193.0.248.0,193.0.248.255,20546,DE,SOPRADO-ANY
193.0.249.0,193.0.250.255,0,None,Not routed
193.0.251.0,193.0.251.255,25190,LT,KIS-AS
193.0.252.0,193.0.252.255,25225,NO,LOGNO-AS
193.0.253.0,193.0.253.255,41980,SE,WEBBKONSULTERNA-AS
193.0.254.0,193.0.254.255,29170,AL,KUJTESA-AS
193.0.255.0,193.0.255.255,0,None,Not routed
193.1.0.0,193.1.255.255,1213,IE,HEANET
193.2.0.0,193.2.255.255,2107,SI,ARNES-NET Academic and Research Network of Slovenia
193.3.0.0,193.3.0.255,210790,ES,COLORIURIS
193.3.1.0,193.3.3.255,31131,DK,GRUNDFOS-AS Poul Due Jensens Vej 7
193.3.4.0,193.3.4.255,0,None,Not routed
193.3.5.0,193.3.6.255,31131,DK,GRUNDFOS-AS Poul Due Jensens Vej 7
193.3.7.0,193.3.7.255,0,None,Not routed
193.3.8.0,193.3.12.255,31131,DK,GRUNDFOS-AS Poul Due Jensens Vej 7
193.3.13.0,193.3.16.255,0,None,Not routed
193.3.17.0,193.3.17.255,210753,RU,TILDAPUBLISHING-RU-1
193.3.18.0,193.3.18.255,212667,RU,ISPIRIA-AS
193.3.19.0,193.3.19.255,50340,RU,SELECTEL-MSK
193.3.20.0,193.3.20.255,48741,US,DATAPHOTON-AS DATAPHOTON, INC.
193.3.21.0,193.3.21.255,210684,FR,SAB_SYSTEM
193.3.22.0,193.3.22.255,58061,NL,SCALAXY-AS
193.3.23.0,193.3.23.255,212913,UA,TIMEHOST-AS
193.3.24.0,193.3.24.255,212720,FR,CYBERPROTECT
193.3.25.0,193.3.25.255,0,None,Not routed
193.3.26.0,193.3.26.255,211307,GB,FIBREME
193.3.27.0,193.3.27.255,206389,NL,LIBERNET
193.3.28.0,193.3.28.255,16509,US,AMAZON-02
193.3.29.0,193.3.29.255,211861,CH,NETWOLK-AS
193.3.30.0,193.3.30.255,202635,EE,SERVERFARM
