range_start,range_end,AS_number,country_code,AS_description
130.0.0.0,130.0.7.255,6908,GB,DATAHOP Datahop - Six Degrees
130.0.8.0,130.0.15.255,41997,AZ,CONNECT-AS-1
130.0.16.0,130.0.19.255,0,None,Not routed
130.0.20.0,130.0.21.255,47309,DE,INFO-AS
130.0.22.0,130.0.23.255,0,None,Not routed
130.0.24.0,130.0.31.255,57388,AL,IBC-AS
130.0.32.0,130.0.63.255,6876,UA,TENET-AS
130.0.64.0,130.0.67.255,33917,AT,SPOE-AS
130.0.68.0,130.0.70.255,1764,AT,NEXTLAYER-AS
130.0.71.0,130.0.71.255,207791,AT,NTBS-AS
130.0.72.0,130.0.73.255,42442,DE,ADACOR-AS
130.0.74.0,130.0.77.255,42442,DE,ADACOR-AS
130.0.78.0,130.0.79.255,42442,DE,ADACOR-AS
130.0.80.0,130.0.87.255,61097,GB,CLOUDSOFTCAT
130.0.88.0,130.0.91.255,207147,FR,NETCOM-AS
130.0.92.0,130.0.95.255,200548,DE,WEBHOSTER
130.0.96.0,130.0.127.255,49112,FR,ARMORCONNECTIC-AS
130.0.128.0,130.0.143.255,30722,IT,VODAFONE-IT-ASN
130.0.144.0,130.0.191.255,30722,IT,VODAFONE-IT-ASN
130.0.192.0,130.0.199.255,197914,FR,ECRITEL-FRANCE-DEFCON Ecritel France - DEFCON
130.0.200.0,130.0.207.255,51701,SE,ADMINOR
130.0.208.0,130.0.215.255,199237,IT,EURORETI-SRL Internet Service Provider
130.0.216.0,130.0.223.255,12714,RU,TI-AS Moscow, Russia
130.0.224.0,130.0.231.255,0,None,Not routed
130.0.232.0,130.0.239.255,15626,UA,ITLAS
130.0.240.0,130.0.255.255,29256,SY,INT-PDN-STE-AS STE PDN Internal AS
130.1.0.0,130.10.255.255,0,None,Not routed
130.11.0.0,130.11.255.255,22284,US,AS22284-DOI-OPS
130.12.0.0,130.12.255.255,0,None,Not routed
130.13.0.0,130.13.127.255,3909,US,CENTURYLINK-LEGACY-QWEST-VDOC
130.13.128.0,130.13.159.255,209,US,CENTURYLINK-US-LEGACY-QWEST
130.13.160.0,130.13.255.255,0,None,Not routed
130.14.0.0,130.14.2.255,70,US,NLM-GW
130.14.3.0,130.14.9.255,70,US,NLM-GW
130.14.10.0,130.14.21.255,70,US,NLM-GW
130.14.22.0,130.14.106.255,70,US,NLM-GW
130.14.107.0,130.14.108.255,70,US,NLM-GW
130.14.109.0,130.14.110.255,70,US,NLM-GW
130.14.111.0,130.14.112.255,70,US,NLM-GW
130.14.113.0,130.14.114.255,70,US,NLM-GW
130.14.115.0,130.14.116.255,70,US,NLM-GW
130.14.117.0,130.14.137.255,70,US,NLM-GW
130.14.138.0,130.14.144.255,70,US,NLM-GW
130.14.145.0,130.14.148.255,70,US,NLM-GW
130.14.149.0,130.14.150.255,70,US,NLM-GW
130.14.151.0,130.14.158.255,70,US,NLM-GW
130.14.159.0,130.14.160.255,70,US,NLM-GW
130.14.161.0,130.14.163.255,70,US,NLM-GW
130.14.164.0,130.14.172.255,70,US,NLM-GW
130.14.173.0,130.14.181.255,70,US,NLM-GW
130.14.182.0,130.14.235.255,70,US,NLM-GW
130.14.236.0,130.14.241.255,70,US,NLM-GW
130.14.242.0,130.14.245.255,70,US,NLM-GW
130.14.246.0,130.14.249.255,70,US,NLM-GW
130.14.250.0,130.14.254.255,70,US,NLM-GW
130.14.255.0,130.14.255.255,70,US,NLM-GW
130.15.0.0,130.15.255.255,31983,CA,QUEENSU-KINGSTON
130.16.0.0,130.16.255.255,367,US,DNIC-ASBLK-00306-00371
130.17.0.0,130.17.1.255,2152,US,CSUNET-NW
130.17.2.0,130.17.2.255,396465,US,SACSTATE
130.17.3.0,130.17.255.255,2152,US,CSUNET-NW
130.18.0.0,130.18.255.255,10546,US,MSSTATE
130.19.0.0,130.19.255.255,2013,US,PACIFIC-GAS
130.20.0.0,130.20.255.255,3428,US,ESNET-AS
130.21.0.0,130.21.255.255,0,None,Not routed
130.22.0.0,130.22.0.255,721,US,DNIC-ASBLK-00721-00726
130.22.1.0,130.22.1.255,367,US,DNIC-ASBLK-00306-00371
130.22.2.0,130.22.9.255,721,US,DNIC-ASBLK-00721-00726
130.22.10.0,130.22.11.255,367,US,DNIC-ASBLK-00306-00371
130.22.12.0,130.22.20.255,721,US,DNIC-ASBLK-00721-00726
130.22.21.0,130.22.22.255,367,US,DNIC-ASBLK-00306-00371
130.22.23.0,130.22.33.255,721,US,DNIC-ASBLK-00721-00726
130.22.34.0,130.22.35.255,367,US,DNIC-ASBLK-00306-00371
130.22.36.0,130.22.40.255,721,US,DNIC-ASBLK-00721-00726
130.22.41.0,130.22.42.255,367,US,DNIC-ASBLK-00306-00371
130.22.43.0,130.22.46.255,721,US,DNIC-ASBLK-00721-00726
130.22.47.0,130.22.47.255,367,US,DNIC-ASBLK-00306-00371
130.22.48.0,130.22.48.255,721,US,DNIC-ASBLK-00721-00726
130.22.49.0,130.22.54.255,367,US,DNIC-ASBLK-00306-00371
130.22.55.0,130.22.62.255,721,US,DNIC-ASBLK-00721-00726
130.22.63.0,130.22.66.255,367,US,DNIC-ASBLK-00306-00371
130.22.67.0,130.22.75.255,721,US,DNIC-ASBLK-00721-00726
130.22.76.0,130.22.87.255,367,US,DNIC-ASBLK-00306-00371
130.22.88.0,130.22.95.255,721,US,DNIC-ASBLK-00721-00726
130.22.96.0,130.22.102.255,367,US,DNIC-ASBLK-00306-00371
130.22.103.0,130.22.103.255,721,US,DNIC-ASBLK-00721-00726
130.22.104.0,130.22.128.255,367,US,DNIC-ASBLK-00306-00371
130.22.129.0,130.22.143.255,721,US,DNIC-ASBLK-00721-00726
130.22.144.0,130.22.150.255,367,US,DNIC-ASBLK-00306-00371
130.22.151.0,130.22.179.255,721,US,DNIC-ASBLK-00721-00726
130.22.180.0,130.22.187.255,367,US,DNIC-ASBLK-00306-00371
130.22.188.0,130.22.189.255,721,US,DNIC-ASBLK-00721-00726
130.22.190.0,130.22.190.255,367,US,DNIC-ASBLK-00306-00371
130.22.191.0,130.22.224.255,721,US,DNIC-ASBLK-00721-00726
130.22.225.0,130.22.226.255,367,US,DNIC-ASBLK-00306-00371
130.22.227.0,130.22.251.255,721,US,DNIC-ASBLK-00721-00726
130.22.252.0,130.22.252.255,367,US,DNIC-ASBLK-00306-00371
130.22.253.0,130.22.255.255,721,US,DNIC-ASBLK-00721-00726
130.23.0.0,130.23.243.255,0,None,Not routed
130.23.244.0,130.23.244.255,3902,US,GLAXOSMITHKLINE
130.23.245.0,130.23.247.255,0,None,Not routed
130.23.248.0,130.23.248.255,3902,US,GLAXOSMITHKLINE
130.23.249.0,130.24.255.255,0,None,Not routed
130.25.0.0,130.25.191.255,30722,IT,VODAFONE-IT-ASN
130.25.192.0,130.25.255.255,30722,IT,VODAFONE-IT-ASN
130.26.0.0,130.28.0.255,0,None,Not routed
130.28.1.0,130.28.2.255,1257,EU,TELE2
130.28.3.0,130.28.9.255,0,None,Not routed
130.28.10.0,130.28.11.255,1257,EU,TELE2
130.28.12.0,130.28.15.255,0,None,Not routed
130.28.16.0,130.28.16.255,8523,SE,BASEFARM-SE-ASN Basefarm AB. Stockholm - Sweden
130.28.17.0,130.31.255.255,0,None,Not routed
130.32.0.0,130.32.255.255,15601,GB,Baring Investment Services
130.33.0.0,130.33.255.255,53434,US,SRI-INTERNATIONAL-PRINCETON
130.34.0.0,130.34.255.255,2907,JP,SINET-AS Research Organization of Information and Systems, National Institute of Informatics
130.35.0.0,130.35.31.255,31898,US,ORACLE-BMC-31898
130.35.32.0,130.35.43.255,46558,US,SUN-DSEO
130.35.44.0,130.35.47.255,0,None,Not routed
130.35.48.0,130.35.115.255,31898,US,ORACLE-BMC-31898
130.35.116.0,130.35.159.255,31898,US,ORACLE-BMC-31898
130.35.160.0,130.35.171.255,46558,US,SUN-DSEO
130.35.172.0,130.35.175.255,0,None,Not routed
130.35.176.0,130.35.227.255,31898,US,ORACLE-BMC-31898
130.35.228.0,130.35.255.255,31898,US,ORACLE-BMC-31898
130.36.0.0,130.36.2.255,21899,US,ABBOTT
130.36.3.0,130.36.15.255,21899,US,ABBOTT
130.36.16.0,130.36.31.255,32528,US,ABBOTT-LABS-2
130.36.32.0,130.36.33.255,21899,US,ABBOTT
130.36.34.0,130.36.35.255,32528,US,ABBOTT-LABS-2
130.36.36.0,130.36.47.255,21899,US,ABBOTT
130.36.48.0,130.36.55.255,21899,US,ABBOTT
130.36.56.0,130.36.63.255,21899,US,ABBOTT
130.36.64.0,130.36.64.255,32528,US,ABBOTT-LABS-2
130.36.65.0,130.36.79.255,21899,US,ABBOTT
130.36.80.0,130.36.84.255,32528,US,ABBOTT-LABS-2
130.36.85.0,130.36.85.255,702,US,UUNET
130.36.86.0,130.36.87.255,32528,US,ABBOTT-LABS-2
130.36.88.0,130.36.90.255,702,US,UUNET
130.36.91.0,130.36.91.255,32528,US,ABBOTT-LABS-2
130.36.92.0,130.36.95.255,702,US,UUNET
130.36.96.0,130.36.123.255,21899,US,ABBOTT
130.36.124.0,130.36.125.255,32528,US,ABBOTT-LABS-2
130.36.126.0,130.36.142.255,21899,US,ABBOTT
130.36.143.0,130.36.152.255,32528,US,ABBOTT-LABS-2
130.36.153.0,130.36.255.255,21899,US,ABBOTT
130.37.0.0,130.37.255.255,1103,NL,SURFNET-NL SURFnet, The Netherlands
130.38.0.0,130.38.255.255,0,None,Not routed
130.39.0.0,130.39.255.255,2055,US,LSU-1
130.40.0.0,130.40.255.255,270,US,AS270
130.41.0.0,130.41.127.255,396982,US,GOOGLE-CLOUD-PLATFORM
130.41.128.0,130.41.143.255,0,None,Not routed
130.41.144.0,130.41.239.255,396982,US,GOOGLE-CLOUD-PLATFORM
130.41.240.0,130.42.255.255,0,None,Not routed
130.43.0.0,130.43.127.255,1241,EU,FORTHNET-GR Forthnet
130.43.128.0,130.43.191.255,42689,GB,GLIDE
130.43.192.0,130.43.255.255,21334,HU,ASN-VODAFONE-
130.44.0.0,130.44.15.255,63182,US,RAPIDSCALE
130.44.16.0,130.44.23.255,46592,US,TOMBIGBEECOMM-1
130.44.24.0,130.44.24.255,31775,US,GREENLIGHT-NETWORKS
130.44.25.0,130.44.25.255,0,None,Not routed
130.44.26.0,130.44.27.255,11080,US,YKWC
130.44.28.0,130.44.31.255,12129,US,123NET
130.44.32.0,130.44.47.255,394194,US,MCOGP
130.44.48.0,130.44.63.255,23314,US,ORLANDOTELCO
